dataset,seed,condition,subgroup,all_gene_mse_v1,all_gene_mse_v2,relative_all_gene_mse_gain,top100_mse_v1,top100_mse_v2,relative_top100_mse_gain,top100_pcc_v1,top100_pcc_v2,top100_pcc_delta
Replogle_exp6,1,FDPS+PMVK,combo_seen1,0.001649021757145562,0.0014372033182071936,0.12845096677500709,0.016855442503846917,0.009278479148329036,0.4495262200199485,0.2013691235579264,0.6729291403583558,0.4715600168004294
Replogle_exp6,1,FDPS+PRKDC,combo_seen1,0.001204912245574865,0.000944218637516954,0.21635899959962127,0.008611338654763013,0.0033234567182803794,0.6140603857865764,0.8461113897199186,0.9429969043825295,0.09688551466261086
Replogle_exp6,1,FDPS+RAD1,combo_seen1,0.000953645651816538,0.0008647788262263828,0.09318642141436752,0.005821426218723503,0.0019776380100806046,0.6602829039179591,0.7135284615058247,0.9254470614326356,0.21191859992681084
Replogle_exp6,1,FDPS+RAD9A,combo_seen1,0.0008318854103278548,0.0007896620122632259,0.05075626707768344,0.009744410872492787,0.007221195402172357,0.25893976591680273,0.8246648703766912,0.8734475439671959,0.0487826735905047
Replogle_exp6,1,FDPS+RAD17,combo_seen1,0.0008019446782356049,0.0007191174465406902,0.10328297442804495,0.00739494141797986,0.004526130057451303,0.38794240527090684,0.7828712563328931,0.8823719965298491,0.09950074019695598
Replogle_exp6,1,FDPS+RRM1,combo_seen1,0.000901902433382805,0.000814791386252822,0.09658588768105637,0.01449356390430808,0.011276990108114247,0.22193118389865008,0.9038076718827287,0.9538540400714639,0.0500463681887352
Replogle_exp6,1,FDPS+RRM2B,combo_seen1,0.0012247950806253474,0.0010587947182144947,0.13553317206834098,0.018794385323042076,0.01260616045104926,0.32925923171352667,0.7005330014750196,0.868388839214279,0.16785583773925938
Replogle_exp6,1,FDPS+SQLE,combo_seen1,0.001121154109757838,0.0007873085909507406,0.2977695179471856,0.01774373506448628,0.007615298318955594,0.5708176271073019,0.9586470989970667,0.9853286405306085,0.026681541533541853
Replogle_exp6,1,FDPS+SREBF1,combo_seen1,0.0009763003178937299,0.0007547846789428987,0.22689292924612478,0.01040035989525922,0.005177309039047282,0.5021990497264189,0.9039259819965068,0.9664608286352531,0.06253484663874631
Replogle_exp6,1,FDPS+SREBF2,combo_seen1,0.0006383185083437316,0.00045651314792256794,0.2848191898632247,0.007920831879508306,0.0037070683422031504,0.5319849734731057,0.8460120915057636,0.9352846608761887,0.08927256937042505
Replogle_exp6,1,FDPS+XRCC5,combo_seen1,0.0020364837341528175,0.0016520781854170137,0.1887594495792609,0.014439132212448625,0.005854668184471844,0.5945276974869534,0.9445419998894355,0.9764920430983672,0.03195004320893169
Replogle_exp6,1,FDPS+XRCC6,combo_seen1,0.0015566040302498955,0.001354617517076338,0.1297610113094278,0.011182879284787032,0.0055942750712670965,0.4997464491208952,0.9732806463072943,0.9859006148073848,0.012619968500090506
Replogle_exp6,1,HMGCR+SREBF1,combo_seen1,0.0011448839271497476,0.0013788211048196444,-0.2043326595144859,0.016333811811198674,0.01913717569590198,-0.1716294957421564,0.8629416728040827,0.8632846766101516,0.0003430038060688867
Replogle_exp6,1,HMGCR+SREBF2,combo_seen1,0.0006127657431651679,0.000841445994129011,-0.37319359561881305,0.0046221277789090945,0.006784604909438616,-0.46785316935567395,0.8309985559000611,0.8407435957726302,0.009745039872569139
Replogle_exp6,1,HUS1+IDI1,combo_seen1,0.0022045757801414695,0.0016322845707727842,0.25959244155896555,0.028424597167501543,0.018230702389744197,0.35862934899961385,0.8648289321903807,0.8647125644732584,-0.00011636771712231209
Replogle_exp6,1,HUS1+MVD,combo_seen1,0.0024059464131146115,0.0019816795894290868,0.17634092819893324,0.025345163431614606,0.01791449309337039,0.29317902637690135,0.930541426509923,0.9288170136397225,-0.0017244128702005312
Replogle_exp6,1,HUS1+PMVK,combo_seen1,0.0014339998787069673,0.000980435851590831,0.31629293269195624,0.021075290944971087,0.013940345933576726,0.3385455047820764,0.24702035788091858,0.4277813585472408,0.18076100066632222
Replogle_exp6,1,HUS1+RRM1,combo_seen1,0.0010101102913533553,0.0006977493670624124,0.3092344736656814,0.0166725967938945,0.01003101459335316,0.39835319492482935,0.9285037761257343,0.924763690091213,-0.0037400860345213616
Replogle_exp6,1,HUS1+SQLE,combo_seen1,0.0009725343078767746,0.0006990686764101464,0.28118867298743955,0.009870010443306907,0.00493443297262006,0.5000579785641242,0.9830537798515718,0.9861689933383403,0.0031152134867684644
Replogle_exp6,1,HUS1+SREBF1,combo_seen1,0.000915808449934239,0.0007327972563521138,0.1998356682505677,0.0047197711655228335,0.003775339722632888,0.20010110867002723,0.9544045313736083,0.9546992613574258,0.000294729983817521
Replogle_exp6,1,HUS1+SREBF2,combo_seen1,0.0005612128138339594,0.00035211257906456406,0.37258635158544295,0.0018824197761909552,0.001451353923200549,0.22899560366001928,0.9233261991239733,0.9257101757027546,0.0023839765787813105
Replogle_exp6,1,CHEK1,unseen_single,0.0010489230871609681,0.0007930546346630609,0.24393442725190162,0.002093980928454362,0.0009458339029801669,0.5483082533715726,-0.5960289550563102,0.6643524399030882,1.2603813949593983
Replogle_exp6,1,FDPS,unseen_single,0.0007337735838179761,0.0006020317476200154,0.1795401730224201,0.015700181362585237,0.011175586612734578,0.2881874193270864,0.8166680084680209,0.9111662878348613,0.09449827936684041
Replogle_exp6,1,HMGCR,unseen_single,0.0005652711647672236,0.0007942580538115183,-0.40509211033007597,0.010620743806424074,0.012408640824520483,-0.1683400946942135,0.16669112099730207,0.28478294156090084,0.11809182056359877
Replogle_exp6,1,HSPE1,unseen_single,0.0090315268272746,0.008154161519693656,0.09714473802274044,0.21474029653608132,0.1868418363962595,0.12991720971724663,0.7613248882132015,0.631444186309813,-0.12988070190338852
Replogle_exp6,1,HUS1,unseen_single,0.0003495215608018015,0.0001637984312088353,0.531363871135497,0.003769411605672044,0.0028673150583007284,0.2393202551862154,0.4866372237676503,0.5773427238367319,0.09070550006908162
Replogle_exp6,1,MTOR,unseen_single,0.004981614281279068,0.005351339499317535,-0.07421795369181759,0.11102604323537933,0.12290029964730287,-0.10695018993651492,0.602976121992154,0.35227225677100077,-0.25070386522115323
Replogle_exp6,1,TOPBP1,unseen_single,0.00041279674326686195,0.00021919909268762418,0.4689902566747774,0.0015907504290197728,0.00119850848842776,0.24657666811613801,0.45283945819302224,0.6871830968210341,0.23434363862801183
Replogle_exp6,1,CHEK1+FDPS,combo_seen0,0.001799903619369909,0.0013354363655696728,0.25805118051978354,0.006437740675149818,0.001951680675939802,0.6968376369254136,0.6835719694927193,0.9499544183650416,0.2663824488723223
Replogle_exp6,1,FDPS+HMGCR,combo_seen0,0.0015705732875905066,0.0014912996845240633,0.050474310045130595,0.021370448322111973,0.016982010702139044,0.2053507513659514,0.1838801841222101,0.5150554659506466,0.3311752818284365
Replogle_exp6,1,FDPS+HUS1,combo_seen0,0.0009359499265843229,0.000816984817833287,0.12710627499613136,0.012003999777676064,0.013610864583212574,-0.13386078268052035,0.8280864148033966,0.8306343922538733,0.002547977450476635
Replogle_exp6,1,FDPS+TOPBP1,combo_seen0,0.0013472799900602112,0.0007148649433193449,0.4694013504294702,0.005385366369205293,0.0012654382243475462,0.7650228159808031,0.7105315917693418,0.9352065758939361,0.2246749841245943
Replogle_exp6,1,HMGCR+HUS1,combo_seen0,0.0014637640966256283,0.001200960513076941,0.17953957482255545,0.020760550341403557,0.017155491951828406,0.17364946161304046,0.24698603273809597,0.3239621898253504,0.07697615708725444
Replogle_exp6,2,AHCYL1+FDPS,combo_seen1,0.0008707261424106958,0.0007597931349377879,0.1274028676407698,0.006379284054395292,0.003200068760481269,0.4983655323709188,0.6056876855796371,0.9049223735919563,0.2992346880123191
Replogle_exp6,2,ATM+FDPS,combo_seen1,0.0012045563257932566,0.0010987435108418238,0.08784380828497172,0.007644821885600798,0.003566744683448553,0.5334430629225514,0.6263707321337565,0.9529600269512288,0.32658929481747234
Replogle_exp6,2,ATR+FDPS,combo_seen1,0.0008993348826835931,0.0008088872560299935,0.10057168736044808,0.006170680607521493,0.004080383772545516,0.3387465610240946,0.9120443392326156,0.9433245672659106,0.031280228033295
Replogle_exp6,2,CHEK1+FDPS,combo_seen1,0.0014581641437824467,0.0013973818995852052,0.041684089172275,0.00538546366819796,0.003022501085626002,0.4387667855835026,0.7930313822366636,0.9563495533350483,0.16331817109838476
Replogle_exp6,2,ETAA1+FDPS,combo_seen1,0.0011004038308762053,0.0010129552784397897,0.07946950926805114,0.014460063296458301,0.011870524513113713,0.17908211950765407,0.7095242320129939,0.8381346197172896,0.12861038770429578
Replogle_exp6,2,FDPS+HMGCR,combo_seen1,0.0010333118605869638,0.0008532581782319739,0.17424911996336903,0.016873739403177004,0.01262090514395711,0.2520386357524975,0.23423551943783213,0.48227770180072554,0.2480421823628934
Replogle_exp6,2,FDPS+HUS1,combo_seen1,0.0006970691431421868,0.0006991788854665284,-0.0030265897509556307,0.017025758282752244,0.016320068237207445,0.04144837685494986,0.8238090551150659,0.8658384285927342,0.04202937347766833
Replogle_exp6,2,FDPS+IDI1,combo_seen1,0.0010516570697078744,0.0010218629196519736,0.028330670628379698,0.006231403173821585,0.003363591293659162,0.46021927969774673,0.9355332121985069,0.9656774445740222,0.030144232375515223
Replogle_exp6,2,FDPS+LIG4,combo_seen1,0.0010869599067182948,0.0009580903350937528,0.11855963667843081,0.010415120629626946,0.006821763492883246,0.34501349187660907,0.5661305925287442,0.86495289568299,0.29882230315424585
Replogle_exp6,2,FDPS+MVD,combo_seen1,0.0024704597587572887,0.0021674118878711405,0.1226686125171251,0.05275466189245729,0.047900057193966034,0.09202228816076165,0.7623867151885348,0.8490368851355485,0.08665016994701369
Replogle_exp6,2,FDPS+NHEJ1,combo_seen1,0.0010682049520030854,0.0009252159247720539,0.13385916903202905,0.007514554475449334,0.0038325833976983054,0.48997862611553755,0.5887981785278372,0.9704083216712077,0.3816101431433705
Replogle_exp6,2,FDPS+PRKDC,combo_seen1,0.0011241996313178947,0.000986048406758204,0.12288851615948014,0.010173867744763946,0.006940606204159879,0.3178006262434548,0.8362142091788017,0.9295750304923818,0.09336082131358003
Replogle_exp6,2,FDPS+RAD1,combo_seen1,0.0008577200142164005,0.0007729964814063809,0.09877760971617491,0.006132514111115222,0.0032280985468091656,0.47360927536094605,0.7063527391118439,0.9091775921323205,0.2028248530204766
Replogle_exp6,2,FDPS+RAD9A,combo_seen1,0.0007224941910091572,0.0006705739876278393,0.07186245097527699,0.008970895555475408,0.006949913836326455,0.22528204755604825,0.8474932484875625,0.9016692949922767,0.05417604650471419
Replogle_exp6,2,FDPS+RRM1,combo_seen1,0.0006191920892724854,0.0005283716614837885,0.14667569137616998,0.005967822168975123,0.00279655031190402,0.5313951668261117,0.9048561298026332,0.955755648080214,0.05089951827758077
Replogle_exp6,2,FDPS+RRM2B,combo_seen1,0.00121631590115341,0.001106153064328938,0.09057090902125571,0.020140053094953467,0.01653317181152503,0.17908995901963237,0.7008900409227742,0.8577095388411567,0.15681949791838257
Replogle_exp6,2,FDPS+SQLE,combo_seen1,0.000598253167431274,0.00047081727003388816,0.21301332669003445,0.007149948369713244,0.00361684477539882,0.49414393106395577,0.9616348440115882,0.9800886351261777,0.018453791114589557
Replogle_exp6,2,FDPS+SREBF1,combo_seen1,0.0006641909950489048,0.0005337494497592707,0.1963916196726359,0.006229218284899374,0.003013952345118242,0.5161588168415053,0.9122232385557917,0.957055637547396,0.044832398991604294
Replogle_exp6,2,FDPS+TOPBP1,combo_seen1,0.0007317389365308777,0.0006067512930246045,0.1708090649089015,0.005374265346823927,0.002465381206852329,0.5412617264405608,0.7159624834095908,0.9328639091187108,0.21690142570911997
Replogle_exp6,2,FDPS+XRCC6,combo_seen1,0.001600110139120551,0.001518353848288813,0.05109416460336464,0.02150365308370035,0.01998366211233813,0.07068524429062537,0.9685989942665338,0.9800536524584526,0.01145465819191871
Replogle_exp6,2,HMGCR+SREBF2,combo_seen1,0.0009712260595113098,0.0008268496251607575,0.1486537896472814,0.010081920673067672,0.007757014518620392,0.23060151233464035,0.37403038479499634,0.5622097101878034,0.18817932539280707
Replogle_exp6,2,HUS1+PMVK,combo_seen1,0.0004202624988236479,0.0004037378391583927,0.039319852976435345,0.007622865459987107,0.007513259730117655,0.014378547075870494,0.5487670626340713,0.5696435317306882,0.02087646909661689
Replogle_exp6,2,HUS1+SREBF2,combo_seen1,0.0006029316738535879,0.0005204866200342324,0.13674029312876318,0.01107379337322024,0.01013435283559332,0.08483457348037302,0.32979003679826413,0.38012900279498807,0.05033896599672394
Replogle_exp6,2,ETAA1+TOPBP1,combo_seen2,0.0006517416526460999,0.0006517416526460999,0.0,0.0008226457605452473,0.0008226457605452473,0.0,0.7767094198023506,0.7767094198023506,0.0
Replogle_exp6,2,HUS1+RRM1,combo_seen2,0.0005062768886162873,0.0005054103979550651,0.0017114955880967594,0.0030375191116180015,0.0030210324747344548,0.00542766523525339,0.953106721090516,0.9533276062853212,0.0002208851948052315
Replogle_exp6,2,FDPS,unseen_single,0.0007388794924148101,0.0006483364336067546,0.12254103644444402,0.016850121199987682,0.013775536587317061,0.1824666170753044,0.8316089247973146,0.9370422885776512,0.10543336378033652
Replogle_exp6,2,HSPE1,unseen_single,0.009317269749828064,0.008909841965562678,0.043728237477819495,0.22345483485474602,0.20486409992967036,0.08319683455119833,0.7586225295538203,0.6191293316022495,-0.13949319795157078
Replogle_exp6,2,MTOR,unseen_single,0.005210862642482065,0.005365584249844634,-0.029692129303349152,0.1163828544088466,0.12303278731266762,-0.05713842419142054,0.5725652887264275,0.4187702699411273,-0.15379501878530022
Replogle_exp6,2,PMVK,unseen_single,0.000495546559745024,0.00048363044756826856,0.024046402789854326,0.006271070075870272,0.006231071153137586,0.006378324950727777,0.2742188844190194,0.3460090957152524,0.07179021129623298
Replogle_exp6,2,RAD17,unseen_single,0.0004235153572449017,0.00031386217348759293,0.25891194234522363,0.0011956179509787985,0.0011037122234253704,0.0768688087011315,0.3523471548338224,0.514376247271683,0.16202909243786057
Replogle_exp6,2,SREBF2,unseen_single,0.0005642751709492997,0.0004965083082872979,0.12009541824779427,0.010388673845011447,0.009798090922090514,0.05684873081317557,0.4187326318180864,0.3730407713006487,-0.04569186051743768
Replogle_exp6,2,XRCC5,unseen_single,0.003687143078579923,0.002807246358957933,0.2386391579794283,0.08301758477893335,0.06006792232787567,0.27644338861664186,0.6278912309458722,0.937139970031807,0.30924873908593487
Replogle_exp6,2,FDPS+PMVK,combo_seen0,0.001093597920053949,0.0008479900163179788,0.2245870252970616,0.014054226676155102,0.009570692052054559,0.3190168144724367,0.31301182691697255,0.6533387348469256,0.34032690792995307
Replogle_exp6,2,FDPS+RAD17,combo_seen0,0.0006890126894813053,0.0004894094053118906,0.28969464164684366,0.006895212393077816,0.004228020925682453,0.3868178839672854,0.7920252196359323,0.9072692634771699,0.11524404384123754
Replogle_exp6,2,FDPS+SREBF2,combo_seen0,0.000959747848471891,0.0007014272340115783,0.2691546689806186,0.016712934249597796,0.012640866919596906,0.24364766049976447,0.5771746411142632,0.7104319234736696,0.13325728235940637
Replogle_exp6,2,FDPS+XRCC5,combo_seen0,0.0025899714145392098,0.0019825121488466564,0.23454284564010464,0.042992242832778166,0.030906517077617917,0.28111410242467844,0.7452285596897233,0.9337821001759438,0.18855354048622042
Replogle_exp6,3,ATM+FDPS,combo_seen1,0.0012270403292585898,0.0011019732995181848,0.10192576947815056,0.007687873366477774,0.0030735104846469565,0.6002131749400684,0.6160746394270891,0.9700075107914126,0.3539328713643235
Replogle_exp6,3,CHEK1+FDPS,combo_seen1,0.0015415201292317427,0.0012264292145089317,0.20440272478300034,0.007445985509314945,0.0033579593923892355,0.5490241838117439,0.6492881825559487,0.9417757457657213,0.29248756320977265
Replogle_exp6,3,ETAA1+FDPS,combo_seen1,0.0009684677476724903,0.0008999909442178153,0.07070633340061627,0.012935918855376543,0.010066271496193853,0.22183560296453014,0.7235484501080897,0.8551754317531398,0.13162698164505016
Replogle_exp6,3,FDPS+HMGCR,combo_seen1,0.0006157361308691783,0.0003947330401621161,0.3589249998941793,0.011178429014289932,0.0041607745909363085,0.6277853904500009,0.5735707639961983,0.8522559476573854,0.2786851836611871
Replogle_exp6,3,FDPS+HUS1,combo_seen1,0.0006122654569290262,0.0005649806569793101,0.07722924658674202,0.014596560367415664,0.012595966587988151,0.13705926115946448,0.8422324569604674,0.905710043844194,0.06347758688372651
Replogle_exp6,3,FDPS+IDI1,combo_seen1,0.0010615465908278613,0.0008302420927242777,0.2178938730547829,0.017849916012805566,0.014308266866475593,0.19841265044548037,0.8077203598623237,0.897961455163367,0.0902410953010433
Replogle_exp6,3,FDPS+LIG4,combo_seen1,0.0010799109682875603,0.0009614737704678019,0.10967311315262127,0.010738259635543066,0.006515478729070791,0.39324630338561534,0.5031583157137188,0.8151182308636403,0.3119599151499215
Replogle_exp6,3,FDPS+MVD,combo_seen1,0.0013610256070845882,0.0011703704879236414,0.14008194861913242,0.014181122335832703,0.009726158886807912,0.31414745205095923,0.9233115010380247,0.9502342937206248,0.026922792682600116
Replogle_exp6,3,FDPS+NHEJ1,combo_seen1,0.0011019805250458647,0.0009727395182710513,0.11728066316728629,0.0074513686370500445,0.003504237088670047,0.5297190007153699,0.5735034700946963,0.9605262128853745,0.3870227427906783
Replogle_exp6,3,FDPS+PMVK,combo_seen1,0.0007210235876403014,0.0005021030904547416,0.30362459833252103,0.011034100675577576,0.004126832385272166,0.6259928646104954,0.5171967490764023,0.8654448361222639,0.3482480870458615
