performance,metric,DataSet,method,perturb,DEG,Ncontrol,Nimputed,Nstimulated,seed
38.9252,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+SQLE,5000,2000,538,538,1
0.8951,pearson_distance,Replogle_exp6,WitnessCell,FDPS+SREBF1,100,2000,346,346,1
0.0109,mse,Replogle_exp6,WitnessCell,FDPS+SREBF1,100,2000,346,346,1
0.2907,edistance,Replogle_exp6,WitnessCell,FDPS+SREBF1,100,2000,346,346,1
40.2604,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+SREBF1,100,2000,346,346,1
42.7206,wasserstein,Replogle_exp6,WitnessCell,FDPS+SREBF1,100,2000,346,346,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+SREBF1,100,2000,346,346,1
0.7352,pearson_distance,Replogle_exp6,WitnessCell,FDPS+SREBF1,5000,2000,346,346,1
0.0012,mse,Replogle_exp6,WitnessCell,FDPS+SREBF1,5000,2000,346,346,1
0.3421,edistance,Replogle_exp6,WitnessCell,FDPS+SREBF1,5000,2000,346,346,1
39.4437,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+SREBF1,5000,2000,346,346,1
0.8407,pearson_distance,Replogle_exp6,WitnessCell,FDPS+SREBF2,100,2000,555,555,1
0.0081,mse,Replogle_exp6,WitnessCell,FDPS+SREBF2,100,2000,555,555,1
0.1485,edistance,Replogle_exp6,WitnessCell,FDPS+SREBF2,100,2000,555,555,1
37.8211,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+SREBF2,100,2000,555,555,1
36.3731,wasserstein,Replogle_exp6,WitnessCell,FDPS+SREBF2,100,2000,555,555,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+SREBF2,100,2000,555,555,1
0.5423,pearson_distance,Replogle_exp6,WitnessCell,FDPS+SREBF2,5000,2000,555,555,1
0.0007,mse,Replogle_exp6,WitnessCell,FDPS+SREBF2,5000,2000,555,555,1
0.2149,edistance,Replogle_exp6,WitnessCell,FDPS+SREBF2,5000,2000,555,555,1
