data_seed,model_seed,pair,strategy,residual_mse,residual_cosine,full_effect_mse,full_effect_cosine
41,0,FDPS+LIG4,GEARS+Witness,0.010071097202762488,0.6793684373066926,0.010071097202762485,0.9143615877792788
41,0,FDPS+ATR,GEARS+Witness,0.012936807736575916,0.6796548349259941,0.012936807736575916,0.9043360041680751
41,0,FDPS+NHEJ1,GEARS+Witness,0.010332910013528833,0.6799523023557186,0.010332910013528832,0.911210607466518
41,0,FDPS+XRCC6,GEARS+Witness,0.01638505117217076,0.6283712720963086,0.01638505117217076,0.9116484744131179
41,0,FDPS+PRKDC,GEARS+Witness,0.011686701299324557,0.6682314513085447,0.011686701299324557,0.901490466920214
41,0,RRM2B+FDPS,CPA+Witness,0.010009754221628685,0.6569207725270838,0.010009754221628685,0.9199808354913601
41,0,XRCC5+FDPS,CPA+Witness,0.014476929803242153,0.6610496023926564,0.014476929803242151,0.9117291823469806
41,0,RAD1+FDPS,CPA+Witness,0.009962893872877998,0.693994938496312,0.009962893872877998,0.906551955050336
41,0,ATM+FDPS,CPA+Witness,0.014660624233464375,0.6072312657011913,0.014660624233464372,0.8854796590942962
41,0,CHEK1+FDPS,CPA+Witness,0.016781846574113576,0.6003799542609555,0.016781846574113576,0.854859670002419
41,0,RAD17+FDPS,CPA+Witness,0.007983332821354546,0.7178663388059611,0.007983332821354546,0.9336563997505893
41,0,FDPS+ATRIP,CPA+Witness,0.011174829089310676,0.6896031718720387,0.011174829089310676,0.9146467977736165
41,0,FDPS+AHCYL1,CPA+Witness,0.012724733048986742,0.658066238798429,0.012724733048986745,0.8894545386822121
41,0,FDPS+RAD9A,CPA+Witness,0.009712517970693443,0.7284379186238485,0.009712517970693444,0.9225800472446257
41,0,FDPS+LIG4,CPA+Witness,0.010482762346725754,0.6611576860513235,0.010482762346725752,0.9113262710029268
41,0,FDPS+ATR,CPA+Witness,0.01373563005740367,0.6485500511220507,0.013735630057403669,0.900436143553611
41,0,FDPS+NHEJ1,CPA+Witness,0.01026552628520199,0.6838670696519769,0.010265526285201986,0.9118221733452593
41,0,FDPS+XRCC6,CPA+Witness,0.016529245402787544,0.6243283303054107,0.016529245402787544,0.9104981099326515
41,0,FDPS+PRKDC,CPA+Witness,0.011951546533742818,0.6578368268075848,0.011951546533742818,0.8990796428276912
41,0,RRM2B+FDPS,WitnessCell,0.009968784752722233,0.6593113892328647,0.009968784752722233,0.9193680631834764
41,0,XRCC5+FDPS,WitnessCell,0.01449648697819905,0.661296771203002,0.01449648697819905,0.9115818335749756
41,0,RAD1+FDPS,WitnessCell,0.009989047481178145,0.6937807510829143,0.009989047481178145,0.9065053149796916
41,0,ATM+FDPS,WitnessCell,0.014560700375261717,0.611902177770779,0.014560700375261717,0.8856028473242
41,0,CHEK1+FDPS,WitnessCell,0.01676329052615214,0.6018105108437114,0.01676329052615214,0.8551660685837603
41,0,RAD17+FDPS,WitnessCell,0.007890820543890167,0.7229059869447494,0.007890820543890167,0.9338804787220857
41,0,FDPS+ATRIP,WitnessCell,0.011143579739271601,0.6914841224998391,0.011143579739271601,0.9147698707322147
41,0,FDPS+AHCYL1,WitnessCell,0.012920146913875715,0.6498226467831487,0.012920146913875715,0.8886494660318497
41,0,FDPS+RAD9A,WitnessCell,0.009691290711843216,0.730593602038327,0.009691290711843216,0.922322095243283
41,0,FDPS+LIG4,WitnessCell,0.010390381438740387,0.6660160362842613,0.010390381438740387,0.9116893874139025
41,0,FDPS+ATR,WitnessCell,0.014104544796005702,0.6329520819291673,0.014104544796005702,0.9004238958503031
41,0,FDPS+NHEJ1,WitnessCell,0.010314474694527008,0.6823117195053401,0.010314474694527008,0.9113470936547202
41,0,FDPS+XRCC6,WitnessCell,0.0163999047521058,0.6301482447962061,0.0163999047521058,0.9106230665041998
41,0,FDPS+PRKDC,WitnessCell,0.012184763589847925,0.6472994622167252,0.012184763589847925,0.8972206003830759
41,1,RRM2B+FDPS,Saturation,0.01744351051998559,0.0,0.01744351051998559,0.849677924513651
41,1,XRCC5+FDPS,Saturation,0.024487592808431696,0.0,0.024487592808431696,0.8508304410856926
41,1,RAD1+FDPS,Saturation,0.018633629901425194,0.0,0.018633629901425194,0.8291152901460594
41,1,ATM+FDPS,Saturation,0.022874045985658186,0.0,0.022874045985658186,0.809877266568782
41,1,CHEK1+FDPS,Saturation,0.025671669223700653,0.0,0.025671669223700653,0.7787534321978196
41,1,RAD17+FDPS,Saturation,0.0160619722966756,0.0,0.0160619722966756,0.8622691459323629
41,1,FDPS+ATRIP,Saturation,0.020417147667066787,0.0,0.020417147667066787,0.8438328526236187
41,1,FDPS+AHCYL1,Saturation,0.02173207512311204,0.0,0.02173207512311204,0.8179676645519923
41,1,FDPS+RAD9A,Saturation,0.019430239323939797,0.0,0.019430239323939797,0.842232009608706
41,1,FDPS+LIG4,Saturation,0.01834530976444704,0.0,0.01834530976444704,0.8404457261057947
41,1,FDPS+ATR,Saturation,0.022921418086155745,0.0,0.022921418086155745,0.8429993604566297
41,1,FDPS+NHEJ1,Saturation,0.018771775862833826,0.0,0.018771775862833826,0.8402330038539817
41,1,FDPS+XRCC6,Saturation,0.02614763085593524,0.0,0.02614763085593524,0.8528878719590828
41,1,FDPS+PRKDC,Saturation,0.020528578888414535,0.0,0.020528578888414535,0.828428021195217
41,1,RRM2B+FDPS,GEARS,0.041551862223190836,0.31168303107739403,0.041551862223190836,0.7184306076595399
41,1,XRCC5+FDPS,GEARS,0.04838879661244605,0.3294299138966182,0.04838879661244605,0.6946249338678374
41,1,RAD1+FDPS,GEARS,0.04521218204388283,0.3018468646834552,0.04521218204388283,0.6587741400682767
41,1,ATM+FDPS,GEARS,0.043287800700526215,0.37219414342839535,0.043287800700526215,0.6882586697063102
41,1,CHEK1+FDPS,GEARS,0.040866868514425725,0.3962851983890971,0.040866868514425725,0.7240628439101711
41,1,RAD17+FDPS,GEARS,0.040067755966514,0.2882694729711987,0.040067755966514,0.7079525672652978
41,1,FDPS+ATRIP,GEARS,0.04643829342342937,0.3288845873009648,0.04643829342342937,0.6835811239647656
41,1,FDPS+AHCYL1,GEARS,0.04014961690803329,0.3352063807117561,0.04014961690803329,0.7506333745134788
41,1,FDPS+RAD9A,GEARS,0.03753780600231264,0.3654799543075768,0.03753780600231264,0.740274547633191
41,1,FDPS+LIG4,GEARS,0.035375607677406024,0.3979980416728503,0.035375607677406024,0.7806452297591249
41,1,FDPS+ATR,GEARS,0.04114235079432811,0.5025162172381779,0.04114235079432811,0.7123846258471239
41,1,FDPS+NHEJ1,GEARS,0.037181859830920365,0.3033863183804881,0.037181859830920365,0.7501067844810649
41,1,FDPS+XRCC6,GEARS,0.05463821245873511,0.2666819555410135,0.05463821245873511,0.6748896625433292
41,1,FDPS+PRKDC,GEARS,0.04313657357532597,0.38068926455545216,0.04313657357532597,0.6949041479813355
41,1,RRM2B+FDPS,CPA,0.1932395627299558,0.07166580126311571,0.1932395627299558,0.1083517864124876
41,1,XRCC5+FDPS,CPA,0.22774184974363373,0.06876427089748878,0.22774184974363373,0.006495779839822008
41,1,RAD1+FDPS,CPA,0.18452299946843626,0.10793617358112992,0.18452299946843626,0.0769717979447344
41,1,ATM+FDPS,CPA,0.18393023808520367,0.03296026710032367,0.18393023808520367,0.10126212238327824
41,1,CHEK1+FDPS,CPA,0.17875269775188787,0.08865474014251405,0.17875269775188787,0.13813822914564583
41,1,RAD17+FDPS,CPA,0.19390457663363725,0.06271534649601375,0.19390457663363725,0.046234243369397104
41,1,FDPS+ATRIP,CPA,0.20376789251557617,0.12137457113773388,0.20376789251557617,0.0330167738490004
41,1,FDPS+AHCYL1,CPA,0.18530475738120208,0.17034551353450417,0.18530475738120208,0.08930288238430839
41,1,FDPS+RAD9A,CPA,0.18267429775937813,0.05536117941407926,0.18267429775937813,0.1563353318169442
41,1,FDPS+LIG4,CPA,0.1728140195923657,0.07256501513696177,0.1728140195923657,0.13656157986339929
41,1,FDPS+ATR,CPA,0.17751787001549388,0.2374489990885392,0.17751787001549388,0.1449186461374449
41,1,FDPS+NHEJ1,CPA,0.1760759782057825,0.15829380720464908,0.1760759782057825,0.11492001286358722
41,1,FDPS+XRCC6,CPA,0.22642734233924652,0.025266733953656768,0.22642734233924652,0.02591167312697369
41,1,FDPS+PRKDC,CPA,0.18368435059404975,0.17393713900932326,0.18368435059404975,0.0870057092193924
41,1,RRM2B+FDPS,GEARS+Witness,0.01000238281305178,0.6559421542364725,0.01000238281305178,0.9186879651339763
41,1,XRCC5+FDPS,GEARS+Witness,0.014413599340076699,0.6590288273234243,0.014413599340076697,0.9121867118221006
41,1,RAD1+FDPS,GEARS+Witness,0.009879527415455617,0.6977335551190162,0.009879527415455617,0.9074117144777919
41,1,ATM+FDPS,GEARS+Witness,0.01438124775169826,0.6149536248507871,0.01438124775169826,0.8874214338540551
41,1,CHEK1+FDPS,GEARS+Witness,0.01622459997320072,0.6197863552821163,0.01622459997320072,0.8601719531529401
41,1,RAD17+FDPS,GEARS+Witness,0.008229451432511699,0.7028241302818592,0.008229451432511699,0.9308834607676901
41,1,FDPS+ATRIP,GEARS+Witness,0.011277590433708304,0.6794352899655952,0.011277590433708304,0.9137462949169836
41,1,FDPS+AHCYL1,GEARS+Witness,0.012779495589589,0.6536159635157456,0.012779495589589,0.8902409315354316
41,1,FDPS+RAD9A,GEARS+Witness,0.009708097103338828,0.7247596530288445,0.009708097103338828,0.9222031871281862
41,1,FDPS+LIG4,GEARS+Witness,0.010192931152042721,0.6723517728228026,0.010192931152042721,0.913126831824078
41,1,FDPS+ATR,GEARS+Witness,0.012816223120296285,0.6830184356986927,0.012816223120296287,0.9059414516713826
41,1,FDPS+NHEJ1,GEARS+Witness,0.010393296468214405,0.6770868885120449,0.010393296468214405,0.9106744017129383
41,1,FDPS+XRCC6,GEARS+Witness,0.016503699920834527,0.6217502193154945,0.016503699920834527,0.9111691196359711
41,1,FDPS+PRKDC,GEARS+Witness,0.011767960228796759,0.6629079680170978,0.011767960228796757,0.9007506370203848
41,1,RRM2B+FDPS,CPA+Witness,0.009985159278028115,0.6587753880062187,0.009985159278028115,0.9198998497550483
41,1,XRCC5+FDPS,CPA+Witness,0.014523184688033581,0.6607343759465645,0.014523184688033581,0.9113954220957292
41,1,RAD1+FDPS,CPA+Witness,0.009973452930365227,0.6949612269583308,0.009973452930365227,0.9064952474459319
41,1,ATM+FDPS,CPA+Witness,0.01464999768082847,0.6082319267509998,0.01464999768082847,0.8853951517128087
41,1,CHEK1+FDPS,CPA+Witness,0.01676396119863374,0.6021503754450409,0.01676396119863374,0.8550622466135587
41,1,RAD17+FDPS,CPA+Witness,0.007941686338999578,0.7205606675455489,0.007941686338999578,0.9338004269243305
41,1,FDPS+ATRIP,CPA+Witness,0.011124524685835292,0.6925619250674767,0.011124524685835292,0.9150019912198767
41,1,FDPS+AHCYL1,CPA+Witness,0.012804614354326713,0.6554011332567046,0.012804614354326713,0.8890619860675819
41,1,FDPS+RAD9A,CPA+Witness,0.009746152688902042,0.7287253318278678,0.009746152688902044,0.9220770549645236
41,1,FDPS+LIG4,CPA+Witness,0.010424687546773408,0.6646164897718807,0.010424687546773408,0.9116742973821622
41,1,FDPS+ATR,CPA+Witness,0.013893993496305771,0.6424148948906909,0.01389399349630577,0.9002708606820728
