i,j,component,pair_type,component_status,unsupported_truth,seed,seen_category,train_edges,global_nullity,endpoint_degree_sum,null_projection,regularized_variance,cosine,nmse,catastrophic
37,38,2,within,witnessed,0,6,seen2,380,4,12,0.0,1.5119498956815591,0.9995445133838285,0.0009218518674381963,0
44,51,3,cross,witnessed,0,6,seen2,380,4,12,0.0,0.3620915080874598,0.9981356065769997,0.003735452662169305,0
45,52,3,cross,witnessed,0,6,seen2,380,4,12,0.0,0.36209150808745993,0.9975236476466605,0.005005045415450976,0
44,45,3,within,witnessed,0,6,seen2,380,4,12,0.0,1.6195532531416075,0.9994564872536269,0.0011174853201136733,0
51,52,3,within,witnessed,0,6,seen2,380,4,12,0.0,1.5119498956815591,0.9995088526790341,0.0010719634738259127,0
58,65,4,cross,unwitnessed,0,6,seen2,380,4,12,0.0,0.3620940524716616,0.9978018349924886,0.00443752247264325,0
59,66,4,cross,unwitnessed,0,6,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9972314262934562,0.005594197820077276,0
58,59,4,within,unwitnessed,1,6,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.18528078401873155,0.9687710265810084,1
65,66,4,within,unwitnessed,1,6,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.15030782357877584,0.9775725320070454,1
72,79,5,cross,witnessed,0,6,seen2,380,4,12,0.0,0.3620915080874598,0.9982930517560462,0.0034275862786775297,0
73,80,5,cross,witnessed,0,6,seen2,380,4,12,0.0,0.3620915080874598,0.9981663473212629,0.0036645426444772812,0
72,73,5,within,witnessed,0,6,seen2,380,4,12,0.0,1.6195532531416061,0.9995716825125864,0.0008635298959298337,0
79,80,5,within,witnessed,0,6,seen2,380,4,12,0.0,1.5119498956815585,0.9995476929446734,0.0009061337702029555,0
86,93,6,cross,unwitnessed,0,6,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9984111792538539,0.0038968321186693545,0
87,94,6,cross,unwitnessed,0,6,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9975381152633224,0.00498652367763496,0
86,87,6,within,unwitnessed,1,6,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.39407709988199424,0.8940333467086875,1
93,94,6,within,unwitnessed,1,6,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.2421476190078537,0.9468866742050353,1
100,107,7,cross,witnessed,0,6,seen2,380,4,12,0.0,0.36209150808745993,0.9971946373708431,0.005603043473622797,0
101,108,7,cross,witnessed,0,6,seen2,380,4,12,0.0,0.36209150808745993,0.9968890183949801,0.006798571420163308,0
100,101,7,within,witnessed,0,6,seen2,380,4,12,0.0,1.619553253141608,0.999514169574456,0.0010193950887438172,0
107,108,7,within,witnessed,0,6,seen2,380,4,12,0.0,1.5119498956815591,0.9994093014538401,0.0011999767935094367,0
2,9,0,cross,witnessed,0,7,seen2,380,4,12,0.0,0.36209150808746,0.9978766595793558,0.004246161167524121,0
3,10,0,cross,witnessed,0,7,seen2,380,4,12,0.0,0.3620915080874599,0.9984401717271681,0.0032627370818908326,0
2,3,0,within,witnessed,0,7,seen2,380,4,12,0.0,1.6195532531416101,0.9996157000530662,0.0007693577568381509,0
9,10,0,within,witnessed,0,7,seen2,380,4,12,0.0,1.5119498956815618,0.9995652008123622,0.0008699361821819018,0
16,23,1,cross,witnessed,0,7,seen2,380,4,12,0.0,0.3620915080874599,0.9975796271320733,0.005136075734562913,0
17,24,1,cross,witnessed,0,7,seen2,380,4,12,0.0,0.36209150808745993,0.9978772461569136,0.004261624909883108,0
16,17,1,within,witnessed,0,7,seen2,380,4,12,0.0,1.619553253141607,0.9995414549666797,0.0009262848940237454,0
23,24,1,within,witnessed,0,7,seen2,380,4,12,0.0,1.5119498956815591,0.9995690633649063,0.0008727014628836775,0
30,37,2,cross,unwitnessed,0,7,seen2,380,4,12,0.0,0.3620940524716616,0.9981610276614368,0.0036774693051682917,0
31,38,2,cross,unwitnessed,0,7,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.997700405084983,0.005168325804774258,0
30,31,2,within,unwitnessed,1,7,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.2674957078704258,0.9365433205950234,1
37,38,2,within,unwitnessed,1,7,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.2401985188572399,0.9480028562786048,1
44,51,3,cross,witnessed,0,7,seen2,380,4,12,0.0,0.3620915080874598,0.998271406691531,0.003535927087483206,0
45,52,3,cross,witnessed,0,7,seen2,380,4,12,0.0,0.36209150808745993,0.9980337804768455,0.003953994102851146,0
44,45,3,within,witnessed,0,7,seen2,380,4,12,0.0,1.6195532531416075,0.9996703736045639,0.0006602487964006515,0
51,52,3,within,witnessed,0,7,seen2,380,4,12,0.0,1.5119498956815591,0.999702652666457,0.0006219079482395205,0
58,65,4,cross,witnessed,0,7,seen2,380,4,12,0.0,0.36209150808745993,0.9979377373942308,0.004120331633266908,0
59,66,4,cross,witnessed,0,7,seen2,380,4,12,0.0,0.3620915080874598,0.9980214411681773,0.003954332747391996,0
58,59,4,within,witnessed,0,7,seen2,380,4,12,0.0,1.619553253141608,0.9996243591077768,0.0007958551816391102,0
65,66,4,within,witnessed,0,7,seen2,380,4,12,0.0,1.51194989568156,0.9997291978785658,0.0005500832188550285,0
72,79,5,cross,unwitnessed,0,7,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9974186655474861,0.005349918510813136,0
73,80,5,cross,unwitnessed,0,7,seen2,380,4,12,0.0,0.3620940524716332,0.9959451754246337,0.00879905228745232,0
72,73,5,within,unwitnessed,1,7,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.12763275215971778,0.9872461188451539,1
79,80,5,within,unwitnessed,1,7,seen2,380,4,12,0.14285714285714288,285.978445999617,0.21548428998235086,0.957746350785962,1
86,93,6,cross,unwitnessed,0,7,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9978706312042716,0.004254265222271717,0
87,94,6,cross,unwitnessed,0,7,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9975554237730896,0.005007141436940705,0
86,87,6,within,unwitnessed,1,7,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.2582657901166913,0.9368658524422665,1
93,94,6,within,unwitnessed,1,7,seen2,380,4,12,0.14285714285714288,285.9784459998714,-0.031390468989403945,1.0649789924244033,1
100,107,7,cross,unwitnessed,0,7,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9982709301646664,0.003464854378620608,0
101,108,7,cross,unwitnessed,0,7,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9981437776813986,0.0037089994660638925,0
100,101,7,within,unwitnessed,1,7,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.22435936723740763,0.9502218054802091,1
107,108,7,within,unwitnessed,1,7,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.13979825737128912,0.9842628493722108,1
2,9,0,cross,unwitnessed,0,8,seen2,380,4,12,0.0,0.3620940524716474,0.9968042469928821,0.006416475594101109,0
3,10,0,cross,unwitnessed,0,8,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9972575685394813,0.005523670704178321,0
2,3,0,within,unwitnessed,1,8,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.06833668520176489,1.0081097251063191,1
9,10,0,within,unwitnessed,1,8,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.25339834495383856,0.9386920279284073,1
16,23,1,cross,unwitnessed,0,8,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.997499019371738,0.0053221539082925805,0
17,24,1,cross,unwitnessed,0,8,seen2,380,4,12,0.0,0.3620940524716332,0.9978778650584531,0.004286011200180902,0
16,17,1,within,unwitnessed,1,8,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.23267144078750132,0.9497084482969553,1
23,24,1,within,unwitnessed,1,8,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.18385223041549023,0.9664710131881509,1
30,37,2,cross,unwitnessed,0,8,seen2,380,4,12,0.0,0.3620940524716616,0.9976236801501294,0.004751947142886952,0
31,38,2,cross,unwitnessed,0,8,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9982406440794336,0.003546878704022355,0
30,31,2,within,unwitnessed,1,8,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.24539460056728715,0.9436299576957528,1
37,38,2,within,unwitnessed,1,8,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.3653615466799617,0.8996113706211468,1
44,51,3,cross,witnessed,0,8,seen2,380,4,12,0.0,0.3620915080874598,0.9978892864151815,0.004224298431069306,0
45,52,3,cross,witnessed,0,8,seen2,380,4,12,0.0,0.36209150808745993,0.9976040776404073,0.0049992134204525866,0
44,45,3,within,witnessed,0,8,seen2,380,4,12,0.0,1.6195532531416075,0.999543115885495,0.0009791039372819737,0
51,52,3,within,witnessed,0,8,seen2,380,4,12,0.0,1.5119498956815591,0.999618232969437,0.0008091485190059635,0
58,65,4,cross,witnessed,0,8,seen2,380,4,12,0.0,0.36209150808745993,0.9972272095153829,0.005595267219610894,0
59,66,4,cross,witnessed,0,8,seen2,380,4,12,0.0,0.3620915080874598,0.9984218867015139,0.0031750144392660184,0
58,59,4,within,witnessed,0,8,seen2,380,4,12,0.0,1.619553253141608,0.9995029853629523,0.0009960933989075563,0
65,66,4,within,witnessed,0,8,seen2,380,4,12,0.0,1.51194989568156,0.9995139283953598,0.000980915993732152,0
72,79,5,cross,witnessed,0,8,seen2,380,4,12,0.0,0.3620915080874598,0.9983823960031586,0.003258644479683766,0
73,80,5,cross,witnessed,0,8,seen2,380,4,12,0.0,0.3620915080874598,0.9974475183646336,0.0054031407022430275,0
72,73,5,within,witnessed,0,8,seen2,380,4,12,0.0,1.6195532531416061,0.9994843138563873,0.0010459335469318774,0
79,80,5,within,witnessed,0,8,seen2,380,4,12,0.0,1.5119498956815585,0.9995271449399835,0.0009484563948823605,0
86,93,6,cross,unwitnessed,0,8,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9983511470283574,0.003334491501836455,0
87,94,6,cross,unwitnessed,0,8,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9980742837426292,0.003855099473039895,0
86,87,6,within,unwitnessed,1,8,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.34151311102627535,0.9112257231058558,1
93,94,6,within,unwitnessed,1,8,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.17933356127834413,0.9681015833072091,1
100,107,7,cross,witnessed,0,8,seen2,380,4,12,0.0,0.36209150808745993,0.9981600881273913,0.0036955568027076317,0
101,108,7,cross,witnessed,0,8,seen2,380,4,12,0.0,0.36209150808745993,0.9966129823023856,0.00699297236498356,0
100,101,7,within,witnessed,0,8,seen2,380,4,12,0.0,1.619553253141608,0.9996499424614136,0.0007182168621166875,0
107,108,7,within,witnessed,0,8,seen2,380,4,12,0.0,1.5119498956815591,0.999640936029914,0.0007183015917000744,0
2,9,0,cross,witnessed,0,9,seen2,380,4,12,0.0,0.36209150808746,0.9981132933640673,0.0037743912249937586,0
3,10,0,cross,witnessed,0,9,seen2,380,4,12,0.0,0.3620915080874599,0.9978941473588462,0.0042145934328742685,0
2,3,0,within,witnessed,0,9,seen2,380,4,12,0.0,1.6195532531416101,0.9996754986400878,0.0006524813385112401,0
9,10,0,within,witnessed,0,9,seen2,380,4,12,0.0,1.5119498956815618,0.9996855687274065,0.0006328292150672379,0
16,23,1,cross,witnessed,0,9,seen2,380,4,12,0.0,0.3620915080874599,0.9979487157383157,0.004102058398410745,0
17,24,1,cross,witnessed,0,9,seen2,380,4,12,0.0,0.36209150808745993,0.9976727863788486,0.00470480997526112,0
16,17,1,within,witnessed,0,9,seen2,380,4,12,0.0,1.619553253141607,0.9995327918132743,0.0009355546858509511,0
23,24,1,within,witnessed,0,9,seen2,380,4,12,0.0,1.5119498956815591,0.9996472073494655,0.0007055900385179753,0
30,37,2,cross,unwitnessed,0,9,seen2,380,4,12,0.0,0.3620940524716616,0.9980364424334863,0.003926138731959107,0
31,38,2,cross,unwitnessed,0,9,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9979045021104732,0.004187536592973008,0
30,31,2,within,unwitnessed,1,9,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.41314250697690663,0.8644686712611508,1
37,38,2,within,unwitnessed,1,9,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.20575488243866724,0.9577642133484722,1
44,51,3,cross,unwitnessed,0,9,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9984154588564926,0.0033428054895773894,0
45,52,3,cross,unwitnessed,0,9,seen2,380,4,12,0.0,0.3620940524716474,0.9985555277494762,0.002990277667777976,0
44,45,3,within,unwitnessed,1,9,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.2044155125550805,0.958302569031272,1
51,52,3,within,unwitnessed,1,9,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.28897991874712037,0.9184609028727617,1
58,65,4,cross,unwitnessed,0,9,seen2,380,4,12,0.0,0.3620940524716616,0.9974316636478704,0.005130575489491228,0
59,66,4,cross,unwitnessed,0,9,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9984124366374317,0.0035754947369017126,0
58,59,4,within,unwitnessed,1,9,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.2545633377978292,0.9404941720868162,1
65,66,4,within,unwitnessed,1,9,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.2414257527326865,0.9446098853475996,1
72,79,5,cross,witnessed,0,9,seen2,380,4,12,0.0,0.3620915080874598,0.9976267120549149,0.004821842789333554,0
73,80,5,cross,witnessed,0,9,seen2,380,4,12,0.0,0.3620915080874598,0.9981077099863809,0.0041869610420111536,0
72,73,5,within,witnessed,0,9,seen2,380,4,12,0.0,1.6195532531416061,0.9994805391238784,0.001076881230278947,0
79,80,5,within,witnessed,0,9,seen2,380,4,12,0.0,1.5119498956815585,0.9994973755972539,0.0010384188301152833,0
86,93,6,cross,witnessed,0,9,seen2,380,4,12,0.0,0.36209150808746,0.9966405055146054,0.006736233415162373,0
87,94,6,cross,witnessed,0,9,seen2,380,4,12,0.0,0.36209150808746,0.9960093371967127,0.008050444684168176,0
86,87,6,within,witnessed,0,9,seen2,380,4,12,0.0,1.619553253141608,0.9995567353437925,0.0008997192954482477,0
93,94,6,within,witnessed,0,9,seen2,380,4,12,0.0,1.5119498956815596,0.9995793790174287,0.0008746354156683792,0
100,107,7,cross,unwitnessed,0,9,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9977348011125313,0.004812386764487565,0
101,108,7,cross,unwitnessed,0,9,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9983492027772648,0.0033039709589572893,0
100,101,7,within,unwitnessed,1,9,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.3305529853447394,0.9042664668927376,1
107,108,7,within,unwitnessed,1,9,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.41371626864455946,0.8812796285154955,1
2,9,0,cross,witnessed,0,10,seen2,380,4,12,0.0,0.36209150808746,0.9977171443600346,0.004566012287929065,0
3,10,0,cross,witnessed,0,10,seen2,380,4,12,0.0,0.3620915080874599,0.9975329507474546,0.005267571924233458,0
2,3,0,within,witnessed,0,10,seen2,380,4,12,0.0,1.6195532531416101,0.9994949327266966,0.0010270330500984702,0
9,10,0,within,witnessed,0,10,seen2,380,4,12,0.0,1.5119498956815618,0.9994371352075739,0.0011259219679662516,0
16,23,1,cross,witnessed,0,10,seen2,380,4,12,0.0,0.3620915080874599,0.9977759699421533,0.0044609980143428835,0
17,24,1,cross,witnessed,0,10,seen2,380,4,12,0.0,0.36209150808745993,0.9981157890139879,0.003824737766683684,0
16,17,1,within,witnessed,0,10,seen2,380,4,12,0.0,1.619553253141607,0.9995853482235886,0.0008302293734894195,0
23,24,1,within,witnessed,0,10,seen2,380,4,12,0.0,1.5119498956815591,0.9996325332376257,0.0007357014997314973,0
30,37,2,cross,unwitnessed,0,10,seen2,380,4,12,0.0,0.3620940524716616,0.9981086759635945,0.0037860873830116858,0
31,38,2,cross,unwitnessed,0,10,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9980649835112669,0.0038913424713830683,0
30,31,2,within,unwitnessed,1,10,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.4178400176545314,0.8762455181366525,1
37,38,2,within,unwitnessed,1,10,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.18058488724349114,0.9674504717651915,1
44,51,3,cross,unwitnessed,0,10,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9969613562966594,0.006205774132601432,0
45,52,3,cross,unwitnessed,0,10,seen2,380,4,12,0.0,0.3620940524716474,0.9976115188100213,0.004795714419801557,0
44,45,3,within,unwitnessed,1,10,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.039574472928926935,1.0299748016294477,1
51,52,3,within,unwitnessed,1,10,seen2,380,4,12,0.14285714285714288,285.9784459998714,-0.0023801954399813407,1.0517538272088023,1
58,65,4,cross,witnessed,0,10,seen2,380,4,12,0.0,0.36209150808745993,0.9979715544030748,0.00408319476618862,0
59,66,4,cross,witnessed,0,10,seen2,380,4,12,0.0,0.3620915080874598,0.9979574156327593,0.004881619330950638,0
58,59,4,within,witnessed,0,10,seen2,380,4,12,0.0,1.619553253141608,0.9994785676462343,0.0010567743867571193,0
65,66,4,within,witnessed,0,10,seen2,380,4,12,0.0,1.51194989568156,0.9995283996212354,0.000947078807469171,0
72,79,5,cross,witnessed,0,10,seen2,380,4,12,0.0,0.3620915080874598,0.9984018884395282,0.0031945811001822797,0
73,80,5,cross,witnessed,0,10,seen2,380,4,12,0.0,0.3620915080874598,0.9973361482622517,0.005551782409259822,0
72,73,5,within,witnessed,0,10,seen2,380,4,12,0.0,1.6195532531416061,0.9996915531636981,0.0006187819698272228,0
79,80,5,within,witnessed,0,10,seen2,380,4,12,0.0,1.5119498956815585,0.9997004745652369,0.0005998769971245502,0
86,93,6,cross,unwitnessed,0,10,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9981383557477894,0.003719922592146777,0
87,94,6,cross,unwitnessed,0,10,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9983666371297446,0.0032712814685083775,0
86,87,6,within,unwitnessed,1,10,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.22758707470385825,0.948429612526366,1
93,94,6,within,unwitnessed,1,10,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.14385159228997288,0.981001893789134,1
100,107,7,cross,unwitnessed,0,10,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9976800838933291,0.004675387407578668,0
101,108,7,cross,unwitnessed,0,10,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9987737292612954,0.0024784308397024562,0
100,101,7,within,unwitnessed,1,10,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.06549226504878841,1.0199425268083222,1
107,108,7,within,unwitnessed,1,10,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.06760399102163919,1.0219501605542538,1
2,9,0,cross,witnessed,0,11,seen2,380,4,12,0.0,0.36209150808746,0.9974219426930695,0.005251502067805102,0
3,10,0,cross,witnessed,0,11,seen2,380,4,12,0.0,0.3620915080874599,0.9977587528312013,0.0047257810687035785,0
2,3,0,within,witnessed,0,11,seen2,380,4,12,0.0,1.6195532531416101,0.9997082351038319,0.0005835314964156206,0
9,10,0,within,witnessed,0,11,seen2,380,4,12,0.0,1.5119498956815618,0.9996862029262736,0.0006275534134585483,0
16,23,1,cross,witnessed,0,11,seen2,380,4,12,0.0,0.3620915080874599,0.9973067136056756,0.005501142387679794,0
17,24,1,cross,witnessed,0,11,seen2,380,4,12,0.0,0.36209150808745993,0.99697890485837,0.006062950200475624,0
16,17,1,within,witnessed,0,11,seen2,380,4,12,0.0,1.619553253141607,0.9994335143794432,0.0011411729550485548,0
23,24,1,within,witnessed,0,11,seen2,380,4,12,0.0,1.5119498956815591,0.9995918381847144,0.0008235745933106336,0
30,37,2,cross,witnessed,0,11,seen2,380,4,12,0.0,0.3620915080874599,0.997622158978721,0.00477950111315618,0
31,38,2,cross,witnessed,0,11,seen2,380,4,12,0.0,0.3620915080874599,0.9980185089456842,0.003971112725159426,0
30,31,2,within,witnessed,0,11,seen2,380,4,12,0.0,1.619553253141607,0.9996456059170366,0.0007104868732593198,0
37,38,2,within,witnessed,0,11,seen2,380,4,12,0.0,1.5119498956815591,0.9996526557170597,0.0006949050111256618,0
44,51,3,cross,witnessed,0,11,seen2,380,4,12,0.0,0.3620915080874598,0.9969651367270181,0.006146090711822906,0
45,52,3,cross,witnessed,0,11,seen2,380,4,12,0.0,0.36209150808745993,0.9975816364528011,0.005309861094788271,0
44,45,3,within,witnessed,0,11,seen2,380,4,12,0.0,1.6195532531416075,0.9996075974846645,0.0007847902416698393,0
51,52,3,within,witnessed,0,11,seen2,380,4,12,0.0,1.5119498956815591,0.9995984618081456,0.0008040120546876133,0
58,65,4,cross,unwitnessed,0,11,seen2,380,4,12,0.0,0.3620940524716616,0.9983947174986155,0.0032585098426135945,0
59,66,4,cross,unwitnessed,0,11,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9982928420279055,0.0035746533477115415,0
58,59,4,within,unwitnessed,1,11,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.26980223886716165,0.9303899639116533,1
65,66,4,within,unwitnessed,1,11,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.04530994378095647,1.0166266185112691,1
72,79,5,cross,unwitnessed,0,11,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9973867632518021,0.005244916237478956,0
73,80,5,cross,unwitnessed,0,11,seen2,380,4,12,0.0,0.3620940524716332,0.9973202320891122,0.00549078747668894,0
72,73,5,within,unwitnessed,1,11,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.15523581778846954,0.9762683014341971,1
79,80,5,within,unwitnessed,1,11,seen2,380,4,12,0.14285714285714288,285.978445999617,0.2051143362207997,0.9579681187226994,1
86,93,6,cross,unwitnessed,0,11,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9972597412949986,0.005514364071613093,0
87,94,6,cross,unwitnessed,0,11,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9968319705817852,0.006365811915118499,0
86,87,6,within,unwitnessed,1,11,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.2154307554689833,0.9572880683841574,1
93,94,6,within,unwitnessed,1,11,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.2711734283084237,0.9394945799687633,1
100,107,7,cross,unwitnessed,0,11,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9983472638463007,0.0035834065696444743,0
101,108,7,cross,unwitnessed,0,11,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9972605154272279,0.005613800113407446,0
100,101,7,within,unwitnessed,1,11,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.058157197717918066,1.0170685409477631,1
107,108,7,within,unwitnessed,1,11,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.1830856955676121,0.9664797914289336,1
2,9,0,cross,unwitnessed,0,12,seen2,380,4,12,0.0,0.3620940524716474,0.9980451576082248,0.0039445459400309,0
