dataset,seed,condition,subgroup,correction_active,all_gene_mse_v13,all_gene_mse_v14,relative_all_gene_mse_gain,top100_mse_v13,top100_mse_v14,relative_top100_mse_gain,top100_pcc_v13,top100_pcc_v14,top100_pcc_delta
Norman,3,HNF4A,unseen_single,True,0.0029744267822835227,0.0029718483193743924,0.0008668772499253811,0.06322705809320867,0.0630974903320249,0.002049245451097194,0.7199651297824098,0.7342939737450536,0.014328843962643778
Norman,3,HOXB9,unseen_single,True,0.0007777000664628617,0.0007667788631760885,0.014042950178010159,0.018553823367785386,0.018005032902625034,0.029578295226912906,0.8880733928352152,0.8882774265709091,0.00020403373569388705
Norman,3,IKZF3,unseen_single,True,0.0073943968998615925,0.007392322363410433,0.00028055519324351026,0.2764695987143664,0.2763653532576956,0.0003770593843067006,0.7566908642385154,0.7677168533698365,0.011025989131321134
Norman,3,MAP2K6,unseen_single,True,0.0018357523974420896,0.0018223482048131407,0.007301743223991473,0.04390250053317093,0.04322893985356625,0.01534219398495901,-0.5855717895697156,-0.6184553358900959,-0.032883546320380375
Norman,3,PLK4,unseen_single,True,0.0008562426323647575,0.000846263216806714,0.01165489217756247,0.0017789602798979102,0.0017789602798979102,0.0,0.8607471357215352,0.8607471357215352,0.0
Norman,3,PTPN13,unseen_single,True,0.0013709762319641945,0.0013590421912776057,0.008704775770978097,0.040251245993922165,0.03965156044942107,0.01489855853385616,0.5700976222830411,0.605745815297432,0.03564819301439093
Norman,3,RHOXF2,unseen_single,True,0.0030176497616931103,0.0030148364530095005,0.0009322846936456303,0.07589226606684024,0.07589226606684024,0.0,0.7483646872988213,0.7483646872988213,0.0
Norman,3,SLC38A2,unseen_single,True,0.001364701526433229,0.0013639281830473058,0.0005666758415259863,0.015623442568010144,0.0155845820628675,0.002487320254385672,-0.07063081591465362,-0.07872339217988794,-0.008092576265234325
Norman,3,UBASH3B,unseen_single,True,0.0006595882925697574,0.0006576341571994846,0.002962659271375914,0.011669130011031982,0.011570934708675772,0.008414963434581358,0.6985808913074337,0.7012519885244325,0.0026710972169987635
Norman,3,CNN1+UBASH3B,combo_seen0,True,0.007211790764153045,0.007222506989081584,-0.0014859312033573505,0.24774783984361848,0.24828633014627755,-0.0021735418682115202,0.6743088279227587,0.6768620381591166,0.0025532102363579057
Norman,3,IKZF3+MAP2K6,combo_seen0,True,0.005288633714028651,0.005276449772438216,0.0023037975872892214,0.19464543669711915,0.19456496247321248,0.0004134400747955428,0.6760658978072456,0.6789869936793785,0.0029210958721329616
Replogle_exp6,1,AHCYL1+FDPS,combo_seen1,True,0.0008069974346047083,0.0008027493334937353,0.005264082546995753,0.0018962840649455388,0.0016830718701857919,0.11243684356218558,0.9248700996637074,0.9274869826542274,0.0026168829905199864
Replogle_exp6,1,ATM+FDPS,combo_seen1,True,0.0011028771576604493,0.0010961502926064165,0.006099378346272612,0.0015508810014215365,0.0012132596443596307,0.21769649428450172,0.980939029241402,0.9866812330104394,0.005742203769037446
Replogle_exp6,1,ATR+FDPS,combo_seen1,True,0.0009693357016581769,0.0009693870042995228,-5.292556671356203e-05,0.0051415460675748445,0.005144120947143997,-0.0005007986966004661,0.9355306632595628,0.9366378262781024,0.0011071630185396364
Replogle_exp6,1,ETAA1+FDPS,combo_seen1,True,0.0009872088493873715,0.0009826528229223217,0.004615058371769102,0.009189937007131053,0.008961270038850198,0.02488232162020461,0.8471205068816089,0.8391148069588801,-0.008005699922728815
Replogle_exp6,1,ETAA1+TOPBP1,combo_seen1,True,0.0006738729502517904,0.000666959779039355,0.010258864389574187,0.0015184343017474273,0.001171462238595296,0.22850647061439072,0.7004649434421253,0.7129511229257033,0.012486179483577997
Replogle_exp6,1,FDPS+IDI1,combo_seen1,True,0.0014959264633839352,0.0014946735221461986,0.0008375687364352958,0.012248950844944604,0.012186065724222601,0.005133918938694754,0.9662661764194237,0.9683336473104596,0.002067470891035872
Replogle_exp6,1,FDPS+LIG4,combo_seen1,True,0.0009335879063332764,0.0009275918811070788,0.006422560945275502,0.005126929165693451,0.004825988659590593,0.05869800349819223,0.8623893635448585,0.8575237983660725,-0.004865565178786002
Replogle_exp6,1,FDPS+MVD,combo_seen1,True,0.0018241356587351423,0.0018196938440107292,0.002435024337769431,0.017182096939677368,0.01695916225865908,0.012974823841406753,0.9617988493342178,0.9635652493982675,0.0017664000640497113
Replogle_exp6,1,FDPS+NHEJ1,combo_seen1,True,0.0010876482002815833,0.0010506620294693997,0.03400563785478441,0.0018126423393655569,0.0016797626044888383,0.0733072002076415,0.9511446939929701,0.9427083473863583,-0.008436346606611744
Replogle_exp6,1,FDPS+PMVK,combo_seen1,True,0.0014573237445680556,0.0014372033182071936,0.013806421830329525,0.010288323347380689,0.009278479148329036,0.09815439940549205,0.6379266523674355,0.6729291403583558,0.03500248799092032
Replogle_exp6,1,FDPS+PRKDC,combo_seen1,True,0.0009496754185765809,0.000944218637516954,0.005745943248489928,0.003597332559663055,0.0033234567182803794,0.07613303380778569,0.938422634850548,0.9429969043825295,0.0045742695319814786
Replogle_exp6,1,FDPS+RAD1,combo_seen1,True,0.0008689467442902062,0.0008647788262263828,0.00479651726784231,0.0021868258177038993,0.0019776380100806046,0.09565819368409299,0.9195996072676532,0.9254470614326356,0.005847454164982335
Replogle_exp6,1,FDPS+RAD9A,combo_seen1,True,0.0007930995034445726,0.0007896620122632259,0.00433424956946393,0.007393723084564147,0.007221195402172357,0.02333434460806028,0.8705540793652998,0.8734475439671959,0.0028934646018961008
Replogle_exp6,1,FDPS+RAD17,combo_seen1,True,0.0007211569191610183,0.0007191174465406902,0.0028280566491697442,0.004628491188265571,0.004526130057451303,0.022115442516943744,0.8845090240804699,0.8823719965298491,-0.0021370275506208403
Replogle_exp6,1,FDPS+RRM1,combo_seen1,True,0.0008173073363206744,0.000814791386252822,0.0030783402473525423,0.01140326564201976,0.011276990108114247,0.011073629069921946,0.9501127330082697,0.9538540400714639,0.003741307063194199
Replogle_exp6,1,FDPS+RRM2B,combo_seen1,True,0.001064995422764928,0.0010587947182144947,0.005822282817268126,0.01291737381243551,0.01260616045104926,0.024092618662676323,0.8725862003037055,0.868388839214279,-0.004197361089426477
Replogle_exp6,1,FDPS+SQLE,combo_seen1,True,0.0007905285983177729,0.0007873085909507406,0.004073233244039993,0.007776910488706945,0.007615298318955594,0.020781024802334097,0.9838896506841093,0.9853286405306085,0.0014389898464992612
Replogle_exp6,1,FDPS+SREBF1,combo_seen1,True,0.0007570076135406938,0.0007547846789428987,0.002936475879546179,0.005288878126510612,0.005177309039047282,0.021095038455147642,0.9632756345671367,0.9664608286352531,0.003185194068116348
Replogle_exp6,1,FDPS+SREBF2,combo_seen1,True,0.0004583690675310294,0.00045651314792256794,0.004048963466182924,0.003800216947351831,0.0037070683422031504,0.024511391438741665,0.933218455791608,0.9352846608761887,0.0020662050845806634
Replogle_exp6,1,FDPS+XRCC5,combo_seen1,True,0.0016561283379781919,0.0016520781854170137,0.0024455547727192206,0.006057945341517378,0.005854668184471844,0.03355546238629768,0.9745641401116237,0.9764920430983672,0.0019279029867435016
Replogle_exp6,1,FDPS+XRCC6,combo_seen1,True,0.0013601371335128548,0.001354617517076338,0.004058132301896113,0.005871304620215872,0.0055942750712670965,0.04718364432922057,0.9852215296208371,0.9859006148073848,0.0006790851865476899
Replogle_exp6,1,HMGCR+SREBF1,combo_seen1,True,0.0013807752552946865,0.0013788211048196444,0.0014152560074847712,0.01923525450824434,0.01913717569590198,0.005098909000674823,0.863425534040745,0.8632846766101516,-0.000140857430593333
Replogle_exp6,1,HMGCR+SREBF2,combo_seen1,True,0.0008457915909649537,0.000841445994129011,0.005137904990264572,0.007002710414634581,0.006784604909438616,0.03114586956789729,0.8385431793155469,0.8407435957726302,0.002200416457083354
Replogle_exp6,1,HUS1+IDI1,combo_seen1,True,0.001655138907598625,0.0016322845707727842,0.013808108020975233,0.019377761555033114,0.018230702389744197,0.05919461657277869,0.8571655509447152,0.8647125644732584,0.007547013528543145
Replogle_exp6,1,HUS1+MVD,combo_seen1,True,0.002003020350867214,0.0019816795894290868,0.01065429087072817,0.018985585909949997,0.01791449309337039,0.05641610544230111,0.9248318421335698,0.9288170136397225,0.003985171506152629
Replogle_exp6,1,HUS1+PMVK,combo_seen1,True,0.001015531645683029,0.000980435851590831,0.034559035399229894,0.015701803839064145,0.013940345933576726,0.11218188200167992,0.43515323012285284,0.4277813585472408,-0.007371871575612032
Replogle_exp6,1,HUS1+RRM1,combo_seen1,True,0.0007191674456030098,0.0006977493670624124,0.029781768726529,0.011105987955305749,0.01003101459335316,0.09679223192737518,0.9158858760188702,0.924763690091213,0.008877814072342782
Replogle_exp6,1,HUS1+SQLE,combo_seen1,True,0.0007210988704436786,0.0006990686764101464,0.030550864710102033,0.00493443297262006,0.00493443297262006,0.0,0.9861689933383403,0.9861689933383403,0.0
Replogle_exp6,1,HUS1+SREBF1,combo_seen1,True,0.0007546691168121859,0.0007327972563521138,0.028982053157894597,0.004873088399123913,0.003775339722632888,0.22526754833513363,0.9402528613434553,0.9546992613574258,0.014446400013970462
Replogle_exp6,1,HUS1+SREBF2,combo_seen1,True,0.0003741923020899937,0.00035211257906456406,0.059006352888893644,0.0025595352218468637,0.001451353923200549,0.4329619257384913,0.879066987710556,0.9257101757027546,0.046643187992198576
Replogle_exp6,1,CHEK1,unseen_single,True,0.0007973617582547308,0.0007930546346630609,0.00540171828794171,0.0011620084360460796,0.0009458339029801669,0.18603525272284713,0.7216913813486949,0.6643524399030882,-0.057338941445606695
Replogle_exp6,1,FDPS,unseen_single,True,0.0006066159482600534,0.0006020317476200154,0.007557006460490794,0.011405667642858084,0.011175586612734578,0.02017251749989196,0.919232136759406,0.9111662878348613,-0.00806584892454465
Replogle_exp6,1,HMGCR,unseen_single,True,0.0007966954815827431,0.0007942580538115183,0.0030594221099164666,0.01253097532435826,0.012408640824520483,0.00976256808996965,0.2913466242811132,0.28478294156090084,-0.006563682720212349
Replogle_exp6,1,HSPE1,unseen_single,True,0.008370978593857744,0.008154161519693656,0.025901042719566655,0.197723885348555,0.1868418363962595,0.055036592736948386,0.768741407875369,0.631444186309813,-0.13729722156555602
Replogle_exp6,1,HUS1,unseen_single,True,0.00018656352913759745,0.0001637984312088353,0.12202330237852688,0.004009895323345302,0.0028673150583007284,0.2849401724759645,0.49471174802880385,0.5773427238367319,0.08263097580792805
Replogle_exp6,1,MTOR,unseen_single,True,0.005365324307015784,0.005351339499317535,0.0026065167542550366,0.12360219714567801,0.12290029964730287,0.005678681403599005,0.31119998588476694,0.35227225677100077,0.04107227088623383
Replogle_exp6,1,TOPBP1,unseen_single,True,0.00022582986874115975,0.00021919909268762418,0.029361820429234683,0.0015313071385547117,0.00119850848842776,0.21732978430509756,0.6767826834413594,0.6871830968210341,0.010400413379674678
Replogle_exp6,1,CHEK1+FDPS,combo_seen0,True,0.001343961652771691,0.0013354363655696728,0.006343400635305474,0.002379564840609098,0.001951680675939802,0.17981614006356322,0.9157549898209486,0.9499544183650416,0.03419942854409297
Replogle_exp6,1,FDPS+HMGCR,combo_seen0,True,0.0014974514567352053,0.0014912996845240633,0.004108161358735708,0.017290768149416255,0.016982010702139044,0.017856780254591257,0.49789618168195476,0.5150554659506466,0.017159284268691788
Replogle_exp6,1,FDPS+HUS1,combo_seen0,True,0.0008436120741062235,0.000816984817833287,0.03156338925227828,0.014947286575551269,0.013610864583212574,0.08940900313804322,0.7980189648602556,0.8306343922538733,0.03261542739361767
Replogle_exp6,1,FDPS+TOPBP1,combo_seen0,True,0.0007218420276527909,0.0007148649433193449,0.009665666539441184,0.001615618087043196,0.0012654382243475462,0.2167466838258337,0.9167590429290645,0.9352065758939361,0.01844753296487156
Replogle_exp6,1,HMGCR+HUS1,combo_seen0,True,0.0012253872487759236,0.001200960513076941,0.01993389087684988,0.018381469816560338,0.017155491951828406,0.06669640006847638,0.3271204953290455,0.3239621898253504,-0.0031583055036951135
Replogle_exp6,2,AHCYL1+FDPS,combo_seen1,True,0.0007524139944776499,0.0007597931349377879,-0.009807287629280183,0.002829709700786946,0.003200068760481269,-0.1308823514975143,0.9175437904572629,0.9049223735919563,-0.0126214168653066
Replogle_exp6,2,ATM+FDPS,combo_seen1,True,0.0010892221156326685,0.0010987435108418238,-0.00874146335490521,0.0030888658579010467,0.003566744683448553,-0.15471012582988491,0.9675465259922154,0.9529600269512288,-0.014586499040986523
Replogle_exp6,2,ATR+FDPS,combo_seen1,True,0.0008046472927760493,0.0008088872560299935,-0.005269343837989279,0.003867580016830053,0.004080383772545516,-0.0550224571410112,0.9463764188690649,0.9433245672659106,-0.003051851603154243
Replogle_exp6,2,CHEK1+FDPS,combo_seen1,True,0.001391208252566867,0.0013973818995852052,-0.004437615293718526,0.002712645741775615,0.003022501085626002,-0.11422624748912663,0.9605558289210943,0.9563495533350483,-0.0042062755860459156
Replogle_exp6,2,ETAA1+FDPS,combo_seen1,True,0.0010053029421664527,0.0010129552784397897,-0.007611970434350892,0.011486453755554939,0.011870524513113713,-0.03343684358395079,0.8358770147679193,0.8381346197172896,0.0022576049493703287
Replogle_exp6,2,FDPS+HMGCR,combo_seen1,True,0.0008475069218852577,0.0008532581782319739,-0.006786087757162613,0.01233224958791543,0.01262090514395711,-0.023406561307722677,0.5128554736975591,0.48227770180072554,-0.030577771896833583
Replogle_exp6,2,FDPS+HUS1,combo_seen1,True,0.0006920267229584099,0.0006991788854665284,-0.010335095843615718,0.01596110120092498,0.016320068237207445,-0.02249011717698162,0.8667937815961949,0.8658384285927342,-0.0009553530034607238
Replogle_exp6,2,FDPS+IDI1,combo_seen1,True,0.0010169765633299844,0.0010218629196519736,-0.004804787541995423,0.0031183450698585276,0.003363591293659162,-0.07864627496525288,0.9684961976637929,0.9656774445740222,-0.0028187530897707536
Replogle_exp6,2,FDPS+LIG4,combo_seen1,True,0.0009492559779878058,0.0009580903350937528,-0.009306612031744713,0.006378367109735769,0.006821763492883246,-0.06951565745889546,0.866387303348594,0.86495289568299,-0.0014344076656039872
Replogle_exp6,2,FDPS+MVD,combo_seen1,True,0.002165651012655628,0.0021674118878711405,-0.0008130927860593572,0.04781167886689947,0.047900057193966034,-0.0018484673444033074,0.8343693646683685,0.8490368851355485,0.014667520467180006
Replogle_exp6,2,FDPS+NHEJ1,combo_seen1,True,0.0009168921930759456,0.0009252159247720539,-0.009078201078563271,0.0034148153038706303,0.0038325833976983054,-0.12233987980378985,0.9719084955081881,0.9704083216712077,-0.001500173836980423
Replogle_exp6,2,FDPS+PRKDC,combo_seen1,True,0.0009776362723455275,0.000986048406758204,-0.008604564550877634,0.006518401177987651,0.006940606204159879,-0.06477125519644236,0.9363886324119676,0.9295750304923818,-0.006813601919585799
Replogle_exp6,2,FDPS+RAD1,combo_seen1,True,0.0007656924871443186,0.0007729964814063809,-0.009539070037506609,0.002861511074796263,0.0032280985468091656,-0.12810975125756002,0.9237971870938314,0.9091775921323205,-0.014619594961510884
Replogle_exp6,2,FDPS+RAD9A,combo_seen1,True,0.0006638618390070368,0.0006705739876278393,-0.01011076134582777,0.006613031097048374,0.006949913836326455,-0.050942258449146585,0.9071821753242914,0.9016692949922767,-0.005512880332014691
Replogle_exp6,2,FDPS+RRM1,combo_seen1,True,0.0005225222693033397,0.0005283716614837885,-0.011194531839279381,0.0025029693183672985,0.00279655031190402,-0.1172930852097804,0.9607052102883576,0.955755648080214,-0.004949562208143687
Replogle_exp6,2,FDPS+RRM2B,combo_seen1,True,0.0010970710621652738,0.001106153064328938,-0.008278408278985206,0.016077346122930727,0.01653317181152503,-0.028352047975391287,0.8597731899223683,0.8577095388411567,-0.002063651081211537
Replogle_exp6,2,FDPS+SQLE,combo_seen1,True,0.0004641259471285504,0.00047081727003388816,-0.014417041207748782,0.0032810072787799196,0.00361684477539882,-0.10235804680804775,0.981953233674165,0.9800886351261777,-0.0018645985479872618
Replogle_exp6,2,FDPS+SREBF1,combo_seen1,True,0.0005280915458752974,0.0005337494497592707,-0.01071386945722723,0.0027299821491816234,0.003013952345118242,-0.10401906694582065,0.9614158906929552,0.957055637547396,-0.004360253145559212
Replogle_exp6,2,FDPS+TOPBP1,combo_seen1,True,0.0006011276937680735,0.0006067512930246045,-0.009355082646883768,0.002183132760167042,0.002465381206852329,-0.1292859746485096,0.940365589986157,0.9328639091187108,-0.007501680867446292
Replogle_exp6,2,FDPS+XRCC6,combo_seen1,True,0.0015099225215192955,0.001518353848288813,-0.005583946625972402,0.019560493821776048,0.01998366211233813,-0.021633824504521643,0.9810827462521836,0.9800536524584526,-0.0010290937937310618
Replogle_exp6,2,HMGCR+SREBF2,combo_seen1,True,0.0008325260363898909,0.0008268496251607575,0.0068182987450436435,0.00804191359821059,0.007757014518620392,0.035426776986710116,0.559842720753326,0.5622097101878034,0.00236698943447744
Replogle_exp6,2,HUS1+PMVK,combo_seen1,True,0.0004100865438398346,0.0004037378391583927,0.01548137771602049,0.007831901218079224,0.007513259730117655,0.04068507493761717,0.5737708411672021,0.5696435317306882,-0.0041273094365139595
Replogle_exp6,2,HUS1+SREBF2,combo_seen1,True,0.0005235101066370348,0.0005204866200342324,0.005775412097055666,0.010286101628187978,0.01013435283559332,0.014752799270309258,0.3830518075792173,0.38012900279498807,-0.002922804784229238
Replogle_exp6,2,ETAA1+TOPBP1,combo_seen2,True,0.0006517416526460999,0.0006517416526460999,0.0,0.0008226457605452473,0.0008226457605452473,0.0,0.7767094198023506,0.7767094198023506,0.0
Replogle_exp6,2,HUS1+RRM1,combo_seen2,True,0.0005054103979550651,0.0005054103979550651,0.0,0.0030210324747344548,0.0030210324747344548,0.0,0.9533276062853212,0.9533276062853212,0.0
Replogle_exp6,2,FDPS,unseen_single,True,0.0006392975200381656,0.0006483364336067546,-0.014138821574107443,0.013321873515309581,0.013775536587317061,-0.03405399934822436,0.9267773656310528,0.9370422885776512,0.01026492294659831
Replogle_exp6,2,HSPE1,unseen_single,True,0.009057622416465468,0.008909841965562678,0.016315589688762625,0.2122812007604814,0.20486409992967036,0.034939979631921414,0.7155428901009898,0.6191293316022495,-0.09641355849874034
Replogle_exp6,2,MTOR,unseen_single,True,0.0053777708549337016,0.005365584249844634,0.0022661071692720164,0.12364443302208791,0.12303278731266762,0.004946811550432113,0.35080612657241333,0.4187702699411273,0.06796414336871398
Replogle_exp6,2,PMVK,unseen_single,True,0.0004959976123651807,0.00048363044756826856,0.024933920020176897,0.0068517791542946046,0.006231071153137586,0.09059077754541559,0.33496385818133845,0.3460090957152524,0.011045237533913954
Replogle_exp6,2,RAD17,unseen_single,True,0.0003269471156144924,0.00031386217348759293,0.04002158606692858,0.0017604454687744542,0.0011037122234253704,0.373049467874897,0.48363691096157985,0.514376247271683,0.030739336310103116
Replogle_exp6,2,SREBF2,unseen_single,True,0.0005039034678969284,0.0004965083082872979,0.014675746607767284,0.01016925398289787,0.009798090922090514,0.036498553525318514,0.33072105296206555,0.3730407713006487,0.04231971833858317
Replogle_exp6,2,XRCC5,unseen_single,True,0.002800541444092535,0.002807246358957933,-0.002394149488321758,0.059731402650781355,0.06006792232787567,-0.005633882047970115,0.9326556205525707,0.937139970031807,0.004484349479236371
Replogle_exp6,2,FDPS+PMVK,combo_seen0,True,0.0008451509612470977,0.0008479900163179788,-0.003359228352165475,0.009428199878047036,0.009570692052054559,-0.01511340190605281,0.6568065471293203,0.6533387348469256,-0.0034678122823946778
Replogle_exp6,2,FDPS+RAD17,combo_seen0,True,0.0004905601048088349,0.0004894094053118906,0.002345685035664941,0.004285774533434088,0.004228020925682453,0.013475652370671453,0.893894497217228,0.9072692634771699,0.013374766259941828
Replogle_exp6,2,FDPS+SREBF2,combo_seen0,True,0.0006961202950767126,0.0007014272340115783,-0.0076235946177676895,0.012374511654455992,0.012640866919596906,-0.021524507194997128,0.712094562436213,0.7104319234736696,-0.0016626389625434834
Replogle_exp6,2,FDPS+XRCC5,combo_seen0,True,0.0019698341637715143,0.0019825121488466564,-0.0064360672123121255,0.030270209006696528,0.030906517077617917,-0.021020934172625686,0.9325388131441092,0.9337821001759438,0.0012432870318345168
Replogle_exp6,3,ATM+FDPS,combo_seen1,True,0.0011072058454755836,0.0011019732995181848,0.004725901672919079,0.003336131966248811,0.0030735104846469565,0.07872035167036556,0.9652023587664157,0.9700075107914126,0.004805152024996873
Replogle_exp6,3,CHEK1+FDPS,combo_seen1,True,0.001231364488419522,0.0012264292145089317,0.004007971609547443,0.003605660789961756,0.0033579593923892355,0.06869792029858351,0.9043174749953239,0.9417757457657213,0.03745827077039743
Replogle_exp6,3,ETAA1+FDPS,combo_seen1,True,0.0009043812802617521,0.0008999909442178153,0.004854518928859393,0.010286622462239041,0.010066271496193853,0.021421119211293083,0.8545279073448058,0.8551754317531398,0.0006475244083340437
Replogle_exp6,3,FDPS+HMGCR,combo_seen1,True,0.0004025730582279373,0.0003947330401621161,0.01947477086601799,0.004554265097659875,0.0041607745909363085,0.08640043965068138,0.8365495255790063,0.8522559476573854,0.015706422078379134
Replogle_exp6,3,FDPS+HUS1,combo_seen1,True,0.0005684498285015615,0.0005649806569793101,0.006102863169817666,0.012770084306689945,0.012595966587988151,0.01363481356270904,0.9061058655532434,0.905710043844194,-0.0003958217090493932
Replogle_exp6,3,FDPS+IDI1,combo_seen1,True,0.0008320798624003556,0.0008302420927242777,0.0022086457792360264,0.014400504526517942,0.014308266866475593,0.006405168643396989,0.8963075375014368,0.897961455163367,0.0016539176619302376
Replogle_exp6,3,FDPS+LIG4,combo_seen1,True,0.0009663395300323045,0.0009614737704678019,0.005035248391773794,0.0067596912016131775,0.006515478729070791,0.0361277557300408,0.8112849018623256,0.8151182308636403,0.0038333290013147225
Replogle_exp6,3,FDPS+MVD,combo_seen1,True,0.001173786285462701,0.0011703704879236414,0.002910067685543918,0.009897597765293316,0.009726158886807912,0.017321261436443417,0.949070484551607,0.9502342937206248,0.0011638091690178154
Replogle_exp6,3,FDPS+NHEJ1,combo_seen1,True,0.0009772159327309873,0.0009727395182710513,0.004580783335599053,0.0037289083304142354,0.003504237088670047,0.06025121076635058,0.9644706196399427,0.9605262128853745,-0.003944406754568197
Replogle_exp6,3,FDPS+PMVK,combo_seen1,True,0.0005101541465651647,0.0005021030904547416,0.01578161456616657,0.0045309148914543015,0.004126832385272166,0.08918342450975408,0.8478689579835361,0.8654448361222639,0.01757587813872774
Replogle_exp6,3,FDPS+PRKDC,combo_seen1,True,0.001054278957249376,0.0010497019355514353,0.004341376318353364,0.006450992531891366,0.00622127181287172,0.035610135631686156,0.9273409900895827,0.93081407259212,0.0034730825025373058
Replogle_exp6,3,FDPS+RAD9A,combo_seen1,True,0.0006736832940114927,0.0006700900755349689,0.0053336909323187754,0.006107966785808131,0.0059276231504714035,0.029525968568747923,0.9083755562119238,0.91131290016755,0.0029373439556261705
Replogle_exp6,3,FDPS+RAD17,combo_seen1,True,0.0006481038605934681,0.0006451865059538329,0.004501369019718225,0.0051662448946305775,0.005019822865267284,0.028342061274616262,0.8973833345626498,0.899039211185434,0.0016558766227841026
Replogle_exp6,3,FDPS+RRM1,combo_seen1,True,0.0004157799301931776,0.00041276108829715766,0.0072606724779075895,0.0024283934036368007,0.0022768777288755585,0.06239338096303914,0.9599246235781129,0.96258071771861,0.002656094140497056
Replogle_exp6,3,FDPS+RRM2B,combo_seen1,True,0.0011198994408559595,0.0011149397970893736,0.004428650989230971,0.016605871083860312,0.016356946563215357,0.014990151337913954,0.837684701393293,0.8388189579342004,0.0011342565409073746
Replogle_exp6,3,FDPS+SQLE,combo_seen1,True,0.0006613197796742077,0.0006577037260498516,0.005467935082990523,0.0051912629004416755,0.005009773169035238,0.034960612646105026,0.9719385246196688,0.9729461843118492,0.0010076596921804182
Replogle_exp6,3,FDPS+SREBF1,combo_seen1,True,0.0006131974762284643,0.0006100397410601476,0.005149621925613043,0.003953707128459861,0.0037952204003620475,0.040085601423783396,0.9511076828434195,0.9536486553038875,0.0025409724604680273
Replogle_exp6,3,FDPS+SREBF2,combo_seen1,True,0.0008896822055556413,0.0008804787278708699,0.010344679962463143,0.013511468787292775,0.01304954624229409,0.03418744122275682,0.6746874201270917,0.6904439996629743,0.01575657953588261
Replogle_exp6,3,FDPS+TOPBP1,combo_seen1,True,0.0006436662819334035,0.0006405309719148554,0.0048710179584526905,0.0022883984796026585,0.002131037269771734,0.06876477642925519,0.9173690354637049,0.9226374765726414,0.005268441108936539
Replogle_exp6,3,FDPS+XRCC5,combo_seen1,True,0.0014423215700575867,0.0014383923073538175,0.0027242625953464747,0.005236383765855415,0.005039174070753241,0.037661428940351516,0.9632203442344439,0.9646630698216025,0.001442725587158633
Replogle_exp6,3,HMGCR+SREBF2,combo_seen2,True,0.00082907297552759,0.0008253157991633986,0.00453178004240267,0.019602640749208835,0.01941406806749008,0.00961975909936352,0.0340349679630121,0.0068059384954107065,-0.027229029467601393
Replogle_exp6,3,HUS1+SQLE,combo_seen2,True,0.0005788907241325651,0.0005788907241325651,0.0,0.005137356773902935,0.005137356773902935,0.0,0.9807817354676247,0.9807817354676247,0.0
Replogle_exp6,3,HUS1+SREBF2,combo_seen2,True,0.0005616246845998863,0.0005588491785367871,0.004941923208159068,0.010994021040566846,0.010854718391259894,0.012670764299335054,0.36679485722634075,0.3593878294701171,-0.00740702775622365
Replogle_exp6,3,AHCYL1,unseen_single,True,0.0006296845002906837,0.000628787675991804,0.001424243884779925,0.000818782312514203,0.0007737707009534273,0.054973844540632935,0.8065147067606204,0.7901057832336045,-0.01640892352701595
Replogle_exp6,3,ATR,unseen_single,True,0.0016674084775686255,0.001649477376493734,0.010753874240245018,0.01282403331305884,0.01192407135011004,0.07017776240742918,0.3585634873407721,0.4807046679880975,0.12214118064732543
Replogle_exp6,3,FDPS,unseen_single,True,0.0006460554062769232,0.0006413975845326827,0.007209632020700078,0.013259033948328294,0.013025257874984866,0.0176314559759388,0.913642675390196,0.9096654269173206,-0.003977248472875394
Replogle_exp6,3,POLR1D,unseen_single,True,0.0058577260492200505,0.005880501263026755,-0.0038880640056112997,0.14007997040929202,0.1412230583902505,-0.008160252872830924,0.6584000155750033,0.6934558553722258,0.03505583979722249
Replogle_exp6,3,RAD1,unseen_single,True,0.0005536833895065334,0.0005511185086752395,0.004632396203143883,0.0032986439724491945,0.0031699126035265503,0.039025542009937804,0.490965321801944,0.48570717012444503,-0.00525815167749899
Replogle_exp6,3,RPL15,unseen_single,True,0.0014896615274102485,0.0015048845409056434,-0.010219108982333611,0.0039026975313968463,0.004666740578730718,-0.19577306239779402,0.9898224482272041,0.9879147854848058,-0.0019076627423982861
Replogle_exp6,3,XRCC6,unseen_single,True,0.0043709817039194335,0.004336258068319222,0.007944127418578592,0.09556030663049939,0.09381752735972476,0.018237480939794232,0.8552667518846601,0.808748893480352,-0.04651785840430811
Replogle_exp6,3,AHCYL1+FDPS,combo_seen0,True,0.0010540848484961733,0.0010513075321824544,0.002634812859402407,0.00303860927269861,0.002899215766913063,0.045874113212901045,0.8557961644993818,0.876098588913072,0.020302424413690234
Replogle_exp6,3,ATR+FDPS,combo_seen0,True,0.0012696107951660522,0.0012565660772044767,0.010274580218790049,0.021369095379328282,0.020714380984836814,0.030638376724398723,0.6944211217693032,0.7191261767657232,0.02470505499642006
Replogle_exp6,3,FDPS+RAD1,combo_seen0,True,0.0006756439247448247,0.0006729578285362522,0.003975609208041145,0.004853444713661765,0.004718629544953506,0.027777213229353028,0.778574347358934,0.7890908727665938,0.010516525407659794
Replogle_exp6,3,FDPS+XRCC6,combo_seen0,True,0.004229737962565162,0.004194164462623503,0.008410331858970542,0.11725116941719209,0.11546573545512023,0.015227429892141138,0.873671505176259,0.8697280976574601,-0.003943407518798958
