dataset,seed,condition,evaluable,mean_negative__wmse,mean_negative__weighted_r2_deltapert,mean_negative__mse,mean_negative__r2_deltapert,mean_negative__pearson_deltactrl,control_negative__wmse,control_negative__weighted_r2_deltapert,control_negative__mse,control_negative__r2_deltapert,control_negative__pearson_deltactrl,technical_duplicate__wmse,technical_duplicate__weighted_r2_deltapert,technical_duplicate__mse,technical_duplicate__r2_deltapert,technical_duplicate__pearson_deltactrl,interpolated_duplicate__wmse,interpolated_duplicate__weighted_r2_deltapert,interpolated_duplicate__mse,interpolated_duplicate__r2_deltapert,interpolated_duplicate__pearson_deltactrl,drf__mean_negative__technical_duplicate__wmse,drf__mean_negative__interpolated_duplicate__wmse,drf__mean_negative__technical_duplicate__weighted_r2_deltapert,drf__mean_negative__interpolated_duplicate__weighted_r2_deltapert,drf__mean_negative__technical_duplicate__mse,drf__mean_negative__interpolated_duplicate__mse,drf__mean_negative__technical_duplicate__r2_deltapert,drf__mean_negative__interpolated_duplicate__r2_deltapert,drf__control_negative__technical_duplicate__pearson_deltactrl,drf__control_negative__interpolated_duplicate__pearson_deltactrl
Norman,1,CDKN1A+CDKN1B,True,0.030223880262073288,-0.030035601883477536,0.0033259886608184037,-0.012160757773882702,0.7297274092688877,0.04952003414189976,-0.6876522051554441,0.006018793348866685,-0.8316317516771976,,0.006352811022698282,0.7834949891054082,0.0018386630284115992,0.44046034009328916,0.8360805525674203,0.01753382407660368,0.40244393243157395,0.0026990426581710676,0.1786306747401084,0.7832983157919033,0.7897820944994394,0.41985463880872054,0.7898074587847667,0.41986812267082485,0.4470486028169805,0.1884424825460974,0.44718257174886034,0.18849895389607677,,
Norman,1,CDKN1A+CDKN1C,True,0.03404493594209751,-0.001292352162534982,0.0035851201402689746,-0.0003522191920743989,0.7214836943929742,0.053823721921672,-0.5830043333538075,0.006377538645164714,-0.7795177531191722,,0.0049438823801354545,0.854595948553406,0.0018360762782759666,0.4876816096206228,0.8471897869228923,0.021564628915669765,0.3657647631586972,0.0030826548693685123,0.13985012526116147,0.7704058328930719,0.8547585124830964,0.36657259320622615,0.8547827655775837,0.36658299441266007,0.48772595272333014,0.14011389781904385,0.48786150676543333,0.14015283978040172,,
Norman,1,CEBPA+KLF1,True,0.20224542750236252,-0.15061275785782113,0.011862982640478395,-0.005322857198220232,0.6045668237937907,0.24536126684033893,-0.39590697993581747,0.01598757707771602,-0.35485966342087516,,0.003445386123117067,0.9803985421180487,0.001103772724222415,0.9064613021495584,0.9646378221804196,0.004020410949798888,0.9771271163566067,0.0012180353081521704,0.8967781734770814,0.961489216239279,0.9829594709499785,0.9801162819068737,0.9829634768852005,0.9801202762550144,0.9068801128844313,0.8972490650826666,0.9069556569450851,0.8973238068669787,,
Norman,1,CEBPB+PTPN12,True,0.04157986960190049,-0.132194922739707,0.001789334817636764,-5.115485330886571e-06,0.7314560948023,0.05886726139110347,-0.6029202376226834,0.0036587111976655942,-1.0447430395286594,,0.0019733350756837953,0.9462672688744735,0.0008096854603831348,0.5474912831648718,0.8897446491044653,0.003827632006454125,0.8957758750733245,0.000859884466326326,0.5194365768904086,0.8784483544884223,0.9525181869791017,0.9079232338546586,0.952540253814463,0.9079442675659265,0.5471877928100415,0.5191489000573141,0.5474930504644839,0.5194385157571161,,
Norman,1,CEBPE+CNN1,True,0.10895832848667016,-0.059848964074408206,0.0024063295897137167,-8.128502555893036e-05,0.602433663388474,0.11607854236903054,-0.1291080231295505,0.0037724886924047143,-0.5678630871564652,,0.0035013684894940177,0.9659418254852634,0.0011766759771084994,0.510968228011785,0.849775555082987,0.0077675310710398,0.9244444195005759,0.0013437638413416272,0.44152576813897815,0.8023282929990123,0.9678561850725568,0.928702469270539,0.9678641546735521,0.9287101164687878,0.5107957040279846,0.4413877322458581,0.5110074647750441,0.4415707185066787,,
Norman,1,CEBPE+ETS2,True,0.20634367776907608,-0.07040319719175314,0.005923565216415751,-0.007664723076803881,0.45231459486254777,0.22201819345556859,-0.15171439551221,0.007453079729012303,-0.26785225566383186,,0.0029207909619033533,0.9848484624401772,0.0008716804686513613,0.8517173989034741,0.9470200888342183,0.0034618042189518685,0.9820419683118912,0.0008919146404226158,0.8482753398816429,0.9412338974498534,0.9858402407394623,0.9832183497224621,0.9858440973983698,0.9832221961243939,0.8527013482384592,0.8492860475316344,0.8528444525792174,0.849428578700605,,
Norman,1,CEBPE+KLF1,True,0.13072930486952328,-0.2107973454373735,0.0028466515927850606,-0.0006209265391969865,0.2141246373392352,0.12131839229409797,-0.1236347312412609,0.0023803400402095955,0.1632913340889074,,0.0013169875864290396,0.9878022370331291,0.0005308038874270314,0.8134181650490631,0.8884882584376296,0.0022040800543079303,0.9795861051846712,0.0006569062250867671,0.7690921792952559,0.8578738631556304,0.9899182703831031,0.9831326022186765,0.9899250250771823,0.9831393106108398,0.8132482608566182,0.7689653373489692,0.81353313374187,0.7692346983606713,,
Norman,1,CEBPE+PTPN12,True,0.07202820867641849,-0.07679701013253393,0.0015558837944908853,-0.0006474553359336888,0.6096592284641064,0.07780637828336553,-0.16317866353100752,0.0024541906686963355,-0.578382432052877,,0.0015430691905900197,0.9769316449570549,0.0006456944793368465,0.58472956659061,0.8763787771639054,0.0035157298181621743,0.947441045304376,0.000816806233835006,0.4746811540273327,0.819926454053656,0.9785632909348407,0.9511763368946533,0.9785759679848353,0.9511886591533033,0.5846225122098331,0.47471594429278785,0.5849976770613445,0.4750205797336598,,
Norman,1,CEBPE+RUNX1T1,True,0.1230386440418921,-0.0012557007951228272,0.0024146600512537355,-0.0008365023962422224,0.48976293957548134,0.1115150017867616,0.09252062933043059,0.0031176363573799225,-0.29220851028010997,,0.0005848905286020068,0.9952403167259838,0.0002368240457935945,0.9018403648363162,0.9628033303354371,0.0006872370726603824,0.9944074478213147,0.0002531666862283702,0.8950666117011005,0.9601216715827682,0.9952381971423575,0.9944063795208473,0.995245291971344,0.9944134684199933,0.9015490421882154,0.8947837523344988,0.9019215058102201,0.8951534209622825,,
Norman,1,CEBPE+SET,True,0.12575521038167944,-0.03421185658972026,0.003178588735259688,-0.00033626210770743015,0.48034444582628144,0.12576782278374982,-0.03431558108528354,0.004113342641447456,-0.29451342889051735,,0.001157957215660096,0.9904769505913549,0.0004195976840584431,0.8679480694674452,0.9494515611927413,0.0016319518352330168,0.986578815046639,0.0005318590569250034,0.8326182009422427,0.9336923008574775,0.9907840955755379,0.9870149408106614,0.9907910162323351,0.9870218351397989,0.8677194696929597,0.8324125849938001,0.8679915909017328,0.8326736337851874,,
Norman,1,CLDN6+KLF1,True,0.2734470398875079,-0.21213105103327434,0.00555334151730891,-0.00040910726874776593,0.5997806503492318,0.31422102531069296,-0.39287322994350404,0.008104714617514318,-0.46002731686930964,,0.0032758863088282564,0.9854787109188711,0.0012517167795496542,0.7745089398734839,0.920832173136815,0.005617052229362859,0.9751008333266751,0.0014108056946543414,0.7458497985186483,0.9098035225214395,0.9880164205595466,0.9794547723520929,0.9880192186414429,0.9794575461872336,0.7744616934976303,0.7458194296741112,0.7746003778968814,0.7459529850460846,,
Norman,1,CNN1+MAPK1,True,0.05913721431039973,-0.038463263910940126,0.0020266860058792257,-0.005766876436779311,0.602801869634242,0.06130084069377834,-0.07645704738836123,0.003165204024973746,-0.5707698954095777,,0.002845441281704051,0.9500333880260965,0.0008911363790747246,0.5577630427894817,0.8524795106473697,0.00404996652156974,0.9288816441260789,0.000879046571236075,0.5637627527748104,0.8524737039359482,0.9518679873091215,0.9315000195929596,0.9518831666043843,0.9315148740833123,0.5600224213768813,0.5659847882342721,0.5602981885072003,0.5662634913627501,,
Norman,1,CNN1+UBASH3A,True,0.16748906995531515,-0.02314540309924462,0.00657163172086214,-0.011447977151934241,0.6291301114201309,0.20618724343894598,-0.25954207255759987,0.00959739486825978,-0.4771469305885272,,0.0054753269960268304,0.9665527090935269,0.0017988607835547196,0.7231351089063054,0.918848724635862,0.008874409651773614,0.9457886329964447,0.0019665750008925386,0.697322006001065,0.8964867973195549,0.9673035721013917,0.9470093382005185,0.9673084019988207,0.9470140667656761,0.7261582787543389,0.7006412218948349,0.7262680596372729,0.7007471450994722,,
