dataset,seed,condition,subgroup,method,wmse,weighted_r2_deltapert,mse,r2_deltapert,pearson_deltactrl
Norman,3,SAMD1+UBASH3B,combo_seen1,WitnessCell_v13,0.014798945386958938,0.8373509105654364,0.0014787590694489068,0.6080571396927068,0.8840765603226376
Norman,3,SAMD1+UBASH3B,combo_seen1,trainMean,0.019428608873058174,0.7864681935397995,0.001675786719213479,0.5558352583843953,0.8688599045218639
Norman,3,SAMD1+UBASH3B,combo_seen1,baseControl,0.1306626265623011,-0.43605889999529457,0.006664294768667458,-0.7663612738049914,
Norman,3,SNAI1+UBASH3B,combo_seen1,WitnessCell_v14,0.006202357518266261,0.5926325700562209,0.0017880221858738248,-0.29550460870885,0.7715144728496123
Norman,3,SNAI1+UBASH3B,combo_seen1,WitnessCell_v13,0.006222920138985051,0.5912820284387066,0.0017882621997340673,-0.2956785098296273,0.7719141157852387
Norman,3,SNAI1+UBASH3B,combo_seen1,trainMean,0.007683940028315383,0.4953230458001807,0.0017594488724343692,-0.27480192417878824,0.7791595518529831
Norman,3,SNAI1+UBASH3B,combo_seen1,baseControl,0.020532284268847324,-0.3485491361699915,0.00277746502700327,-1.0124016197550145,
Norman,3,UBASH3A+UBASH3B,combo_seen1,WitnessCell_v14,0.005243726738244736,0.7154071438343925,0.0013126689575916372,-0.1962093079023488,0.8178819932784589
Norman,3,UBASH3A+UBASH3B,combo_seen1,WitnessCell_v13,0.005236826615751393,0.7157816342810344,0.0013126260730133045,-0.19617022803269046,0.8184739514738605
Norman,3,UBASH3A+UBASH3B,combo_seen1,trainMean,0.0177252215938307,0.03799879525279237,0.001165608484975846,-0.06219600230069844,0.6964025498751247
Norman,3,UBASH3A+UBASH3B,combo_seen1,baseControl,0.022405003876746474,-0.21598709543342198,0.001983422735935452,-0.807453984882933,
Norman,3,UBASH3B+ZBTB25,combo_seen1,WitnessCell_v14,0.016576611875872196,0.8224899999485121,0.001498368705501551,0.601909368719531,0.85976777892899
Norman,3,UBASH3B+ZBTB25,combo_seen1,WitnessCell_v13,0.016639942564295563,0.8218118257480499,0.0015002866867604475,0.6013997942954692,0.8596312802284741
Norman,3,UBASH3B+ZBTB25,combo_seen1,trainMean,0.03088475343075098,0.6692718256218244,0.001624801538581822,0.5683183532700622,0.8537039476716668
Norman,3,UBASH3B+ZBTB25,combo_seen1,baseControl,0.11727205476820037,-0.25580321261192784,0.005636589194477853,-0.49754419086540125,
Norman,3,BAK1+BCL2L11,combo_seen2,WitnessCell_v14,0.010153175012696077,0.4091370939892077,0.001519937776367773,0.3165351605353506,-0.005351794816573781
Norman,3,BAK1+BCL2L11,combo_seen2,WitnessCell_v13,0.009997034456308791,0.41822367653878156,0.0015114696453526718,0.32034299391826226,-0.010962307405714631
Norman,3,BAK1+BCL2L11,combo_seen2,trainMean,0.012243920401745014,0.28746639543851993,0.0017390673246088055,0.21799998110950547,-0.053317353165756885
Norman,3,BAK1+BCL2L11,combo_seen2,baseControl,0.003617863255297932,0.7894588447552657,0.0007852096042630987,0.6469176801393444,
Norman,3,BCL2L11+TGFBR2,combo_seen2,WitnessCell_v14,0.004953110647825455,0.6386709665913479,0.0007383859327912139,0.43330351905825304,0.5627376258175893
Norman,3,BCL2L11+TGFBR2,combo_seen2,WitnessCell_v13,0.004787068144760949,0.6507837541712883,0.0007369182876256279,0.4344299074598641,0.5584947332870632
Norman,3,BCL2L11+TGFBR2,combo_seen2,trainMean,0.009268463688078057,0.3238663006515473,0.0009441698593627533,0.2753684584841225,0.47434366032374503
Norman,3,BCL2L11+TGFBR2,combo_seen2,baseControl,0.007558876980347778,0.4485805169397822,0.0007136038284152543,0.4523232900431893,
Norman,3,CBL+PTPN9,combo_seen2,WitnessCell_v14,0.006475424979441077,0.8419126729767524,0.0010614523014211754,0.5785177939590289,0.8696268304133279
Norman,3,CBL+PTPN9,combo_seen2,WitnessCell_v13,0.0065104781011237015,0.8410569060845068,0.0010620489021057002,0.5782808953510534,0.8696106027273185
Norman,3,CBL+PTPN9,combo_seen2,trainMean,0.012704668061444558,0.6898354901912936,0.0013571740357358043,0.46109240537933516,0.8238424748003679
Norman,3,CBL+PTPN9,combo_seen2,baseControl,0.05376619876936708,-0.31261726830839054,0.004149039568878863,-0.6475034705760694,
Norman,3,CEBPA+CEBPE,combo_seen2,WitnessCell_v14,0.01800711568627367,0.9283462202408251,0.0032204446446609343,0.8145944512340108,0.9417697710904932
Norman,3,CEBPA+CEBPE,combo_seen2,WitnessCell_v13,0.01800711568627367,0.9283462202408251,0.0032204446446609343,0.8145944512340108,0.9417697710904932
Norman,3,CEBPA+CEBPE,combo_seen2,trainMean,0.12122312832166296,0.5176298364596055,0.010815639462843463,0.37732835334149695,0.9563303768901105
Norman,3,CEBPA+CEBPE,combo_seen2,baseControl,0.3288938895318296,-0.3087320998673986,0.022884371881675327,-0.3174856254465144,
Norman,3,CEBPA+ZC3HAV1,combo_seen2,WitnessCell_v14,0.027088609571151764,0.885156842038817,0.0038840238594532203,0.801248204404705,0.9254711176962696
Norman,3,CEBPA+ZC3HAV1,combo_seen2,WitnessCell_v13,0.027088609571151764,0.885156842038817,0.0038840238594532203,0.801248204404705,0.9254711176962696
Norman,3,CEBPA+ZC3HAV1,combo_seen2,trainMean,0.01220799918999944,0.9482437378085224,0.0032364019557342143,0.8343880667970838,0.9325360762385143
Norman,3,CEBPA+ZC3HAV1,combo_seen2,baseControl,0.2999399432484963,-0.2716064363096331,0.02453160127363503,-0.25532179471450833,
Norman,3,CEBPE+FOSB,combo_seen2,WitnessCell_v14,0.0333623563556347,0.8060595067443903,0.004126136446198163,0.6470608818142961,0.8905093897814322
Norman,3,CEBPE+FOSB,combo_seen2,WitnessCell_v13,0.0333623563556347,0.8060595067443903,0.004126136446198163,0.6470608818142961,0.8905093897814322
Norman,3,CEBPE+FOSB,combo_seen2,trainMean,0.01346602578402288,0.9217199272465335,0.002606230409494452,0.7770697419947703,0.9192464203319202
Norman,3,CEBPE+FOSB,combo_seen2,baseControl,0.23097234998487629,-0.3426776876001043,0.016052542782446118,-0.3730932963923419,
Norman,3,CEBPE+KLF1,combo_seen2,WitnessCell_v14,0.007666768745079284,0.9238258665792344,0.00120380199273635,0.5629928978412002,0.8135525979892217
Norman,3,CEBPE+KLF1,combo_seen2,WitnessCell_v13,0.007666768745079284,0.9238258665792344,0.00120380199273635,0.5629928978412002,0.8135525979892217
Norman,3,CEBPE+KLF1,combo_seen2,trainMean,0.03512507526876643,0.6510104505689275,0.004441833190861389,-0.6124849956418392,0.7562759475456903
Norman,3,CEBPE+KLF1,combo_seen2,baseControl,0.12131839229409797,-0.20537395978386597,0.0023803400402095955,0.13588321883399612,
Norman,3,CEBPE+PTPN12,combo_seen2,WitnessCell_v14,0.0029625797590824036,0.9507826957570222,0.0006738970404695317,0.5132273163079295,0.8786087742750148
Norman,3,CEBPE+PTPN12,combo_seen2,WitnessCell_v13,0.0029625797590824036,0.9507826957570222,0.0006738970404695317,0.5132273163079295,0.8786087742750148
Norman,3,CEBPE+PTPN12,combo_seen2,trainMean,0.030415642371164862,0.4947052751110127,0.004101872369288403,-1.9628849830972679,0.833549887667656
Norman,3,CEBPE+PTPN12,combo_seen2,baseControl,0.07780637828336553,-0.2925964880023004,0.0024541906686963355,-0.7727232890962135,
Norman,3,CEBPE+SPI1,combo_seen2,WitnessCell_v14,0.06114039079630529,0.800387250119686,0.004869239394517344,0.7245557043071584,0.9066193018971309
Norman,3,CEBPE+SPI1,combo_seen2,WitnessCell_v13,0.06114039079630529,0.800387250119686,0.004869239394517344,0.7245557043071584,0.9066193018971309
Norman,3,CEBPE+SPI1,combo_seen2,trainMean,0.02168431700968978,0.9292044736514472,0.003728025367427327,0.7891121716438316,0.9311026982236217
Norman,3,CEBPE+SPI1,combo_seen2,baseControl,0.3999203346393119,-0.3056703872954716,0.02362675097952649,-0.33652368589507575,
Norman,3,COL2A1+KLF1,combo_seen2,WitnessCell_v14,0.015063942594799071,0.8895872551697611,0.0016452444335070388,0.6945342150065636,0.8386216685832424
Norman,3,COL2A1+KLF1,combo_seen2,WitnessCell_v13,0.015063942594799071,0.8895872551697611,0.0016452444335070388,0.6945342150065636,0.8386216685832424
Norman,3,COL2A1+KLF1,combo_seen2,trainMean,0.013587484935415357,0.9004091062072491,0.001860977573536373,0.654479927858673,0.8492269439252907
Norman,3,COL2A1+KLF1,combo_seen2,baseControl,0.17164885697355498,-0.25811827323125036,0.005460932932763762,-0.013909016271444141,
Norman,3,ETS2+IGDCC3,combo_seen2,WitnessCell_v14,0.007204662044053688,0.8691044851696312,0.0013227439146386369,0.06295459092995181,0.7674767764426992
Norman,3,ETS2+IGDCC3,combo_seen2,WitnessCell_v13,0.007204662044053688,0.8691044851696312,0.0013227439146386369,0.06295459092995181,0.7674767764426992
Norman,3,ETS2+IGDCC3,combo_seen2,trainMean,0.006678357926315518,0.8786664671234606,0.0014462870569092972,-0.024564643145251974,0.8140116742628055
Norman,3,ETS2+IGDCC3,combo_seen2,baseControl,0.07108053223521055,-0.29140309489236826,0.002256391310248634,-0.5984508376374986,
Norman,3,ETS2+PRTG,combo_seen2,WitnessCell_v14,0.008397975688818917,0.7568844535880696,0.001366823046501517,0.19085136456856755,0.7819113299744003
Norman,3,ETS2+PRTG,combo_seen2,WitnessCell_v13,0.008397975688818917,0.7568844535880696,0.001366823046501517,0.19085136456856755,0.7819113299744003
Norman,3,ETS2+PRTG,combo_seen2,trainMean,0.005404931997303276,0.8435309835924858,0.001275870218458956,0.24469473287263444,0.8373691294714987
Norman,3,ETS2+PRTG,combo_seen2,baseControl,0.04989070170260747,-0.444301061915777,0.0029688024644319863,-0.7575080176685838,
Norman,3,FOXA1+FOXA3,combo_seen2,WitnessCell_v14,0.020046859319381355,0.6364030465894204,0.0017430397648652539,0.5403676689208399,0.8587434736797753
Norman,3,FOXA1+FOXA3,combo_seen2,WitnessCell_v13,0.020137026404696355,0.6347676543817868,0.001751207193730187,0.5382139519237967,0.8579906403025238
Norman,3,FOXA1+FOXA3,combo_seen2,trainMean,0.021048087517203926,0.6182434178616878,0.0017838201967898077,0.529614038759484,0.8564611064955762
Norman,3,FOXA1+FOXA3,combo_seen2,baseControl,0.08435025229047526,-0.5298902568034292,0.006685058659695659,-0.7628221438736795,
Norman,3,FOXA1+FOXF1,combo_seen2,WitnessCell_v14,0.01531340321782386,0.4709818969981182,0.0017837692741400157,0.3922411907498734,0.8571303765466491
Norman,3,FOXA1+FOXF1,combo_seen2,WitnessCell_v13,0.015444239899152841,0.4664620021076632,0.0017907535135592777,0.38986154832946285,0.8557419718879405
Norman,3,FOXA1+FOXF1,combo_seen2,trainMean,0.019040111044894996,0.34223873801013194,0.0020844010706655976,0.2898111145466591,0.8363824107317787
Norman,3,FOXA1+FOXF1,combo_seen2,baseControl,0.05029935634264711,-0.7376457535991277,0.005829620657401578,-0.986245284346241,
Norman,3,FOXA1+KLF1,combo_seen2,WitnessCell_v14,0.023314881118896243,0.766997738592496,0.001974055245714333,0.4284103594561427,0.74125638814499
Norman,3,FOXA1+KLF1,combo_seen2,WitnessCell_v13,0.023440240107968642,0.7657449366677221,0.0019822442220592926,0.4260392332905506,0.7399172963914029
Norman,3,FOXA1+KLF1,combo_seen2,trainMean,0.014822578001101917,0.8518673899071818,0.0016557467362368068,0.5205769018613289,0.7916819155624608
Norman,3,FOXA1+KLF1,combo_seen2,baseControl,0.1267228669238198,-0.2664321303942392,0.004346886590703156,-0.2586452933670751,
Norman,3,FOXF1+FOXL2,combo_seen2,WitnessCell_v14,0.028142248244909983,0.49304446813351543,0.0033465301441249953,0.38170735814633583,0.8776105268248993
Norman,3,FOXF1+FOXL2,combo_seen2,WitnessCell_v13,0.028122598112494117,0.4933984463673594,0.003345929922092301,0.38181825296882677,0.8775515538342524
Norman,3,FOXF1+FOXL2,combo_seen2,trainMean,0.03804309394830927,0.31469025649363314,0.004140458907317571,0.23502399021082943,0.8193229214976715
Norman,3,FOXF1+FOXL2,combo_seen2,baseControl,0.08051398868107691,-0.4503820590058907,0.009265469640803686,-0.7118542058509718,
Norman,3,KLF1+TGFBR2,combo_seen2,WitnessCell_v14,0.010737044234365074,0.9153615689131427,0.0008889155187419782,0.7384015423189161,0.8482539580840378
Norman,3,KLF1+TGFBR2,combo_seen2,WitnessCell_v13,0.010737044234365074,0.9153615689131427,0.0008889155187419782,0.7384015423189161,0.8482539580840378
Norman,3,KLF1+TGFBR2,combo_seen2,trainMean,0.0031911673831357366,0.9748445293929505,0.0007391173251885396,0.7824855700704516,0.8880476180764878
Norman,3,KLF1+TGFBR2,combo_seen2,baseControl,0.15241016961992532,-0.20142539759920242,0.003153749333029356,0.0718848484040242,
Norman,3,SAMD1+ZBTB1,combo_seen2,WitnessCell_v14,0.005090536562617172,0.9450693275936157,0.0012173468175510718,0.7377216885837217,0.9200700825280297
Norman,3,SAMD1+ZBTB1,combo_seen2,WitnessCell_v13,0.005090536562617172,0.9450693275936157,0.0012173468175510718,0.7377216885837217,0.9200700825280297
Norman,3,SAMD1+ZBTB1,combo_seen2,trainMean,0.007971458253513393,0.9139820416691421,0.0014255850642680575,0.6928565976057137,0.9153383763496722
Norman,3,SAMD1+ZBTB1,combo_seen2,baseControl,0.1393261386105567,-0.5034325720918198,0.007602401018698161,-0.6379431671779068,
Norman,3,SGK1+TBX3,combo_seen2,WitnessCell_v14,0.1718081796156593,0.8507962973529005,0.0011528081421915244,0.7101223629845936,0.9002811064954618
Norman,3,SGK1+TBX3,combo_seen2,WitnessCell_v13,0.1718081796156593,0.8507962973529005,0.0011528081421915244,0.7101223629845936,0.9002811064954618
Norman,3,SGK1+TBX3,combo_seen2,trainMean,0.005181102578688861,0.9955005652800458,0.0013466298681376631,0.6613852124881496,0.9093306417309976
Norman,3,SGK1+TBX3,combo_seen2,baseControl,1.3777606109251026,-0.19649125537105006,0.005978519655867949,-0.5033196654896972,
Norman,3,AHR,unseen_single,WitnessCell_v14,0.04503575606631158,-0.29911291066157264,0.0013755959071184392,-0.061220502875679594,0.6525288628420592
Norman,3,AHR,unseen_single,WitnessCell_v13,0.045459193786150376,-0.31132750317099345,0.0013807167719792515,-0.06517105750776864,0.650065861293207
Norman,3,AHR,unseen_single,trainMean,0.04598082033310297,-0.32637447564087196,0.001450722143411748,-0.11917756849777006,0.6504891613921648
Norman,3,AHR,unseen_single,baseControl,0.047050877597169256,-0.3572416205123572,0.0023845047647646613,-0.8395557390642427,
Norman,3,ATL1,unseen_single,WitnessCell_v14,0.057407003349456774,-0.16554658449601667,0.002909373890746627,-0.14846699814945796,0.6172087596050891
Norman,3,ATL1,unseen_single,WitnessCell_v13,0.05743794620630216,-0.16617482389202132,0.0029240643509048517,-0.15426601515892902,0.6114554280325073
Norman,3,ATL1,unseen_single,trainMean,0.057871496492640326,-0.17497728745857688,0.003034554205103719,-0.1978815681757946,0.6252510877363234
Norman,3,ATL1,unseen_single,baseControl,0.06653143664036965,-0.3508018919877962,0.004403742586687372,-0.7383647544378922,
Norman,3,CDKN1A,unseen_single,WitnessCell_v14,0.015041512707071415,0.5161376892168499,0.001350270957108035,0.16782058051107152,0.8198697482428471
Norman,3,CDKN1A,unseen_single,WitnessCell_v13,0.013832551699294614,0.555028103915273,0.0013440433500125225,0.17165868902571235,0.819860979857569
Norman,3,CDKN1A,unseen_single,trainMean,0.03355842933350013,-0.07952301605454037,0.0019389496373887253,-0.19498532880857766,0.6941384473443803
Norman,3,CDKN1A,unseen_single,baseControl,0.041203128635369984,-0.32544122531191677,0.0032121927983687184,-0.9796920937692368,
Norman,3,CEBPB,unseen_single,WitnessCell_v14,0.07189784218380235,0.048665136260919284,0.0036427280886646165,0.14127157001824087,0.8049173315405992
Norman,3,CEBPB,unseen_single,WitnessCell_v13,0.0719129248457406,0.048465566124959225,0.003643903158900431,0.14099456163491975,0.8042575199429189
Norman,3,CEBPB,unseen_single,trainMean,0.08830468917234618,-0.16842629611242477,0.004791469574396803,-0.12953013367393318,0.7251751320633267
Norman,3,CEBPB,unseen_single,baseControl,0.1083840093464414,-0.4341110057169604,0.007070665657279991,-0.6668226315590404,
Norman,3,CLDN6,unseen_single,WitnessCell_v14,0.13142535058975308,0.21654242348733943,0.003313797282911934,-0.028943398473127546,0.6987266706073765
Norman,3,CLDN6,unseen_single,WitnessCell_v13,0.12467828930271554,0.25676325044959947,0.0032949897410078444,-0.023103603690413976,0.7013601924811605
Norman,3,CLDN6,unseen_single,trainMean,0.19873258134384553,-0.18469188672564862,0.0037777879376627867,-0.17301380483775297,0.59830010694402
Norman,3,CLDN6,unseen_single,baseControl,0.21077800163433158,-0.2564974839450058,0.005229704875221643,-0.6238381071377821,
Norman,3,CNN1,unseen_single,WitnessCell_v14,0.0995854795377604,0.26473040468461007,0.0021578088016174102,0.13758401034346213,0.47878029791404914
Norman,3,CNN1,unseen_single,WitnessCell_v13,0.09550167297262172,0.29488237879201296,0.0021458203011003882,0.14237547960159835,0.4833499473707022
Norman,3,CNN1,unseen_single,trainMean,0.15113453983222175,-0.11587183650081845,0.0024812296178478503,0.008321731361269569,0.3463834018351686
Norman,3,CNN1,unseen_single,baseControl,0.1541841450729412,-0.1383879906793528,0.0027826190674082687,-0.11213522488983996,
Norman,3,CNNM4,unseen_single,WitnessCell_v14,0.11030100098458022,-0.10776496955508486,0.0015584116667189457,0.10000330585417638,0.37578424535728666
Norman,3,CNNM4,unseen_single,WitnessCell_v13,0.11052703272813122,-0.11003503098044098,0.001567373597084751,0.09482771080786156,0.37362908827851843
Norman,3,CNNM4,unseen_single,trainMean,0.11503938889767965,-0.15535311558676534,0.0015493302562637995,0.1052479017221094,0.3605017260454826
Norman,3,CNNM4,unseen_single,baseControl,0.12035358609879367,-0.20872417702912482,0.0017061770063965002,0.014667498853241145,
Norman,3,COL1A1,unseen_single,WitnessCell_v14,0.12589711338451912,0.29109475198874,0.0032022514053775286,0.13684166188778224,0.7032670645022115
Norman,3,COL1A1,unseen_single,WitnessCell_v13,0.11494056711525365,0.3527892018577993,0.003156670898345056,0.14912776616878665,0.7120368098366956
Norman,3,COL1A1,unseen_single,trainMean,0.18681580867236947,-0.05192806744364087,0.0038728052276524485,-0.043904335093481794,0.525702912267741
Norman,3,COL1A1,unseen_single,baseControl,0.18863686444545277,-0.06218212299547177,0.005058562213884518,-0.36352197283493815,
Norman,3,CSRNP1,unseen_single,WitnessCell_v14,0.027981852502892535,0.20281574589674767,0.00205353275428193,0.19734796425869094,-0.37003896540249587
Norman,3,CSRNP1,unseen_single,WitnessCell_v13,0.02820435835971621,0.1964767029228327,0.00205864670875628,0.1953491035339393,-0.3636332125376928
Norman,3,CSRNP1,unseen_single,trainMean,0.024385558703797456,0.305271749818268,0.0017471549729280718,0.3171000107730747,-0.38010552640602724
Norman,3,CSRNP1,unseen_single,baseControl,0.008876464551788903,0.7471154644939852,0.0007383293728037085,0.7114136246949099,
Norman,3,DUSP9,unseen_single,WitnessCell_v14,0.18232472334987665,0.11134897762389906,0.004552273745440118,0.056477294903859,0.5453559568904368
Norman,3,DUSP9,unseen_single,WitnessCell_v13,0.17343274616089055,0.15468849008691277,0.004526056802265143,0.061911124793500916,0.550030715401457
Norman,3,DUSP9,unseen_single,trainMean,0.25396315259370883,-0.2378168525459594,0.005188414878366594,-0.0753718943420485,0.37959900111123834
Norman,3,DUSP9,unseen_single,baseControl,0.2598488677790311,-0.2665038387141174,0.006023699367672065,-0.24849634268256726,
Norman,3,HK2,unseen_single,WitnessCell_v14,0.00634333146992596,0.7347099997196787,0.0007762162041210924,0.3385260085974233,0.5424182171106439
Norman,3,HK2,unseen_single,WitnessCell_v13,0.005640687312300593,0.764095894128185,0.0007732352208040987,0.3410663355353658,0.5455367160880026
Norman,3,HK2,unseen_single,trainMean,0.022274841923870557,0.06842439997910021,0.0009388863119455275,0.19990220129575265,0.43137933954515556
Norman,3,HK2,unseen_single,baseControl,0.020024910295805422,0.16252075377520225,0.001054635390052262,0.10126344022643863,
Norman,3,HNF4A,unseen_single,WitnessCell_v14,0.03290302432802431,0.10148790161247578,0.003093221766153479,-0.0426811069457218,0.6577878588126537
