seed,subset_id,selected_local,exact,pure_geometry,adequacy_only
7,116,6;7;8,0.6527672690207399,0.06551724137931034,0.21935186232812212
7,117,6;7;9,0.5312586926293656,0.051428571428571435,0.2183836852188115
7,118,6;8;9,0.7271537971791409,0.053271889400921674,0.35499128893315934
7,119,7;8;9,0.5701376015030704,0.06551724137931035,0.23577348857188157
8,0,0;1;2,0.6085608450103003,0.06838095238095239,0.08329898241552383
8,1,0;1;3,0.5174783750022084,0.06380952380952383,0.08252885969985303
8,2,0;1;4,0.39739706098796657,0.05866666666666667,0.07458577249003173
8,3,0;1;5,0.48702992279851776,0.06291666666666668,0.07437265864622687
8,4,0;1;6,0.4925612026855164,0.06366666666666668,0.07596304262280046
8,5,0;1;7,0.4449224396283857,0.0643809523809524,0.08165825322272287
8,6,0;1;8,0.5570321239209782,0.06666666666666668,0.08238312352418564
8,7,0;1;9,0.5953846622167958,0.07111111111111112,0.08285544335094006
8,8,0;2;3,0.6444029043964592,0.06200000000000001,0.08234132692720525
8,9,0;2;4,0.4624833455843737,0.05586206896551726,0.07430780126422737
8,10,0;2;5,0.5830174718258897,0.06406250000000001,0.07409646334612616
8,11,0;2;6,0.5703561256712724,0.06234482758620691,0.07568502847921565
8,12,0;2;7,0.44046234448678934,0.06310077519379846,0.08138312516159195
8,13,0;2;8,0.4741675241731976,0.06533333333333334,0.08219345180436519
8,14,0;2;9,0.6800451173360718,0.07041666666666668,0.08258189162658028
8,15,0;3;4,0.452236756517561,0.06000000000000001,0.07357848655944141
8,16,0;3;5,0.60358817791721,0.06704761904761906,0.07332790557239953
8,17,0;3;6,0.5502710499387418,0.062125000000000014,0.07494919979691334
8,18,0;3;7,0.4085229467053863,0.06206896551724139,0.08059003168670192
8,19,0;3;8,0.4293744459619708,0.053818181818181834,0.08202296353476882
8,20,0;3;9,0.6207232050673217,0.06666666666666668,0.08204291849439183
8,21,0;4;5,0.423971027476963,0.06083333333333335,0.06535537316918126
8,22,0;4;6,0.4417628190911552,0.05757142857142859,0.07081385592840761
8,23,0;4;7,0.34647979678721674,0.05814285714285714,0.07266875560298522
8,24,0;4;8,0.28983095231320033,0.05144444444444445,0.07349169283903534
8,25,0;4;9,0.35412101720971906,0.05904761904761906,0.07385957106252444
8,26,0;5;6,0.47036808529466234,0.060689655172413814,0.06681497540821804
8,27,0;5;7,0.403469392592542,0.06187500000000001,0.07418070140344053
8,28,0;5;8,0.464236153971882,0.05602564102564103,0.07319784300853946
8,29,0;5;9,0.5989993259176595,0.06609523809523811,0.07371969341073674
8,30,0;6;7,0.4022914207926413,0.06723809523809525,0.07408444716867
8,31,0;6;8,0.38015128225629125,0.05644444444444445,0.07486972391790901
8,32,0;6;9,0.4872170868672167,0.06819047619047619,0.07527733276863195
8,33,0;7;8,0.4040432302051804,0.057385620915032694,0.0804241811426455
8,34,0;7;9,0.4137412375987816,0.0664761904761905,0.0809529631859511
8,35,0;8;9,0.49210146942290955,0.06350000000000001,0.08184370984893778
8,36,1;2;3,0.6135025682149702,0.061523809523809536,0.12511348670295278
8,37,1;2;4,0.39369477733162095,0.05309523809523811,0.11686330146608595
8,38,1;2;5,0.5381316342184826,0.06323809523809525,0.10917767330265045
8,39,1;2;6,0.5012828114005626,0.0580952380952381,0.11321111901409481
8,40,1;2;7,0.48140105677108974,0.06333333333333335,0.11716515720553067
8,41,1;2;8,0.6314013049651837,0.07333333333333333,0.12293030164079775
8,42,1;2;9,0.7077501068652593,0.06666666666666668,0.12787919160177272
8,43,1;3;4,0.4010618069531967,0.057,0.1127171272622197
8,44,1;3;5,0.503966520835818,0.06444444444444447,0.10596164782805374
8,45,1;3;6,0.47079576008665425,0.05666666666666667,0.10935111763991541
8,46,1;3;7,0.4332477888783733,0.060380952380952396,0.11438035415669576
8,47,1;3;8,0.4799003788321082,0.05866666666666668,0.122703536382299
8,48,1;3;9,0.5794297054782959,0.06291666666666668,0.12474655196256135
8,49,1;4;5,0.34671382143088936,0.05600000000000001,0.09684034303424922
8,50,1;4;6,0.38050815405997046,0.052272727272727276,0.10762399188158395
8,51,1;4;7,0.3366364335707056,0.053076923076923084,0.10498966537113806
8,52,1;4;8,0.2956356471168714,0.05142857142857145,0.11077039466488081
8,53,1;4;9,0.34032247886275946,0.05500000000000001,0.11531357814203677
8,54,1;5;6,0.36637553799711775,0.053846153846153856,0.09364248944167912
8,55,1;5;7,0.41445000940881904,0.0580952380952381,0.10572488198664094
8,56,1;5;8,0.4867814502882623,0.060000000000000005,0.10463245786725123
8,57,1;5;9,0.47249753046153664,0.059809523809523826,0.10757921798281919
8,58,1;6;7,0.399398185897345,0.06266666666666668,0.10211687836937686
8,59,1;6;8,0.38146762901046005,0.05642857142857144,0.10765125491281331
8,60,1;6;9,0.47023423490327093,0.064,0.11197102021421744
8,61,1;7;8,0.45452969502774176,0.062095238095238106,0.11325930866109946
8,62,1;7;9,0.42873989545060104,0.06323809523809526,0.11568735805375222
8,63,1;8;9,0.5110392782451056,0.06380952380952382,0.1228216059030568
8,64,2;3;4,0.449557580346599,0.05586206896551725,0.11231546745202362
8,65,2;3;5,0.6134142656614586,0.06708333333333336,0.10573444396328761
8,66,2;3;6,0.5421449494603148,0.05430051813471502,0.10897227886122828
8,67,2;3;7,0.42795021651937026,0.05844961240310079,0.11407927465353775
8,68,2;3;8,0.4585394631974713,0.05800000000000001,0.12207525480319611
8,69,2;3;9,0.6625113813347134,0.06031250000000002,0.12436369572549821
8,70,2;4;5,0.43163922414077394,0.05793103448275864,0.09655456219523337
8,71,2;4;6,0.4334831020580008,0.05104166666666668,0.10732183075272979
8,72,2;4;7,0.3403615107246277,0.053809523809523814,0.10470096292271952
8,73,2;4;8,0.28355222327664514,0.051412429378531084,0.11021087848263736
8,74,2;4;9,0.35578712921331695,0.05379310344827587,0.1150153772647596
8,75,2;5;6,0.4671778890173589,0.05585492227979275,0.09335469672943135
8,76,2;5;7,0.4294613526709863,0.06077519379844962,0.10544515034574609
8,77,2;5;8,0.4366690243413426,0.06033333333333334,0.10433166410984607
8,78,2;5;9,0.5796444212211861,0.06200000000000001,0.10730407594653465
8,79,2;6;7,0.3980292478775991,0.06030303030303032,0.10183007625425713
8,80,2;6;8,0.3635525453210423,0.055141242937853115,0.10713356038733146
8,81,2;6;9,0.4808291891780424,0.061655172413793105,0.11167580572692481
8,82,2;7;8,0.45684445017578434,0.06266666666666669,0.11286687002287527
8,83,2;7;9,0.4255974031758718,0.060775193798449624,0.11540473155195469
8,84,2;8;9,0.4856328341645944,0.06300000000000001,0.12228106090177626
8,85,3;4;5,0.4151357798961843,0.06190476190476191,0.09340959584012616
8,86,3;4;6,0.4139522795704106,0.05337500000000001,0.1034853620571011
8,87,3;4;7,0.32559295688770296,0.05614285714285716,0.10196277315786373
8,88,3;4;8,0.26673851328243037,0.04836363636363637,0.10995091896815123
8,89,3;4;9,0.3329153219254082,0.05416666666666668,0.11195680304625903
8,90,3;5;6,0.4688754807308809,0.059607843137254916,0.09041910798917502
8,91,3;5;7,0.4030294318551025,0.06361904761904763,0.10284911508505354
8,92,3;5;8,0.4228661403533682,0.05650000000000001,0.10391209308226586
8,93,3;5;9,0.5796547320381642,0.06419047619047621,0.10509232555714826
8,94,3;6;7,0.3642874317876676,0.059724137931034496,0.09924506243934639
8,95,3;6;8,0.31304642099110486,0.04581818181818183,0.10685437136807706
8,96,3;6;9,0.411607022818901,0.05931034482758622,0.10875952440328626
8,97,3;7;8,0.36426006986350595,0.05042857142857145,0.11259537110155118
8,98,3;7;9,0.37367564120665125,0.05875000000000001,0.11351861210539729
8,99,3;8;9,0.40638800893815946,0.05157142857142858,0.12219494194802065
8,100,4;5;6,0.40818962489462884,0.05537500000000001,0.0878178495713898
8,101,4;5;7,0.3227266124109155,0.058142857142857156,0.09333945726093933
8,102,4;5;8,0.25606434450979026,0.04933333333333334,0.09211790111962667
8,103,4;5;9,0.3359525005928477,0.05600000000000001,0.0950374169108931
8,104,4;6;7,0.27802656968244355,0.05514285714285716,0.09630231024461954
8,105,4;6;8,0.260221942894606,0.044322033898305094,0.10176903776307644
8,106,4;6;9,0.3460021234104733,0.05357142857142858,0.1060699945800415
8,107,4;7;8,0.2587264037044056,0.04550000000000001,0.1008659754746857
8,108,4;7;9,0.27785710845100614,0.052142857142857144,0.1032932064815503
8,109,4;8;9,0.2713672035758401,0.04848484848484849,0.11008585154518977
8,110,5;6;7,0.3440806205745458,0.05944827586206898,0.0905384292550947
8,111,5;6;8,0.2855597929286958,0.046582278481012665,0.08930897051251814
8,112,5;6;9,0.39547528920919184,0.05937500000000001,0.09213532877906155
8,113,5;7;8,0.3661098204235729,0.051372549019607854,0.10185221943493566
8,114,5;7;9,0.3615900741081608,0.05806896551724139,0.10395628576294152
8,115,5;8;9,0.3740019309630755,0.052121212121212124,0.10384442676209524
8,116,6;7;8,0.34036427988098417,0.054771241830065376,0.09829403257846231
8,117,6;7;9,0.3932451152876929,0.06495238095238096,0.1006914552500678
8,118,6;8;9,0.3815464089198376,0.05575757575757578,0.10710583671799134
8,119,7;8;9,0.3824304068685498,0.0552857142857143,0.1124667831547398
9,0,0;1;2,0.6604132098327103,0.07100000000000001,0.13681714057257496
9,1,0;1;3,0.6696879411725003,0.07333333333333333,0.1361420270213765
9,2,0;1;4,0.5972934796795288,0.08272727272727273,0.12883487359141663
9,3,0;1;5,0.6136150000443867,0.06562500000000002,0.13920947600772923
9,4,0;1;6,0.5797011110371445,0.08358620689655173,0.12291344095979174
9,5,0;1;7,0.49372413544211824,0.062279792746114004,0.11650704292313217
9,6,0;1;8,0.588310001179853,0.08272727272727273,0.09416198872073714
9,7,0;1;9,0.6239437547521667,0.06663594470046083,0.13925909005714898
9,8,0;2;3,0.8482588829153137,0.061129943502824864,0.1345993595632387
9,9,0;2;4,0.7421641497246574,0.06951219512195123,0.12906893542818232
9,10,0;2;5,0.8211898683770636,0.06362694300518136,0.136839716359994
9,11,0;2;6,0.7953103070499761,0.07121951219512196,0.12360317228578391
9,12,0;2;7,0.7262193082432463,0.06227979274611399,0.11521421051339556
9,13,0;2;8,0.6351070226305713,0.06658536585365854,0.09267773032576201
9,14,0;2;9,0.6169830207355161,0.06128514056224901,0.1372032518196682
9,15,0;3;4,0.7248500500783557,0.08060606060606063,0.12716772826560596
9,16,0;3;5,0.7907621001658331,0.05958333333333335,0.1361639821271285
9,17,0;3;6,0.8037773560295165,0.08696969696969697,0.12289960817389281
9,18,0;3;7,0.6828059367646182,0.05336206896551724,0.11410518683067312
9,19,0;3;8,0.6362406021201881,0.07641379310344829,0.09162996395072151
9,20,0;3;9,0.6169643801511835,0.051313131313131324,0.1365280370544747
9,21,0;4;5,0.7137852397250858,0.07073170731707318,0.1288585153977347
9,22,0;4;6,0.6303615157977579,0.08757575757575758,0.1163562860441045
9,23,0;4;7,0.5840777966613322,0.06577777777777778,0.1099013462524911
9,24,0;4;8,0.5350177316968321,0.08121212121212122,0.08789410990410443
9,25,0;4;9,0.5367458592383494,0.06398340248962656,0.1291957486352561
9,26,0;5;6,0.7214989770574602,0.0677837837837838,0.12317229177463668
9,27,0;5;7,0.7278836133204615,0.060184331797235036,0.11669124039892037
9,28,0;5;8,0.5737523672195245,0.06609756097560976,0.09425438341298642
9,29,0;5;9,0.611432509262097,0.06097014925373136,0.13927223193940916
9,30,0;6;7,0.6204537553060094,0.06092165898617513,0.11619036929165184
9,31,0;6;8,0.543124414298888,0.08697674418604656,0.09387466724675386
9,32,0;6;9,0.5313463678098687,0.059547169811320765,0.12546060775179008
9,33,0;7;8,0.45115185796134943,0.05612903225806452,0.09421633927898919
9,34,0;7;9,0.44203806891487823,0.0565671641791045,0.11725718320661523
9,35,0;8;9,0.49077523108063414,0.06141078838174274,0.09466190712072597
9,36,1;2;3,0.6200533067925007,0.061000000000000006,0.13467906416919453
9,37,1;2;4,0.6175576114275805,0.08,0.13227995393733388
9,38,1;2;5,0.771762677148406,0.09482758620689659,0.14183552593039048
9,39,1;2;6,0.6109079481080555,0.0893103448275862,0.12505197266676127
9,40,1;2;7,0.580501146258532,0.07100000000000001,0.11837508677716962
9,41,1;2;8,0.7518719779689808,0.09833333333333329,0.09620511475883994
9,42,1;2;9,0.7957193275392223,0.11499999999999998,0.14188557683915845
9,43,1;3;4,0.5882650851953364,0.07545454545454544,0.12722107309707642
9,44,1;3;5,0.5852702977773665,0.056875000000000016,0.13658965569221432
9,45,1;3;6,0.5692513982825702,0.07600000000000001,0.12011035990504006
9,46,1;3;7,0.4756835929403457,0.05362068965517243,0.1136344190362796
9,47,1;3;8,0.5388937208668962,0.07098039215686273,0.09147042454080592
9,48,1;3;9,0.5926155547348946,0.056958525345622124,0.13663945589022428
9,49,1;4;5,0.5463179681169196,0.07666666666666666,0.13238398241325672
9,50,1;4;6,0.5654176634239538,0.08687500000000002,0.11675899659287853
9,51,1;4;7,0.42794217732321643,0.06951219512195123,0.1123083440375762
9,52,1;4;8,0.5058575842022406,0.08272727272727273,0.09063794185759286
9,53,1;4;9,0.5536421170902562,0.07926829268292683,0.13242871437053633
9,54,1;5;6,0.5371560180329525,0.07195121951219513,0.12813077690251154
9,55,1;5;7,0.544981189762929,0.07073170731707318,0.12120041443094393
9,56,1;5;8,0.6225495706120319,0.07083333333333335,0.09895769177014985
9,57,1;5;9,0.7736777408275893,0.09468750000000001,0.14544566033217626
9,58,1;6;7,0.4211277235267168,0.06393782383419691,0.11925392145093519
9,59,1;6;8,0.49447860398074217,0.09619047619047619,0.09845412223819922
9,60,1;6;9,0.5450592435735027,0.07450000000000002,0.12854090813866254
9,61,1;7;8,0.5424253354681486,0.06180790960451978,0.09830746886763372
9,62,1;7;9,0.5264586662693638,0.0661139896373057,0.12123272992537393
9,63,1;8;9,0.6455267036322103,0.08620155038759691,0.09899806121590468
9,64,2;3;4,0.6763483677229489,0.061707317073170745,0.12747345358190992
9,65,2;3;5,0.7586598560453778,0.05430051813471504,0.1347001682080488
9,66,2;3;6,0.7705367361894143,0.06341463414634148,0.12131886246335365
9,67,2;3;7,0.6728087280112083,0.05258620689655173,0.11284152519949638
9,68,2;3;8,0.590791210672603,0.05502590673575131,0.09047239990336622
9,69,2;3;9,0.5667696640162027,0.051244979919678725,0.13506197874892648
9,70,2;4;5,1.1120876779166182,0.08812500000000001,0.1323040621502677
9,71,2;4;6,0.7426424372446638,0.07666666666666669,0.11962527504047
9,72,2;4;7,0.9901154321340058,0.08272727272727275,0.11291954825697842
9,73,2;4;8,0.5835656699792501,0.0675609756097561,0.09102349653563807
9,74,2;4;9,0.592916686434882,0.08121951219512197,0.1326383560749208
9,75,2;5;6,0.8495687987293223,0.0726829268292683,0.12531488340088318
9,76,2;5;7,1.1100562179699869,0.08496551724137934,0.11856075050927875
9,77,2;5;8,0.7131838583452331,0.06757763975155279,0.09629728576399108
9,78,2;5;9,0.7804910063411798,0.0985714285714286,0.14189961879309917
9,79,2;6;7,0.7490460263234923,0.06562500000000002,0.11803740668555487
9,80,2;6;8,0.5475024254706923,0.0821875,0.09598397041227946
9,81,2;6;9,0.5930416486602503,0.07707317073170733,0.12762778456428725
9,82,2;7;8,0.6106158132223873,0.060829015544041465,0.09611477356721174
9,83,2;7;9,0.5288463399491661,0.07108808290155443,0.11912517490202429
9,84,2;8;9,0.6752500755551327,0.08441379310344829,0.09670119563921116
9,85,3;4;5,0.6513746573417419,0.06390243902439026,0.1272438248120235
9,86,3;4;6,0.6005903905785095,0.08212121212121211,0.11464454800670401
9,87,3;4;7,0.5178617006309623,0.059791666666666674,0.1081242038279363
9,88,3;4;8,0.5139383135888067,0.07225000000000001,0.08624167858610735
9,89,3;4;9,0.5094508832775625,0.05609958506224067,0.1275799532900168
9,90,3;5;6,0.694814121147437,0.061837837837837854,0.12036647312675261
9,91,3;5;7,0.6687472852892002,0.05211618257261411,0.11381660403417848
9,92,3;5;8,0.5379780637543006,0.05519607843137256,0.09156139757192655
9,93,3;5;9,0.5798936220571479,0.05186567164179105,0.13665119979945972
9,94,3;6;7,0.6002232375337062,0.05560165975103735,0.11330805027141434
9,95,3;6;8,0.5320730322776898,0.07931034482758623,0.09120620139399788
9,96,3;6;9,0.5154865003983288,0.052679245283018886,0.12266147676496095
9,97,3;7;8,0.4138165427415206,0.04472602739726028,0.09145394754416902
9,98,3;7;9,0.4172084512815044,0.04576576576576577,0.11437989308172589
9,99,3;8;9,0.4466602952256652,0.04875,0.09196675902600064
9,100,4;5;6,0.7386178193323287,0.07833333333333335,0.11701176571479208
9,101,4;5;7,1.0134682967282096,0.0866666666666667,0.11248108231115195
9,102,4;5;8,0.5459764564474873,0.0673170731707317,0.09072747462790368
9,103,4;5;9,0.549122798545632,0.07729166666666668,0.1324449763669479
9,104,4;6;7,0.60067265558621,0.07243902439024391,0.11176871495199461
9,105,4;6;8,0.49261851326197703,0.08393939393939398,0.09050625541920122
9,106,4;6;9,0.5297641761851939,0.07104166666666668,0.11916514102561884
9,107,4;7;8,0.3944621865390614,0.05958333333333335,0.09063440901177647
9,108,4;7;9,0.34773240111512177,0.0655299539170507,0.11301056710301358
9,109,4;8;9,0.41772757111741365,0.06608294930875577,0.09111504744545879
9,110,5;6;7,0.7695418713783656,0.06940540540540541,0.11954785024809102
9,111,5;6;8,0.4905575658289347,0.06782608695652176,0.09850914920585908
9,112,5;6;9,0.5476001454158121,0.06960784313725493,0.1288522118321394
9,113,5;7;8,0.6134213871166578,0.06162162162162163,0.09840052561966436
9,114,5;7;9,0.533754397683007,0.07009615384615386,0.12141355448873054
9,115,5;8;9,0.6141804109913684,0.0657843137254902,0.09908807729920047
9,116,6;7;8,0.3689153533712832,0.05826923076923077,0.09802151890413616
9,117,6;7;9,0.37296560733478223,0.06230414746543779,0.12074550727229982
9,118,6;8;9,0.4000760344755522,0.06590673575129534,0.09868301963336545
9,119,7;8;9,0.5176380562773709,0.0599078341013825,0.09880435739254706
10,0,0;1;2,0.4377950310464537,0.053541666666666675,0.17872256489465532
10,1,0;1;3,0.45775104931402355,0.08031250000000001,0.18290799286598075
10,2,0;1;4,0.39288423980927545,0.054553571428571444,0.19091134317920486
10,3,0;1;5,0.3647468158816535,0.0561764705882353,0.1891115067315383
10,4,0;1;6,0.34950060513613923,0.057272727272727295,0.18207450727166205
10,5,0;1;7,0.48061332869955675,0.07887500000000003,0.19053068037876222
10,6,0;1;8,0.3723107118669608,0.04955357142857144,0.19071201098439977
10,7,0;1;9,0.37256871419899096,0.059179104477611946,0.19151182541488232
10,8,0;2;3,0.4452660630245934,0.058536585365853676,0.17811133903793858
10,9,0;2;4,0.42499318901791217,0.051483253588516756,0.1848937191363091
10,10,0;2;5,0.36976349858719637,0.05147058823529413,0.1799637933926318
10,11,0;2;6,0.38244921244365937,0.05032608695652174,0.1783411499269348
10,12,0;2;7,0.5008316942652956,0.059783783783783795,0.1834986773703936
10,13,0;2;8,0.4010587868172456,0.047846889952153124,0.1836857118488209
10,14,0;2;9,0.40440670983155935,0.052164179104477626,0.18521879332554925
10,15,0;3;4,0.4282330983858108,0.06130718954248367,0.18800755615560522
10,16,0;3;5,0.3565339395822614,0.05858695652173915,0.18222982391081627
10,17,0;3;6,0.3836083663253693,0.06586206896551726,0.18416905974096268
10,18,0;3;7,0.5035015285572185,0.08933333333333336,0.1869404319001121
10,19,0;3;8,0.4104353691652375,0.056470588235294134,0.18721506158394466
10,20,0;3;9,0.4141913133739997,0.06918604651162792,0.1880791090094441
10,21,0;4;5,0.3403273825491084,0.04948616600790515,0.19010048247123926
10,22,0;4;6,0.3722387005559409,0.05679487179487182,0.18731125865585407
10,23,0;4;7,0.43176504860504106,0.061333333333333344,0.1948233747974662
10,24,0;4;8,0.40475013442826535,0.053107344632768366,0.19537916372962344
10,25,0;4;9,0.4092276933875164,0.057073170731707326,0.19613587595676055
10,26,0;5;6,0.3416452426171953,0.053369565217391314,0.18145494177920496
10,27,0;5;7,0.36546600243772553,0.05726829268292683,0.1896168528908324
10,28,0;5;8,0.31622806663596104,0.045217391304347834,0.19017132093397998
10,29,0;5;9,0.31842381669951736,0.04600000000000001,0.19105180247315073
10,30,0;6;7,0.3853919102402677,0.06628571428571431,0.18622436497794564
10,31,0;6;8,0.34708827403046427,0.053333333333333344,0.18652587967047696
10,32,0;6;9,0.3554286272024805,0.05857142857142857,0.1874325818489118
10,33,0;7;8,0.431855057340805,0.05822222222222223,0.19393632270403208
10,34,0;7;9,0.4217778624821753,0.07103030303030304,0.1947015990527647
10,35,0;8;9,0.4144182456071577,0.055024390243902446,0.19555732126327696
10,36,1;2;3,0.4492757485252712,0.06333333333333332,0.18407258627294046
10,37,1;2;4,0.5136306895259696,0.06393939393939395,0.1899484428947736
10,38,1;2;5,1.0961100023552337,0.05833333333333334,0.18913564426593238
10,39,1;2;6,0.4364378949244156,0.06281250000000001,0.18402174361678045
10,40,1;2;7,0.5509886043402543,0.06170731707317073,0.1900224961586408
10,41,1;2;8,0.43671811559671003,0.0603030303030303,0.1897326219422779
10,42,1;2;9,0.3687017224824695,0.056666666666666685,0.19145886150524052
10,43,1;3;4,0.4353072496592313,0.06390243902439026,0.19840757596175185
10,44,1;3;5,0.3875468253109086,0.06463414634146342,0.19557633162582372
10,45,1;3;6,0.38606119224138663,0.0675,0.19429563363247587
10,46,1;3;7,0.49328904711944077,0.08484848484848487,0.1980998773959014
10,47,1;3;8,0.40919115658538086,0.05902439024390244,0.19826303230376155
10,48,1;3;9,0.389443037410229,0.06735849056603775,0.19907136032976613
10,49,1;4;5,0.4611608109192237,0.059891891891891896,0.20320192619319236
10,50,1;4;6,0.4250731513868028,0.06606060606060607,0.19704028826415151
10,51,1;4;7,0.4816386089488658,0.06033333333333335,0.20646076848465258
10,52,1;4;8,0.4358423565907973,0.06393939393939395,0.20645134710572555
10,53,1;4;9,0.37894173375127616,0.05485477178423237,0.20717598524736824
10,54,1;5;6,0.38742750441660684,0.058780487804878045,0.1942089920526082
10,55,1;5;7,0.4766398123445799,0.059891891891891896,0.2034985951061538
10,56,1;5;8,0.39251479587496807,0.055027027027027026,0.20428915282843058
10,57,1;5;9,0.31191991076164066,0.0463372093023256,0.20506850651216513
10,58,1;6;7,0.39732879082511485,0.06634146341463415,0.19674562212950683
10,59,1;6;8,0.37920906340502475,0.06242424242424244,0.19691919668589
10,60,1;6;9,0.34273802286503763,0.0628301886792453,0.19775430796931387
10,61,1;7;8,0.4294851722793964,0.05708333333333334,0.20592208857551145
10,62,1;7;9,0.38494193455455633,0.06756218905472638,0.2066905286312617
10,63,1;8;9,0.3813083425499506,0.05228215767634856,0.20746573087098716
10,64,2;3;4,0.4873335490169048,0.06812500000000002,0.19251860833115525
10,65,2;3;5,0.404159327596928,0.06,0.18548690278322919
10,66,2;3;6,0.4554472550310491,0.06793103448275864,0.18989399451833147
10,67,2;3;7,0.505370340036055,0.0675,0.19092199554287229
10,68,2;3;8,0.45422378664438845,0.06468750000000001,0.19119536242460167
10,69,2;3;9,0.4298702650729129,0.059433962264150944,0.19288729155480175
10,70,2;4;5,0.48116710597476975,0.05925465838509319,0.19109289352971998
10,71,2;4;6,0.48787500370743564,0.07161904761904764,0.19253176594131
10,72,2;4;7,0.52989039261038,0.059102564102564106,0.19762987689351919
10,73,2;4;8,0.4943276122411711,0.07291666666666667,0.1975514906249983
10,74,2;4;9,0.416806341098814,0.05253456221198157,0.1994028959857932
10,75,2;5;6,0.3989289869953903,0.05487804878048781,0.18541835566180062
10,76,2;5;7,0.4847090684626271,0.05925465838509318,0.19109181230845634
10,77,2;5;8,0.3992620320272962,0.0551552795031056,0.19117198130236548
10,78,2;5;9,0.3225296787914229,0.04763513513513515,0.19326408155978336
10,79,2;6;7,0.4551876662387744,0.06074534161490684,0.19089751208100159
10,80,2;6;8,0.44792151830815974,0.06933333333333334,0.19123977169272316
10,81,2;6;9,0.3945190375173142,0.057941176470588246,0.19292815918965422
10,82,2;7;8,0.470956173072928,0.0578048780487805,0.19578436847165176
10,83,2;7;9,0.4383292070490165,0.05900497512437813,0.19753187106756315
10,84,2;8;9,0.424383111411452,0.05133640552995392,0.19815015723597534
10,85,3;4;5,0.39281300143140485,0.05896373056994819,0.19703438694544761
10,86,3;4;6,0.45109044415296795,0.07333333333333336,0.20146786872645417
10,87,3;4;7,0.4865526389712994,0.06728682170542637,0.20436683917286663
10,88,3;4;8,0.4664087172380721,0.06952380952380954,0.20510548010849153
10,89,3;4;9,0.4258990777957473,0.060581395348837226,0.20589421721525836
10,90,3;5;6,0.37186792350715303,0.05900000000000001,0.19343597295346415
10,91,3;5;7,0.4095349520462486,0.062146892655367235,0.19679533802808957
10,92,3;5;8,0.3538272958109602,0.05419689119170985,0.1973997129374532
10,93,3;5;9,0.31829357073516185,0.047025316455696214,0.1982857713833869
10,94,3;6;7,0.4500285471688865,0.08083333333333334,0.1999417390089365
10,95,3;6;8,0.425474152832842,0.07083333333333335,0.2007472375718751
10,96,3;6;9,0.39412255767474524,0.07625000000000001,0.20163440778790873
10,97,3;7;8,0.47864763751279027,0.06606060606060607,0.20340057525165212
10,98,3;7;9,0.4550086550311074,0.08433333333333336,0.20419498100032918
10,99,3;8;9,0.4450223088504455,0.059069767441860474,0.20527747152498788
10,100,4;5;6,0.38240003753824897,0.0577401129943503,0.19574081672869748
10,101,4;5;7,0.44446940127252804,0.05733333333333333,0.20501616225871314
10,102,4;5;8,0.3908343755489938,0.05809523809523811,0.2051923804847573
10,103,4;5;9,0.32542281753462976,0.04624584717607974,0.20598637605384085
10,104,4;6;7,0.45006571046565735,0.06310077519379848,0.2031762481392791
10,105,4;6;8,0.45965279931220226,0.07555555555555556,0.20391438655430735
10,106,4;6;9,0.3892111085202411,0.06064102564102566,0.20473543430572927
10,107,4;7;8,0.4663730591340489,0.06031007751937985,0.21174559626029893
10,108,4;7;9,0.4179490116246735,0.058787878787878806,0.21245506314155474
10,109,4;8;9,0.42472406647001815,0.05380952380952382,0.21370147873749074
10,110,5;6;7,0.37121867027750416,0.05595854922279793,0.19549448145332446
10,111,5;6;8,0.3424197212040718,0.05435028248587572,0.19610334206773955
10,112,5;6;9,0.31988956182591866,0.04922535211267607,0.19703786346250496
10,113,5;7;8,0.3766770982574502,0.05230769230769232,0.2047531511687375
10,114,5;7;9,0.3256854974289347,0.050498084291187746,0.20555831548532333
10,115,5;8;9,0.3240346942542644,0.04485049833887044,0.20687962322130118
10,116,6;7;8,0.43244680554127346,0.06424242424242425,0.20220449203910854
10,117,6;7;9,0.4056357799085641,0.07766666666666668,0.20302918521990151
10,118,6;8;9,0.39547223146409394,0.059487179487179506,0.20411996673728974
10,119,7;8;9,0.44879656495527687,0.06143790849673204,0.2115791840903595
11,0,0;1;2,0.34669411278516493,0.052000000000000005,0.13631097840067702
11,1,0;1;3,0.5500964377097157,0.0885714285714286,0.1435055945244368
11,2,0;1;4,0.42289120234214195,0.06275862068965518,0.1429063753102361
11,3,0;1;5,0.4378619808380032,0.06370731707317073,0.14765410596828638
11,4,0;1;6,0.29179830545403496,0.05079245283018869,0.14821503838036476
11,5,0;1;7,0.49143321581155175,0.08542857142857144,0.14731859564512811
11,6,0;1;8,0.3098793229328535,0.05229268292682928,0.14005100337969284
11,7,0;1;9,0.4831756706163164,0.05937500000000001,0.14623592598885787
11,8,0;2;3,0.37896584003282646,0.051917098445595854,0.1326123899750314
11,9,0;2;4,0.339346614890828,0.04596153846153847,0.1346861928792752
11,10,0;2;5,0.3765379602579906,0.0551923076923077,0.13626887443354357
11,11,0;2;6,0.326112991143985,0.04984455958549224,0.13700895076077188
11,12,0;2;7,0.378883274200452,0.0550909090909091,0.1364202661209581
11,13,0;2;8,0.32814240536284534,0.042788461538461546,0.1344835694033908
11,14,0;2;9,0.37614727772909995,0.048108108108108116,0.1356715859047416
