seed,strategy,length_factor,rho,noise_ratio,inner_weighted_mse
124,estimated_witness,1.0,0.1,0.1,0.2293466709667972
124,estimated_witness,4.0,1.0,0.3,0.2299052831947015
124,estimated_witness,0.5,1.0,0.3,0.23337309958111843
124,estimated_witness,1.0,0.9,1.0,0.23378768990984886
124,estimated_witness,0.25,0.9,0.3,0.2341050450666238
124,estimated_witness,2.0,0.9,1.0,0.23568776570166516
124,estimated_witness,0.25,0.1,0.03,0.23601292284853448
124,estimated_witness,2.0,0.1,0.1,0.23687421962110444
124,estimated_witness,0.25,0.75,1.0,0.23746990839819007
124,estimated_witness,2.0,0.25,0.03,0.23747414241246054
124,estimated_witness,0.25,0.0,3.0,0.2389445812319891
124,estimated_witness,1.0,0.1,3.0,0.23997423411828
124,estimated_witness,0.5,0.1,3.0,0.24006053891610765
124,estimated_witness,2.0,0.1,3.0,0.24041032006251115
124,estimated_witness,0.25,0.1,3.0,0.2405719025080714
124,estimated_witness,4.0,0.1,3.0,0.24101622251711105
124,estimated_witness,0.5,0.1,0.03,0.2410246930109835
124,estimated_witness,0.5,0.9,1.0,0.2419775941520005
124,estimated_witness,1.0,0.25,3.0,0.24285912920677635
124,estimated_witness,4.0,0.9,1.0,0.24303860955516007
124,estimated_witness,0.5,0.25,3.0,0.2432585165732437
124,estimated_witness,4.0,0.1,0.1,0.2438404150992516
124,estimated_witness,2.0,0.25,3.0,0.2438766748689032
124,estimated_witness,0.25,0.25,3.0,0.2447598318870766
124,estimated_witness,4.0,0.25,3.0,0.24542019167612703
124,estimated_witness,1.0,1.0,1.0,0.24785963536177644
124,estimated_witness,1.0,0.5,3.0,0.2505325984059051
124,estimated_witness,2.0,1.0,1.0,0.2510926178579181
124,estimated_witness,4.0,0.25,0.03,0.2513104315301795
124,estimated_witness,1.0,0.1,0.03,0.2517517322612203
124,estimated_witness,0.5,0.5,3.0,0.2520612359425947
124,estimated_witness,2.0,0.5,3.0,0.2522126128078796
124,estimated_witness,0.25,1.0,0.03,0.2526403621522472
124,estimated_witness,0.25,1.0,0.1,0.2538148713619021
124,estimated_witness,4.0,0.5,3.0,0.25533580697176944
124,estimated_witness,0.25,0.5,3.0,0.25598600118558557
124,estimated_witness,0.5,1.0,1.0,0.25788874248700705
124,estimated_witness,0.25,0.9,1.0,0.25824103123469516
124,estimated_witness,0.25,1.0,0.3,0.2609304329945466
124,estimated_witness,4.0,1.0,1.0,0.2619676645071953
124,estimated_witness,1.0,0.75,3.0,0.2628417130365354
124,estimated_witness,0.25,0.0,0.1,0.2630263186260691
124,estimated_witness,2.0,0.1,0.03,0.264363714397653
124,estimated_witness,2.0,0.75,3.0,0.26514206404660734
124,estimated_witness,0.5,0.75,3.0,0.2661900211478345
124,estimated_witness,4.0,0.75,3.0,0.27038598538375974
124,estimated_witness,1.0,0.9,3.0,0.2734564365397507
124,estimated_witness,0.25,0.75,3.0,0.2737061171454644
124,estimated_witness,4.0,0.1,0.03,0.27615915679989217
124,estimated_witness,2.0,0.9,3.0,0.2763266748202701
124,estimated_witness,0.5,0.9,3.0,0.27826074216177293
124,estimated_witness,0.25,1.0,1.0,0.2790835107066311
124,estimated_witness,1.0,1.0,3.0,0.2824364030300351
124,estimated_witness,4.0,0.9,3.0,0.28349897183101397
124,estimated_witness,0.25,0.0,10.0,0.2838469994861514
124,estimated_witness,4.0,0.1,10.0,0.2851735742622781
124,estimated_witness,2.0,0.1,10.0,0.28529563664208474
124,estimated_witness,1.0,0.1,10.0,0.28546574556522497
124,estimated_witness,0.5,0.1,10.0,0.28576471283931326
124,estimated_witness,2.0,1.0,3.0,0.28590423195506975
124,estimated_witness,0.25,0.1,10.0,0.28614998908901496
124,estimated_witness,0.5,1.0,3.0,0.2883864438014735
124,estimated_witness,1.0,0.25,10.0,0.2886718414362886
124,estimated_witness,2.0,0.25,10.0,0.2886803982226854
124,estimated_witness,0.25,0.9,3.0,0.28879408447966776
124,estimated_witness,4.0,0.25,10.0,0.28898878520721943
124,estimated_witness,0.5,0.25,10.0,0.289252759514347
124,estimated_witness,0.25,0.25,10.0,0.290202127790092
124,estimated_witness,4.0,1.0,3.0,0.2948968789816029
124,estimated_witness,1.0,0.5,10.0,0.29524163264778197
124,estimated_witness,2.0,0.5,10.0,0.295667920190451
124,estimated_witness,0.5,0.5,10.0,0.29635839640500516
124,estimated_witness,4.0,0.5,10.0,0.2969059763842517
124,estimated_witness,0.25,0.5,10.0,0.2984496527778284
124,estimated_witness,0.25,1.0,3.0,0.3014919206164454
124,estimated_witness,1.0,0.75,10.0,0.30320064487933307
124,estimated_witness,2.0,0.75,10.0,0.3040502234871881
124,estimated_witness,0.5,0.75,10.0,0.3050507298891639
124,estimated_witness,4.0,0.75,10.0,0.3063674897307807
124,estimated_witness,0.25,0.75,10.0,0.30864585275328477
124,estimated_witness,1.0,0.9,10.0,0.30872070245981176
124,estimated_witness,2.0,0.9,10.0,0.3098397725133315
124,estimated_witness,0.5,0.9,10.0,0.3111153350695574
124,estimated_witness,0.25,0.0,0.03,0.3124354036391043
124,estimated_witness,1.0,1.0,10.0,0.31275417973307534
124,estimated_witness,4.0,0.9,10.0,0.312910395274126
124,estimated_witness,2.0,1.0,10.0,0.31406725588325557
124,estimated_witness,0.5,1.0,10.0,0.31555848452690477
124,estimated_witness,0.25,0.9,10.0,0.3158199347957256
124,estimated_witness,4.0,1.0,10.0,0.3177003490755507
124,estimated_witness,0.25,1.0,10.0,0.32110307054422355
124,geometry_only,0.25,0.0,1.0,0.21366889709748482
124,geometry_only,0.25,0.0,0.3,0.2237180957691417
124,geometry_only,0.25,0.0,3.0,0.2389445812319891
124,geometry_only,0.25,0.0,0.1,0.2630263186260691
124,geometry_only,0.25,0.0,10.0,0.2838469994861514
124,geometry_only,0.25,0.0,0.03,0.3124354036391043
125,estimated_witness,2.0,0.75,0.1,0.13649224070493846
125,estimated_witness,1.0,0.75,0.1,0.13763285286370072
125,estimated_witness,4.0,0.9,0.03,0.13839177323632137
125,estimated_witness,1.0,0.5,0.1,0.1390719052841542
125,estimated_witness,4.0,0.75,0.1,0.13908243522427177
125,estimated_witness,2.0,0.75,0.03,0.13990992740532557
125,estimated_witness,0.5,0.5,0.1,0.14019541350085887
125,estimated_witness,4.0,0.75,0.03,0.1405847368975395
125,estimated_witness,1.0,0.5,0.3,0.14134596709107816
125,estimated_witness,2.0,0.5,0.1,0.1415138166492141
125,estimated_witness,2.0,0.9,0.1,0.14152954118581432
125,estimated_witness,0.5,0.5,0.3,0.14163130863913562
125,estimated_witness,2.0,0.9,0.03,0.14184626913456153
125,estimated_witness,0.25,0.5,0.1,0.14242438627770568
125,estimated_witness,4.0,0.9,0.1,0.14244056135037433
125,estimated_witness,0.5,0.75,0.1,0.14264452712584616
125,estimated_witness,1.0,0.75,0.03,0.14292490637299005
125,estimated_witness,1.0,0.75,0.3,0.14390246903748535
125,estimated_witness,0.25,0.5,0.3,0.14432003241814362
125,estimated_witness,2.0,0.5,0.3,0.14445863650172022
125,estimated_witness,1.0,0.9,0.1,0.14466406173192484
125,estimated_witness,2.0,0.75,0.3,0.14524366607689765
125,estimated_witness,0.25,0.5,0.03,0.14563586023410724
125,estimated_witness,1.0,0.5,0.03,0.1461564033327717
125,estimated_witness,0.5,0.75,0.03,0.14668806275820745
125,estimated_witness,0.5,0.5,0.03,0.1466910709402641
125,estimated_witness,0.5,0.25,0.3,0.14677306592359676
125,estimated_witness,4.0,0.5,0.1,0.14682454211886
125,estimated_witness,2.0,0.5,0.03,0.14697204007052558
125,estimated_witness,0.5,0.75,0.3,0.14743053727735037
125,estimated_witness,0.25,0.25,0.3,0.14773721602130555
125,estimated_witness,1.0,0.9,0.03,0.14798642495492045
125,estimated_witness,4.0,0.75,0.3,0.1486275397679114
125,estimated_witness,1.0,0.25,0.3,0.1486329282188327
125,estimated_witness,4.0,0.5,0.3,0.14871093218401366
125,estimated_witness,0.5,0.25,0.1,0.14881119098422554
125,estimated_witness,0.25,0.75,0.1,0.14894669563605112
125,estimated_witness,0.25,0.75,0.03,0.14976001562427124
125,estimated_witness,0.25,0.25,0.1,0.1501007855098351
125,estimated_witness,1.0,0.25,0.1,0.1504342653139746
125,estimated_witness,4.0,0.5,0.03,0.1515880931845103
125,estimated_witness,0.5,0.9,0.1,0.15252233313531363
125,estimated_witness,2.0,0.25,0.3,0.15274633647638491
125,estimated_witness,1.0,0.9,0.3,0.15339199373002363
125,estimated_witness,0.25,0.75,0.3,0.15393091241594573
125,estimated_witness,2.0,0.9,0.3,0.15459785102676427
125,estimated_witness,0.5,0.9,0.03,0.15496534930035016
125,estimated_witness,2.0,0.25,0.1,0.15536315693685035
125,estimated_witness,0.5,0.25,1.0,0.15563999293301103
125,estimated_witness,0.25,0.25,1.0,0.15581857443998798
125,estimated_witness,0.25,0.25,0.03,0.15619490278116469
125,estimated_witness,0.5,0.25,0.03,0.15659197774502887
125,estimated_witness,1.0,0.25,1.0,0.15686092412599004
125,estimated_witness,4.0,0.25,0.3,0.1571337948978917
125,estimated_witness,1.0,0.25,0.03,0.1575631354436959
125,estimated_witness,0.5,0.5,1.0,0.15760777977207507
125,estimated_witness,0.5,0.1,0.3,0.1578715025880977
125,estimated_witness,1.0,0.5,1.0,0.15800701481359666
125,estimated_witness,0.25,0.1,0.3,0.15827888667268172
125,estimated_witness,0.25,0.1,1.0,0.15829324794678037
125,estimated_witness,0.5,0.1,1.0,0.15844772285474606
125,estimated_witness,4.0,0.9,0.3,0.1587169707260394
125,estimated_witness,0.5,0.9,0.3,0.1589328019925134
125,estimated_witness,2.0,0.25,1.0,0.15914677356032342
125,estimated_witness,0.25,0.5,1.0,0.15932599679597678
125,estimated_witness,1.0,0.1,1.0,0.15937479792684675
125,estimated_witness,1.0,0.1,0.3,0.1598181206413918
125,estimated_witness,2.0,0.1,1.0,0.16070574402917395
125,estimated_witness,2.0,0.5,1.0,0.16074659178919207
125,estimated_witness,2.0,0.25,0.03,0.16108305271063006
125,estimated_witness,4.0,0.25,1.0,0.16119589371243762
125,estimated_witness,4.0,0.25,0.1,0.1617401971261402
125,estimated_witness,4.0,0.1,1.0,0.16176565402368584
125,estimated_witness,0.25,0.0,1.0,0.1629046083604048
125,estimated_witness,2.0,0.1,0.3,0.162965288498696
125,estimated_witness,4.0,0.5,1.0,0.16379229449030652
125,estimated_witness,0.25,0.9,0.1,0.16394671677103756
125,estimated_witness,0.25,0.9,0.03,0.16404579932310773
125,estimated_witness,0.5,0.1,0.1,0.1640888975760936
125,estimated_witness,1.0,1.0,0.1,0.16417539112434654
125,estimated_witness,0.25,0.1,0.1,0.16550957882408712
125,estimated_witness,4.0,0.1,0.3,0.16589343747940724
125,estimated_witness,2.0,1.0,0.1,0.16621827103500822
125,estimated_witness,1.0,0.75,1.0,0.166442954578926
125,estimated_witness,1.0,0.1,0.1,0.16679042177000514
125,estimated_witness,4.0,0.25,0.03,0.16734804791814162
125,estimated_witness,0.5,0.75,1.0,0.16771707511915493
125,estimated_witness,1.0,1.0,0.3,0.16908425494956258
125,estimated_witness,2.0,0.75,1.0,0.1695054637979816
125,estimated_witness,0.25,0.9,0.3,0.16968377259332637
125,estimated_witness,0.5,1.0,0.1,0.17015724646332622
125,estimated_witness,0.5,0.1,0.03,0.1705591869673239
125,estimated_witness,2.0,0.1,0.1,0.17169756943898018
125,estimated_witness,1.0,1.0,0.03,0.1717559009632222
125,estimated_witness,1.0,0.1,0.03,0.1724744106692714
125,estimated_witness,4.0,1.0,0.1,0.17253992221706568
125,estimated_witness,0.25,0.75,1.0,0.1725433962762147
125,estimated_witness,0.25,0.1,0.03,0.17270065825291028
125,estimated_witness,2.0,1.0,0.3,0.1734798285717866
125,estimated_witness,2.0,1.0,0.03,0.17369767501550748
125,estimated_witness,4.0,0.75,1.0,0.17396459227871344
125,estimated_witness,0.25,0.0,0.3,0.17435731504277144
125,estimated_witness,0.5,1.0,0.3,0.17442916743919393
125,estimated_witness,0.5,1.0,0.03,0.17453723272110347
125,estimated_witness,4.0,1.0,0.03,0.1758383979950254
125,estimated_witness,4.0,0.1,0.1,0.17677887598912337
125,estimated_witness,1.0,0.9,1.0,0.17708223254162714
125,estimated_witness,2.0,0.1,0.03,0.17711586501768276
125,estimated_witness,0.25,0.1,3.0,0.1791736055712153
125,estimated_witness,0.25,0.0,3.0,0.17927218604870232
125,estimated_witness,0.5,0.1,3.0,0.17935281854364635
125,estimated_witness,0.5,0.9,1.0,0.17957235886278555
125,estimated_witness,1.0,0.1,3.0,0.17973517630932756
125,estimated_witness,2.0,0.1,3.0,0.1802097404559043
125,estimated_witness,4.0,0.1,3.0,0.1805268740060478
125,estimated_witness,2.0,0.9,1.0,0.1810585128124932
125,estimated_witness,0.25,0.25,3.0,0.18113326379806075
125,estimated_witness,0.5,0.25,3.0,0.1812726098561331
125,estimated_witness,1.0,0.25,3.0,0.18194279959109816
125,estimated_witness,4.0,1.0,0.3,0.18217216309065254
125,estimated_witness,4.0,0.1,0.03,0.18258351475152668
125,estimated_witness,2.0,0.25,3.0,0.18311590065358008
125,estimated_witness,4.0,0.25,3.0,0.1841542965048264
125,estimated_witness,0.25,1.0,0.1,0.1853229737390634
125,estimated_witness,0.25,1.0,0.03,0.18682140403847083
125,estimated_witness,0.25,0.9,1.0,0.1876934070307215
125,estimated_witness,4.0,0.9,1.0,0.18773985133054824
125,estimated_witness,0.5,0.5,3.0,0.18775291835111385
125,estimated_witness,1.0,0.5,3.0,0.1882441258258468
125,estimated_witness,1.0,1.0,1.0,0.18838178649408663
125,estimated_witness,0.25,0.5,3.0,0.18859933653531424
125,estimated_witness,0.25,1.0,0.3,0.18914513156763743
125,estimated_witness,2.0,0.5,3.0,0.19032950574762428
125,estimated_witness,0.5,1.0,1.0,0.1915865588565063
125,estimated_witness,4.0,0.5,3.0,0.19268681322837358
125,estimated_witness,2.0,1.0,1.0,0.19395802877713156
125,estimated_witness,0.25,0.0,0.1,0.19645095794550196
125,estimated_witness,1.0,0.75,3.0,0.19836950061300404
125,estimated_witness,0.5,0.75,3.0,0.19861523622739874
125,estimated_witness,2.0,0.75,3.0,0.20143019216709046
125,estimated_witness,0.25,0.75,3.0,0.20161059797190986
125,estimated_witness,0.25,1.0,1.0,0.203015961332602
125,estimated_witness,4.0,1.0,1.0,0.20389238913465535
125,estimated_witness,4.0,0.75,3.0,0.20568970892965632
125,estimated_witness,1.0,0.9,3.0,0.20695737951178397
125,estimated_witness,0.5,0.9,3.0,0.20789046289620805
125,estimated_witness,2.0,0.9,3.0,0.21084072879014315
125,estimated_witness,0.25,0.9,3.0,0.21295080960436585
125,estimated_witness,1.0,1.0,3.0,0.21410987743143747
125,estimated_witness,0.5,1.0,3.0,0.21561096252633868
125,estimated_witness,4.0,0.1,10.0,0.21617994228397497
125,estimated_witness,0.25,0.0,10.0,0.21618286494858807
125,estimated_witness,2.0,0.1,10.0,0.21658827436184983
125,estimated_witness,4.0,0.9,3.0,0.21687639439142314
125,estimated_witness,1.0,0.1,10.0,0.21692863153711958
125,estimated_witness,0.25,0.0,0.03,0.2170876974695357
125,estimated_witness,0.5,0.1,10.0,0.21714403926924572
125,estimated_witness,0.25,0.1,10.0,0.2172724925799295
125,estimated_witness,2.0,1.0,3.0,0.21874875253446488
125,estimated_witness,4.0,0.25,10.0,0.21884761920147625
125,estimated_witness,2.0,0.25,10.0,0.21900278984896873
125,estimated_witness,1.0,0.25,10.0,0.2191847786898314
125,estimated_witness,0.5,0.25,10.0,0.21942363346999152
125,estimated_witness,0.25,0.25,10.0,0.21966689258206432
125,estimated_witness,0.25,1.0,3.0,0.222523934988091
125,estimated_witness,1.0,0.5,10.0,0.22435487298156978
125,estimated_witness,0.5,0.5,10.0,0.22464703005255224
125,estimated_witness,2.0,0.5,10.0,0.2246843466428171
125,estimated_witness,4.0,0.5,10.0,0.22529572824912583
125,estimated_witness,0.25,0.5,10.0,0.22529836275348214
125,estimated_witness,4.0,1.0,3.0,0.2264497570744093
125,estimated_witness,1.0,0.75,10.0,0.23077767675700286
125,estimated_witness,0.5,0.75,10.0,0.23130782847749778
125,estimated_witness,2.0,0.75,10.0,0.23166930002799083
125,estimated_witness,0.25,0.75,10.0,0.23278682889626098
125,estimated_witness,4.0,0.75,10.0,0.2332370837774039
125,estimated_witness,1.0,0.9,10.0,0.23522987731954037
125,estimated_witness,0.5,0.9,10.0,0.2359955445499424
125,estimated_witness,2.0,0.9,10.0,0.23648577221463551
125,estimated_witness,0.25,0.9,10.0,0.23819635281528365
125,estimated_witness,1.0,1.0,10.0,0.23846961901798017
125,estimated_witness,4.0,0.9,10.0,0.23873730153151884
125,estimated_witness,0.5,1.0,10.0,0.23943108619592265
125,estimated_witness,2.0,1.0,10.0,0.23998591592090165
125,estimated_witness,0.25,1.0,10.0,0.2422159861544497
125,estimated_witness,4.0,1.0,10.0,0.24275192737124693
125,geometry_only,0.25,0.0,1.0,0.1629046083604048
125,geometry_only,0.25,0.0,0.3,0.17435731504277144
125,geometry_only,0.25,0.0,3.0,0.17927218604870232
125,geometry_only,0.25,0.0,0.1,0.19645095794550196
125,geometry_only,0.25,0.0,10.0,0.21618286494858807
125,geometry_only,0.25,0.0,0.03,0.2170876974695357
126,estimated_witness,0.5,0.5,0.1,0.14876227647115284
126,estimated_witness,0.5,0.5,0.03,0.14908034765763867
126,estimated_witness,1.0,0.5,0.1,0.14986156156505184
126,estimated_witness,1.0,0.75,0.03,0.14988122379344268
126,estimated_witness,2.0,0.75,0.03,0.1509421980301208
126,estimated_witness,2.0,0.75,0.1,0.1510696063593787
126,estimated_witness,1.0,0.75,0.1,0.15136121940862568
126,estimated_witness,1.0,0.5,0.03,0.15191910625949165
126,estimated_witness,0.5,0.75,0.03,0.15196431137860356
126,estimated_witness,0.25,0.5,0.03,0.15228914254378237
126,estimated_witness,0.25,0.5,0.1,0.15289023191423098
126,estimated_witness,4.0,0.75,0.1,0.15295450163995347
126,estimated_witness,4.0,0.75,0.03,0.1541679509522266
126,estimated_witness,0.5,0.75,0.1,0.1545796420388113
126,estimated_witness,2.0,0.5,0.1,0.15503884570379192
126,estimated_witness,4.0,0.9,0.03,0.1552085156675097
126,estimated_witness,0.5,0.5,0.3,0.15551053978358564
126,estimated_witness,1.0,0.5,0.3,0.15606732476023258
126,estimated_witness,0.25,0.5,0.3,0.15908135791893582
126,estimated_witness,2.0,0.5,0.3,0.15921504924067578
126,estimated_witness,0.25,0.75,0.03,0.15937624911642387
126,estimated_witness,2.0,0.5,0.03,0.15989770778077125
126,estimated_witness,2.0,0.9,0.03,0.16010177677384832
126,estimated_witness,4.0,0.9,0.1,0.16164461816731687
126,estimated_witness,0.5,0.25,0.3,0.16260469861099533
126,estimated_witness,4.0,0.5,0.1,0.16268881278423658
126,estimated_witness,0.25,0.75,0.1,0.16269330551445763
126,estimated_witness,0.5,0.25,0.1,0.16340154926157266
126,estimated_witness,4.0,0.5,0.3,0.16350173437764193
126,estimated_witness,1.0,0.75,0.3,0.16407378615343185
126,estimated_witness,2.0,0.75,0.3,0.16407467658087774
126,estimated_witness,0.25,0.25,0.3,0.1643863717152495
126,estimated_witness,1.0,0.25,0.3,0.1644402276632375
126,estimated_witness,2.0,0.9,0.1,0.16472861091017058
126,estimated_witness,1.0,0.9,0.03,0.1652315455628426
126,estimated_witness,4.0,0.75,0.3,0.16543978202988477
126,estimated_witness,0.25,0.25,0.1,0.16581745788621788
126,estimated_witness,1.0,0.25,0.1,0.16643321659375188
126,estimated_witness,0.5,0.75,0.3,0.16668423587272876
126,estimated_witness,0.5,0.25,0.03,0.16719159422911764
126,estimated_witness,2.0,0.25,0.3,0.16875664529739776
126,estimated_witness,0.25,0.25,0.03,0.16897274140338672
126,estimated_witness,1.0,0.9,0.1,0.16927388771053087
126,estimated_witness,4.0,0.5,0.03,0.17115721921835228
126,estimated_witness,0.5,0.9,0.03,0.17223258284671106
126,estimated_witness,0.5,0.25,1.0,0.17228323610814242
126,estimated_witness,1.0,0.25,0.03,0.17229820939850427
126,estimated_witness,0.25,0.25,1.0,0.17319174932137862
126,estimated_witness,1.0,0.25,1.0,0.17338142942248858
126,estimated_witness,4.0,0.25,0.3,0.1737889171177758
126,estimated_witness,2.0,0.25,0.1,0.17403791610970465
126,estimated_witness,0.25,0.75,0.3,0.1740406543647263
126,estimated_witness,0.5,0.1,1.0,0.17423528055527468
126,estimated_witness,0.25,0.1,1.0,0.1745188671500905
126,estimated_witness,1.0,0.1,1.0,0.17499243596516745
126,estimated_witness,2.0,0.25,1.0,0.1753871986121864
126,estimated_witness,2.0,0.1,1.0,0.17623813180840817
126,estimated_witness,0.5,0.9,0.1,0.1764203899348151
126,estimated_witness,0.5,0.1,0.3,0.17647416279816774
126,estimated_witness,4.0,0.25,1.0,0.17717943541233205
126,estimated_witness,4.0,0.1,1.0,0.17729885689546387
126,estimated_witness,0.25,0.1,0.3,0.1773115748356233
126,estimated_witness,0.5,0.5,1.0,0.17735733347152363
126,estimated_witness,1.0,0.5,1.0,0.17789028167315515
126,estimated_witness,0.25,0.0,1.0,0.17794672574339754
126,estimated_witness,1.0,0.1,0.3,0.17797867501033204
126,estimated_witness,2.0,0.5,1.0,0.17996681395452607
126,estimated_witness,0.25,0.5,1.0,0.18002542403589952
126,estimated_witness,2.0,0.1,0.3,0.18108507700423734
126,estimated_witness,4.0,0.5,1.0,0.18207012468744374
126,estimated_witness,2.0,0.9,0.3,0.1829622795088468
126,estimated_witness,4.0,0.9,0.3,0.18339169299328817
126,estimated_witness,2.0,0.25,0.03,0.18369999796739087
126,estimated_witness,4.0,0.25,0.1,0.18376375981211954
126,estimated_witness,4.0,0.1,0.3,0.18440509270526018
126,estimated_witness,1.0,0.9,0.3,0.18461523868875443
126,estimated_witness,0.25,0.9,0.03,0.18558884295158654
126,estimated_witness,0.5,0.1,0.1,0.18751869990943967
126,estimated_witness,0.25,0.1,0.1,0.18918901170309002
126,estimated_witness,0.25,0.9,0.1,0.1899780925204322
126,estimated_witness,0.5,0.9,0.3,0.190146982469332
126,estimated_witness,1.0,0.1,0.1,0.19031117196902758
126,estimated_witness,0.25,0.0,0.3,0.19388986005685857
126,estimated_witness,1.0,0.75,1.0,0.19524352435175926
126,estimated_witness,0.5,0.1,0.03,0.19639652289301493
126,estimated_witness,0.5,0.75,1.0,0.19656830976117326
126,estimated_witness,2.0,0.1,0.1,0.19689512728780353
126,estimated_witness,2.0,0.75,1.0,0.1969264876277197
126,estimated_witness,4.0,0.25,0.03,0.19802687454734744
126,estimated_witness,0.25,0.0,3.0,0.19821248271467262
126,estimated_witness,0.25,0.1,0.03,0.19831587706219322
126,estimated_witness,4.0,0.75,1.0,0.19956844221439018
126,estimated_witness,0.5,0.1,3.0,0.20005760320973323
126,estimated_witness,0.25,0.1,3.0,0.20026655408232164
126,estimated_witness,1.0,0.1,3.0,0.2003814763858881
126,estimated_witness,2.0,0.1,3.0,0.2008814456362816
126,estimated_witness,1.0,0.1,0.03,0.20104090445822978
126,estimated_witness,4.0,0.1,3.0,0.20117569858645376
126,estimated_witness,0.25,0.9,0.3,0.20263919220718038
126,estimated_witness,0.25,0.75,1.0,0.2028442898183067
126,estimated_witness,4.0,0.1,0.1,0.2047055846154384
126,estimated_witness,0.5,0.25,3.0,0.20497075389569921
126,estimated_witness,1.0,0.25,3.0,0.20553401914000566
126,estimated_witness,0.25,0.25,3.0,0.20558103405091763
126,estimated_witness,2.0,0.25,3.0,0.20653006204181015
126,estimated_witness,4.0,0.25,3.0,0.20721695638222556
126,estimated_witness,1.0,1.0,0.1,0.21117225173640194
126,estimated_witness,2.0,0.1,0.03,0.2115794533801456
126,estimated_witness,2.0,1.0,0.1,0.21184118161191887
126,estimated_witness,4.0,1.0,0.1,0.21336864040414624
126,estimated_witness,0.5,1.0,0.1,0.21551116806250029
126,estimated_witness,0.5,1.0,0.03,0.21714126203332595
126,estimated_witness,1.0,1.0,0.3,0.2171944409394185
126,estimated_witness,1.0,0.9,1.0,0.2172860413384904
126,estimated_witness,0.5,0.5,3.0,0.21828100690081956
126,estimated_witness,1.0,0.5,3.0,0.21856636312912656
126,estimated_witness,2.0,1.0,0.3,0.2188535223080427
126,estimated_witness,2.0,0.9,1.0,0.2194671643677121
126,estimated_witness,2.0,0.5,3.0,0.22004738438579532
126,estimated_witness,0.25,0.5,3.0,0.22028838912213097
126,estimated_witness,0.5,0.9,1.0,0.22049841254579394
126,estimated_witness,4.0,0.5,3.0,0.22144186130252486
126,estimated_witness,1.0,1.0,0.03,0.22164670129484432
126,estimated_witness,0.5,1.0,0.3,0.2233076793055543
126,estimated_witness,4.0,0.1,0.03,0.2241289781099005
126,estimated_witness,4.0,0.9,1.0,0.22437017883066188
126,estimated_witness,4.0,1.0,0.3,0.22526887321859057
126,estimated_witness,2.0,1.0,0.03,0.22874479143274215
126,estimated_witness,4.0,1.0,0.03,0.22902337758036995
126,estimated_witness,0.25,0.0,0.1,0.22925032807146353
126,estimated_witness,0.25,1.0,0.03,0.23084317470908075
126,estimated_witness,0.25,0.9,1.0,0.231077951563932
126,estimated_witness,0.25,1.0,0.1,0.2330816415741127
126,estimated_witness,1.0,0.75,3.0,0.23932066683291808
126,estimated_witness,0.5,0.75,3.0,0.24009899961369355
126,estimated_witness,2.0,0.75,3.0,0.2413129504384349
126,estimated_witness,1.0,1.0,1.0,0.24158954718354242
126,estimated_witness,0.25,1.0,0.3,0.24169375820338992
126,estimated_witness,4.0,0.75,3.0,0.24412748243628257
126,estimated_witness,0.25,0.75,3.0,0.2447755404006098
126,estimated_witness,2.0,1.0,1.0,0.24564861129121618
126,estimated_witness,0.5,1.0,1.0,0.2462661016241087
126,estimated_witness,0.25,0.0,10.0,0.25043480550240177
126,estimated_witness,4.0,0.1,10.0,0.2523131142024542
126,estimated_witness,2.0,0.1,10.0,0.25286625437625565
126,estimated_witness,1.0,0.1,10.0,0.25329463274697406
126,estimated_witness,0.5,0.1,10.0,0.2535828272145403
126,estimated_witness,0.25,0.1,10.0,0.25387876830619116
126,estimated_witness,4.0,1.0,1.0,0.2552197671948489
126,estimated_witness,1.0,0.9,3.0,0.25741379288523686
126,estimated_witness,4.0,0.25,10.0,0.25769540810534847
126,estimated_witness,2.0,0.25,10.0,0.2583011529390367
126,estimated_witness,1.0,0.25,10.0,0.25880409717431535
126,estimated_witness,0.5,0.25,10.0,0.2592609709086686
126,estimated_witness,0.5,0.9,3.0,0.25931161604424063
126,estimated_witness,0.25,0.25,10.0,0.2599148029387396
126,estimated_witness,2.0,0.9,3.0,0.2599883847489452
126,estimated_witness,0.25,1.0,1.0,0.2616206908623099
126,estimated_witness,4.0,0.9,3.0,0.2645642402643645
126,estimated_witness,0.25,0.9,3.0,0.2666102890498672
126,estimated_witness,4.0,0.5,10.0,0.26924437879525276
126,estimated_witness,2.0,0.5,10.0,0.2695623435692591
126,estimated_witness,1.0,0.5,10.0,0.26998404868803516
126,estimated_witness,0.25,0.0,0.03,0.2707042469350734
126,estimated_witness,0.5,0.5,10.0,0.2707698529568305
126,estimated_witness,0.25,0.5,10.0,0.27219760145055755
126,estimated_witness,1.0,1.0,3.0,0.2729036558380435
126,estimated_witness,0.5,1.0,3.0,0.27581265635079516
126,estimated_witness,2.0,1.0,3.0,0.2761518300556706
126,estimated_witness,4.0,1.0,3.0,0.2826690046516538
126,estimated_witness,2.0,0.75,10.0,0.2832309501056138
126,estimated_witness,4.0,0.75,10.0,0.2834540426724188
126,estimated_witness,1.0,0.75,10.0,0.2835316763084609
126,estimated_witness,0.5,0.75,10.0,0.2848881139630455
126,estimated_witness,0.25,1.0,3.0,0.2855497710143318
126,estimated_witness,0.25,0.75,10.0,0.2874906252598923
126,estimated_witness,2.0,0.9,10.0,0.2927546625386096
