seed,strategy,length_factor,rho,noise_ratio,inner_weighted_mse
2,estimated_witness,1.0,1.0,1.0,0.17339288524213128
2,estimated_witness,4.0,0.25,1.0,0.17393970876673384
2,estimated_witness,2.0,0.25,0.3,0.17448584396189593
2,estimated_witness,0.25,0.25,0.1,0.1751597984606205
2,estimated_witness,0.5,0.1,1.0,0.17648971417298856
2,estimated_witness,0.5,0.25,0.03,0.17649441333223448
2,estimated_witness,4.0,1.0,1.0,0.1765150891444456
2,estimated_witness,1.0,0.1,1.0,0.17671705198792095
2,estimated_witness,0.25,0.1,1.0,0.17708151447430795
2,estimated_witness,2.0,0.1,1.0,0.17779116824330463
2,estimated_witness,0.25,0.9,1.0,0.1786663310356493
2,estimated_witness,1.0,0.25,0.03,0.17876789533528414
2,estimated_witness,2.0,1.0,0.03,0.17898066214446753
2,estimated_witness,4.0,0.1,1.0,0.17908957933743186
2,estimated_witness,0.25,0.25,0.03,0.17924301351029426
2,estimated_witness,0.25,1.0,0.1,0.1792829878294536
2,estimated_witness,1.0,0.25,3.0,0.17939467897132108
2,estimated_witness,4.0,0.5,0.03,0.1794498982839332
2,estimated_witness,0.5,0.25,3.0,0.17950192819801947
2,estimated_witness,0.25,1.0,0.03,0.17970130663149017
2,estimated_witness,2.0,0.25,0.1,0.1797078673288182
2,estimated_witness,2.0,0.25,3.0,0.17992835482600053
2,estimated_witness,1.0,0.5,3.0,0.18008777142137297
2,estimated_witness,0.5,1.0,1.0,0.18024455007131412
2,estimated_witness,1.0,0.1,3.0,0.18028721863606803
2,estimated_witness,0.25,0.25,3.0,0.18029153147237387
2,estimated_witness,0.5,0.1,3.0,0.18031542329164119
2,estimated_witness,2.0,0.1,3.0,0.1805192791422678
2,estimated_witness,0.25,0.1,3.0,0.18063728300147766
2,estimated_witness,4.0,0.25,3.0,0.18064457440745074
2,estimated_witness,2.0,0.5,3.0,0.18069976402158705
2,estimated_witness,4.0,0.1,3.0,0.18072547172947762
2,estimated_witness,0.5,0.5,3.0,0.18077055041475246
2,estimated_witness,4.0,0.25,0.3,0.18078876898481835
2,estimated_witness,0.25,1.0,0.3,0.18128726845270063
2,estimated_witness,0.25,0.0,3.0,0.18159022018596857
2,estimated_witness,4.0,0.5,3.0,0.1821144192830153
2,estimated_witness,0.25,0.5,3.0,0.18263319876633596
2,estimated_witness,0.25,0.0,1.0,0.1831643980976417
2,estimated_witness,1.0,0.75,3.0,0.18434523485254586
2,estimated_witness,2.0,0.75,3.0,0.18458877187935974
2,estimated_witness,0.5,0.75,3.0,0.18628401069472703
2,estimated_witness,0.5,0.1,0.3,0.1862909920488358
2,estimated_witness,2.0,0.25,0.03,0.1864842145970813
2,estimated_witness,4.0,0.75,3.0,0.1867305783105743
2,estimated_witness,1.0,0.1,0.3,0.18742674968288497
2,estimated_witness,0.25,0.1,0.3,0.18766902630374724
2,estimated_witness,2.0,0.9,3.0,0.1893090092280243
2,estimated_witness,1.0,0.9,3.0,0.18945804261466445
2,estimated_witness,0.25,0.75,3.0,0.18986544153601334
2,estimated_witness,4.0,0.25,0.1,0.18988137836333585
2,estimated_witness,0.25,1.0,1.0,0.1905703132314801
2,estimated_witness,2.0,0.1,0.3,0.19075534211655562
2,estimated_witness,4.0,1.0,0.03,0.19140204369475589
2,estimated_witness,4.0,0.9,3.0,0.19213691922670004
2,estimated_witness,0.5,0.9,3.0,0.1926236638288804
2,estimated_witness,2.0,1.0,3.0,0.194014003865297
2,estimated_witness,1.0,1.0,3.0,0.19445201237063672
2,estimated_witness,4.0,0.1,0.3,0.1947849034812691
2,estimated_witness,0.5,0.1,0.1,0.19643657240864484
2,estimated_witness,4.0,1.0,3.0,0.19758507545361528
2,estimated_witness,4.0,0.25,0.03,0.19777323285848034
2,estimated_witness,0.25,0.9,3.0,0.197858168334789
2,estimated_witness,1.0,0.1,0.1,0.19837927355217042
2,estimated_witness,0.5,1.0,3.0,0.1987188435889555
2,estimated_witness,4.0,0.1,10.0,0.19888545819389747
2,estimated_witness,0.25,0.1,0.1,0.1992841571880164
2,estimated_witness,0.25,0.0,10.0,0.1993915637160204
2,estimated_witness,2.0,0.1,10.0,0.19946224369514706
2,estimated_witness,1.0,0.1,10.0,0.1998432466985469
2,estimated_witness,4.0,0.25,10.0,0.20005714392389318
2,estimated_witness,0.5,0.1,10.0,0.20007395050114804
2,estimated_witness,0.25,0.1,10.0,0.20030495316981878
2,estimated_witness,2.0,0.25,10.0,0.2006884935382994
2,estimated_witness,1.0,0.25,10.0,0.20120106102286237
2,estimated_witness,0.5,0.25,10.0,0.2016178579988581
2,estimated_witness,0.25,0.25,10.0,0.20212889957789384
2,estimated_witness,4.0,0.5,10.0,0.20345005038386513
2,estimated_witness,2.0,0.5,10.0,0.20383324497101105
2,estimated_witness,0.5,0.1,0.03,0.20444025898341658
2,estimated_witness,1.0,0.5,10.0,0.20445740257992873
2,estimated_witness,2.0,0.1,0.1,0.20494810367356017
2,estimated_witness,0.5,0.5,10.0,0.20525859517316483
2,estimated_witness,0.25,1.0,3.0,0.20553152862895976
2,estimated_witness,1.0,0.1,0.03,0.2059922465526615
2,estimated_witness,0.25,0.5,10.0,0.2063362506483635
2,estimated_witness,0.25,0.0,0.3,0.2074457594949314
2,estimated_witness,4.0,0.75,10.0,0.2080666123106516
2,estimated_witness,2.0,0.75,10.0,0.20807274133660306
2,estimated_witness,0.25,0.1,0.03,0.20840038992540832
2,estimated_witness,1.0,0.75,10.0,0.20886647685582638
2,estimated_witness,0.5,0.75,10.0,0.21026406821561142
2,estimated_witness,2.0,0.9,10.0,0.2112302565340607
2,estimated_witness,4.0,0.9,10.0,0.21151303801355495
2,estimated_witness,1.0,0.9,10.0,0.21216094472358168
2,estimated_witness,0.25,0.75,10.0,0.21216360064625386
2,estimated_witness,2.0,1.0,10.0,0.21364189561075406
2,estimated_witness,4.0,0.1,0.1,0.21382613309973708
2,estimated_witness,0.5,0.9,10.0,0.21403839291548624
2,estimated_witness,2.0,0.1,0.03,0.21409889961145548
2,estimated_witness,4.0,1.0,10.0,0.21415311047204244
2,estimated_witness,1.0,1.0,10.0,0.21467699755884354
2,estimated_witness,0.25,0.9,10.0,0.216596264112355
2,estimated_witness,0.5,1.0,10.0,0.21693314164381658
2,estimated_witness,0.25,1.0,10.0,0.22001672698000307
2,estimated_witness,4.0,0.1,0.03,0.2282261974816325
2,estimated_witness,0.25,0.0,0.1,0.24548510687513456
2,estimated_witness,0.25,0.0,0.03,0.3025529427821515
2,geometry_only,0.25,0.0,3.0,0.18159022018596857
2,geometry_only,0.25,0.0,1.0,0.1831643980976417
2,geometry_only,0.25,0.0,10.0,0.1993915637160204
2,geometry_only,0.25,0.0,0.3,0.2074457594949314
2,geometry_only,0.25,0.0,0.1,0.24548510687513456
2,geometry_only,0.25,0.0,0.03,0.3025529427821515
3,estimated_witness,1.0,0.75,0.1,0.16339839129180853
3,estimated_witness,1.0,0.75,0.03,0.16345782280340587
3,estimated_witness,2.0,0.9,0.1,0.16361339716285647
3,estimated_witness,4.0,0.9,0.1,0.1639376797389294
3,estimated_witness,0.5,0.75,0.03,0.16436293384195186
3,estimated_witness,2.0,0.9,0.03,0.16478156125237806
3,estimated_witness,2.0,0.75,0.1,0.16614834001512171
3,estimated_witness,0.5,0.75,0.1,0.1662529960263782
3,estimated_witness,1.0,0.9,0.03,0.1668135420606026
3,estimated_witness,0.25,0.75,0.03,0.16852656649368616
3,estimated_witness,1.0,0.9,0.1,0.16891181176945733
3,estimated_witness,2.0,0.75,0.3,0.1695505175130051
3,estimated_witness,1.0,0.75,0.3,0.1696213621833068
3,estimated_witness,4.0,0.9,0.3,0.16970635594048256
3,estimated_witness,0.5,0.5,0.1,0.17030699798111212
3,estimated_witness,2.0,0.9,0.3,0.170541233694358
3,estimated_witness,0.25,0.75,0.1,0.1706492788961028
3,estimated_witness,4.0,0.9,0.03,0.17111181075023096
3,estimated_witness,0.5,0.5,0.03,0.17139219369735773
3,estimated_witness,2.0,0.75,0.03,0.1721730165929268
3,estimated_witness,0.5,0.75,0.3,0.17276440666923912
3,estimated_witness,4.0,1.0,0.1,0.17298412715666756
3,estimated_witness,0.5,0.5,0.3,0.1732325161242038
3,estimated_witness,4.0,0.75,0.1,0.1734747073898164
3,estimated_witness,1.0,0.5,0.1,0.17348922433564729
3,estimated_witness,4.0,0.75,0.3,0.17356010528030477
3,estimated_witness,0.25,0.5,0.03,0.17356926488461608
3,estimated_witness,0.25,0.5,0.1,0.17362141695689506
3,estimated_witness,1.0,0.5,0.3,0.17441738003087362
3,estimated_witness,0.5,0.9,0.03,0.17588579072591606
3,estimated_witness,0.25,0.5,0.3,0.17605556315402096
3,estimated_witness,1.0,0.9,0.3,0.17666561974098752
3,estimated_witness,0.25,0.75,0.3,0.17668701633153003
3,estimated_witness,2.0,1.0,0.1,0.1768660869696365
3,estimated_witness,4.0,1.0,0.3,0.17686887359442993
3,estimated_witness,0.5,0.9,0.1,0.1783660118495871
3,estimated_witness,1.0,0.5,0.03,0.17898655337464217
3,estimated_witness,2.0,0.5,0.3,0.18010554032603132
3,estimated_witness,2.0,1.0,0.3,0.18069581153100855
3,estimated_witness,0.25,0.9,0.03,0.18338526626754556
3,estimated_witness,2.0,0.5,0.1,0.1842186174749556
3,estimated_witness,0.5,0.5,1.0,0.18432482183874077
3,estimated_witness,1.0,0.5,1.0,0.18456664829960756
3,estimated_witness,0.5,0.9,0.3,0.18519122127988785
3,estimated_witness,2.0,0.75,1.0,0.18534116599718062
3,estimated_witness,0.25,0.9,0.1,0.18577464655800638
3,estimated_witness,0.25,0.5,1.0,0.1859657628949428
3,estimated_witness,1.0,0.75,1.0,0.1861747119711077
3,estimated_witness,2.0,0.5,1.0,0.187148899293801
3,estimated_witness,2.0,1.0,0.03,0.18716010692710758
3,estimated_witness,4.0,0.75,0.03,0.18792259347324922
3,estimated_witness,1.0,1.0,0.1,0.1880381136488162
3,estimated_witness,4.0,0.75,1.0,0.18854309746392825
3,estimated_witness,4.0,0.5,0.3,0.18876501628399656
3,estimated_witness,0.5,0.75,1.0,0.18925806002982384
3,estimated_witness,2.0,0.9,1.0,0.19029552394473806
3,estimated_witness,4.0,1.0,0.03,0.19032361192026856
3,estimated_witness,0.5,0.25,1.0,0.19134291665776085
3,estimated_witness,0.5,0.25,0.3,0.19170163394652706
3,estimated_witness,4.0,0.5,1.0,0.1917501017342881
3,estimated_witness,1.0,1.0,0.3,0.19187126146538983
3,estimated_witness,0.25,0.25,1.0,0.19214899762349738
3,estimated_witness,0.25,0.9,0.3,0.19223427332930854
3,estimated_witness,4.0,0.9,1.0,0.19223908130244827
3,estimated_witness,1.0,1.0,0.03,0.19260250525140288
3,estimated_witness,1.0,0.25,1.0,0.19260435039129567
3,estimated_witness,0.25,0.75,1.0,0.19295872664630584
3,estimated_witness,0.25,0.25,0.3,0.19409509265546498
3,estimated_witness,1.0,0.25,0.3,0.1944713774031017
3,estimated_witness,1.0,0.9,1.0,0.1945835281880783
3,estimated_witness,2.0,0.25,1.0,0.1958606936152437
3,estimated_witness,0.5,0.25,0.1,0.1975386024950783
3,estimated_witness,4.0,0.5,0.1,0.19835437310819307
3,estimated_witness,2.0,0.5,0.03,0.19879545049347866
3,estimated_witness,2.0,1.0,1.0,0.19923214069573023
3,estimated_witness,4.0,0.25,1.0,0.19985556314653752
3,estimated_witness,0.25,0.25,0.1,0.2001862673977776
3,estimated_witness,0.5,0.1,1.0,0.2009418880354041
3,estimated_witness,4.0,1.0,1.0,0.20113448357799044
3,estimated_witness,0.25,0.1,1.0,0.20126662050288457
3,estimated_witness,0.5,0.9,1.0,0.2015365429785049
3,estimated_witness,1.0,0.1,1.0,0.20182331452186672
3,estimated_witness,2.0,0.25,0.3,0.20197128799475875
3,estimated_witness,0.5,1.0,0.1,0.20309142033778546
3,estimated_witness,1.0,0.25,0.1,0.20368662778664584
3,estimated_witness,0.5,0.25,3.0,0.20374851738418553
3,estimated_witness,2.0,0.1,1.0,0.20383826522991644
3,estimated_witness,1.0,0.25,3.0,0.2040192928832536
3,estimated_witness,0.25,0.25,3.0,0.2040392378254358
3,estimated_witness,0.5,1.0,0.03,0.2044047353158364
3,estimated_witness,0.5,0.1,3.0,0.20472885784431524
3,estimated_witness,0.25,0.1,3.0,0.20473653378350906
3,estimated_witness,1.0,0.1,3.0,0.20500481393290737
3,estimated_witness,2.0,0.25,3.0,0.20505211467873294
3,estimated_witness,1.0,0.5,3.0,0.2055000948664748
3,estimated_witness,0.5,0.25,0.03,0.2055778296558252
3,estimated_witness,2.0,0.1,3.0,0.20560279628976033
3,estimated_witness,0.25,0.25,0.03,0.2058140636535617
3,estimated_witness,0.5,1.0,0.3,0.20599291121911575
3,estimated_witness,4.0,0.1,1.0,0.2060830094150329
3,estimated_witness,0.5,0.5,3.0,0.20622521349236678
3,estimated_witness,2.0,0.5,3.0,0.20623216771876232
3,estimated_witness,1.0,1.0,1.0,0.20624383216129535
3,estimated_witness,4.0,0.1,3.0,0.20630780466330345
3,estimated_witness,0.25,0.0,3.0,0.2063956878292996
3,estimated_witness,4.0,0.25,3.0,0.2065551730980879
3,estimated_witness,0.25,0.5,3.0,0.2076802774634584
3,estimated_witness,0.25,0.9,1.0,0.20849125880599395
3,estimated_witness,4.0,0.5,3.0,0.20849352486041597
3,estimated_witness,0.25,0.0,1.0,0.21027150916470158
3,estimated_witness,4.0,0.25,0.3,0.21120981831237529
3,estimated_witness,2.0,0.75,3.0,0.21177164734161713
3,estimated_witness,1.0,0.75,3.0,0.21239058370265695
3,estimated_witness,0.25,1.0,0.03,0.21433170326562845
3,estimated_witness,4.0,0.75,3.0,0.2145139578257572
3,estimated_witness,0.25,1.0,0.1,0.21478444552164822
3,estimated_witness,0.5,0.75,3.0,0.21541987067267576
3,estimated_witness,0.5,0.1,0.3,0.21589449663686186
3,estimated_witness,0.5,1.0,1.0,0.21701805239923855
3,estimated_witness,0.25,0.1,0.3,0.21739351070111143
3,estimated_witness,2.0,0.25,0.1,0.21744746483334051
3,estimated_witness,0.25,1.0,0.3,0.21803380624147808
3,estimated_witness,1.0,0.1,0.3,0.21813728384047246
3,estimated_witness,2.0,0.9,3.0,0.21857861764625872
3,estimated_witness,1.0,0.25,0.03,0.21865976049550515
3,estimated_witness,0.25,0.75,3.0,0.21926360954786686
3,estimated_witness,1.0,0.9,3.0,0.22044355656443723
3,estimated_witness,4.0,0.9,3.0,0.22180653266214156
3,estimated_witness,4.0,0.5,0.03,0.222877335935328
3,estimated_witness,2.0,0.1,0.3,0.2235144430016797
3,estimated_witness,2.0,1.0,3.0,0.22540503305091766
3,estimated_witness,0.5,0.9,3.0,0.2256896307456211
3,estimated_witness,0.25,1.0,1.0,0.22814178860128487
3,estimated_witness,1.0,1.0,3.0,0.2282233303813351
3,estimated_witness,4.0,0.1,10.0,0.22857849486095894
3,estimated_witness,0.25,0.0,10.0,0.22885102140718036
3,estimated_witness,2.0,0.1,10.0,0.22913487531433355
3,estimated_witness,4.0,1.0,3.0,0.2292889328027419
3,estimated_witness,4.0,0.1,0.3,0.22947090459000874
3,estimated_witness,1.0,0.1,10.0,0.22971776305897337
3,estimated_witness,0.5,0.1,10.0,0.23012884030063305
3,estimated_witness,0.25,0.1,10.0,0.230344149605588
3,estimated_witness,4.0,0.25,10.0,0.2303942953168527
3,estimated_witness,2.0,0.25,10.0,0.2309172156308313
3,estimated_witness,1.0,0.25,10.0,0.2317855149904137
3,estimated_witness,0.25,0.9,3.0,0.23204374862136667
3,estimated_witness,0.5,0.25,10.0,0.2326370852910983
3,estimated_witness,0.25,0.25,10.0,0.23322345675816336
3,estimated_witness,4.0,0.25,0.1,0.23357167035773962
3,estimated_witness,4.0,0.5,10.0,0.2351347676680149
3,estimated_witness,2.0,0.5,10.0,0.23532984235617618
3,estimated_witness,0.5,1.0,3.0,0.23541170772892325
3,estimated_witness,1.0,0.5,10.0,0.23654891796539027
3,estimated_witness,0.5,0.1,0.1,0.23667854358871074
3,estimated_witness,0.5,0.5,10.0,0.23826242706079118
3,estimated_witness,0.25,0.1,0.1,0.23854956833718588
3,estimated_witness,0.25,0.5,10.0,0.23977502113540008
3,estimated_witness,2.0,0.75,10.0,0.24129627935119743
3,estimated_witness,4.0,0.75,10.0,0.24150156972676662
3,estimated_witness,1.0,0.1,0.1,0.24212941910365138
3,estimated_witness,2.0,0.25,0.03,0.24252391440519358
3,estimated_witness,1.0,0.75,10.0,0.24299612824916192
3,estimated_witness,0.25,1.0,3.0,0.2442001149578855
3,estimated_witness,0.25,0.0,0.3,0.24471152314634137
3,estimated_witness,2.0,0.9,10.0,0.24576357037520627
3,estimated_witness,0.5,0.75,10.0,0.24590000138259863
3,estimated_witness,4.0,0.9,10.0,0.2462608755154556
3,estimated_witness,1.0,0.9,10.0,0.24782857239748024
3,estimated_witness,0.25,0.75,10.0,0.2488215968510897
3,estimated_witness,2.0,1.0,10.0,0.24918414930717825
3,estimated_witness,4.0,1.0,10.0,0.24991252211928025
3,estimated_witness,1.0,1.0,10.0,0.25152269108816805
3,estimated_witness,0.5,0.9,10.0,0.25163617689962914
3,estimated_witness,2.0,0.1,0.1,0.25327219715225435
3,estimated_witness,0.25,0.9,10.0,0.2556853446884214
3,estimated_witness,0.5,1.0,10.0,0.25602241471718806
3,estimated_witness,0.25,0.1,0.03,0.25641576155216267
3,estimated_witness,0.5,0.1,0.03,0.257186699069613
3,estimated_witness,0.25,1.0,10.0,0.2609648464310571
3,estimated_witness,4.0,0.1,0.1,0.26552013510374534
3,estimated_witness,4.0,0.25,0.03,0.26674621244515484
3,estimated_witness,1.0,0.1,0.03,0.26906622162210925
3,estimated_witness,2.0,0.1,0.03,0.28765278534900846
3,estimated_witness,0.25,0.0,0.1,0.29884726051878113
3,estimated_witness,4.0,0.1,0.03,0.3060474090461157
3,estimated_witness,0.25,0.0,0.03,0.36308750697250775
3,geometry_only,0.25,0.0,3.0,0.2063956878292996
3,geometry_only,0.25,0.0,1.0,0.21027150916470158
3,geometry_only,0.25,0.0,10.0,0.22885102140718036
3,geometry_only,0.25,0.0,0.3,0.24471152314634137
3,geometry_only,0.25,0.0,0.1,0.29884726051878113
3,geometry_only,0.25,0.0,0.03,0.36308750697250775
4,estimated_witness,0.5,0.75,0.1,0.18843755507623908
4,estimated_witness,1.0,0.9,0.1,0.18887341415006145
4,estimated_witness,0.5,0.9,0.1,0.18916735586888336
4,estimated_witness,1.0,0.75,0.3,0.1893027363029605
4,estimated_witness,1.0,0.75,0.1,0.1898686275735637
4,estimated_witness,1.0,0.9,0.3,0.18999805985692272
4,estimated_witness,0.5,0.75,0.3,0.19060453663074725
4,estimated_witness,0.5,0.9,0.03,0.19169298299150753
4,estimated_witness,0.5,0.75,0.03,0.19225409735724389
4,estimated_witness,0.5,0.9,0.3,0.19319741535707494
4,estimated_witness,2.0,0.9,0.3,0.19426696920764086
4,estimated_witness,2.0,0.9,0.1,0.1944956671117162
4,estimated_witness,2.0,0.75,0.3,0.19477608520350767
4,estimated_witness,1.0,0.9,0.03,0.19602521246878327
4,estimated_witness,2.0,0.75,0.1,0.1973636421880033
4,estimated_witness,4.0,0.9,0.1,0.197708343028024
4,estimated_witness,0.25,0.75,0.1,0.1977624983221555
4,estimated_witness,1.0,0.75,0.03,0.19793270891871348
4,estimated_witness,0.25,0.75,0.03,0.19873277520308355
4,estimated_witness,1.0,1.0,0.3,0.19897491099166353
4,estimated_witness,0.5,1.0,0.1,0.19915207453154726
4,estimated_witness,4.0,0.9,0.3,0.19932803234546514
4,estimated_witness,0.5,0.5,0.3,0.20039676944178422
4,estimated_witness,0.25,0.75,0.3,0.20132424734230092
4,estimated_witness,1.0,1.0,0.1,0.20156036805448574
4,estimated_witness,1.0,0.5,0.3,0.20175461891442079
4,estimated_witness,0.5,1.0,0.3,0.2019536816516493
4,estimated_witness,4.0,0.75,0.3,0.2022028242890128
4,estimated_witness,0.5,1.0,0.03,0.20312138498290286
4,estimated_witness,0.5,0.5,0.1,0.20330176382249646
4,estimated_witness,1.0,0.75,1.0,0.20427592520814128
4,estimated_witness,0.25,0.9,0.03,0.20452527270636925
4,estimated_witness,0.25,0.9,0.1,0.20453289463770788
4,estimated_witness,2.0,1.0,0.3,0.2055953298337095
4,estimated_witness,2.0,0.9,0.03,0.2059555049598022
4,estimated_witness,0.25,0.5,0.3,0.20600812028035953
4,estimated_witness,4.0,0.75,0.1,0.2061484748556349
4,estimated_witness,0.5,0.75,1.0,0.2064502354171618
4,estimated_witness,1.0,0.5,0.1,0.20740895940381351
4,estimated_witness,1.0,0.9,1.0,0.20747631440817713
4,estimated_witness,0.5,0.5,1.0,0.20772450999280098
4,estimated_witness,0.25,0.5,0.1,0.20774255925249482
4,estimated_witness,1.0,0.5,1.0,0.20775964807980307
4,estimated_witness,2.0,0.75,1.0,0.2094404888566832
4,estimated_witness,2.0,0.75,0.03,0.20947499865324826
4,estimated_witness,0.25,0.9,0.3,0.20959474092444222
4,estimated_witness,2.0,0.5,0.3,0.20969127839776167
4,estimated_witness,0.5,0.5,0.03,0.210136377701027
4,estimated_witness,4.0,0.9,0.03,0.21062810417463096
4,estimated_witness,0.5,0.9,1.0,0.21143709589160645
4,estimated_witness,4.0,1.0,0.3,0.21189686415125109
4,estimated_witness,0.25,0.5,0.03,0.21200267919394836
4,estimated_witness,0.25,0.5,1.0,0.2128985665496512
4,estimated_witness,2.0,0.5,1.0,0.21290067207189667
4,estimated_witness,2.0,0.9,1.0,0.21290136920514158
4,estimated_witness,1.0,1.0,1.0,0.2135477173067241
4,estimated_witness,2.0,1.0,0.1,0.21362197323391807
4,estimated_witness,1.0,1.0,0.03,0.21417618123972412
4,estimated_witness,0.25,0.75,1.0,0.2164465426446408
4,estimated_witness,4.0,0.75,1.0,0.21680865394005433
4,estimated_witness,1.0,0.5,0.03,0.2179791429809925
4,estimated_witness,0.5,0.25,1.0,0.2182589953576256
4,estimated_witness,0.5,1.0,1.0,0.2186271857403358
4,estimated_witness,2.0,0.5,0.1,0.2188214680484434
4,estimated_witness,4.0,0.5,1.0,0.21907280595952636
4,estimated_witness,1.0,0.25,1.0,0.21928135300979926
4,estimated_witness,4.0,1.0,0.1,0.21928614263299093
4,estimated_witness,0.25,1.0,0.1,0.21967153015301152
4,estimated_witness,2.0,1.0,1.0,0.22003882152464363
4,estimated_witness,0.25,1.0,0.03,0.22004735933918784
4,estimated_witness,4.0,0.5,0.3,0.22030922522620547
4,estimated_witness,0.25,0.25,1.0,0.22044642287404628
4,estimated_witness,4.0,0.9,1.0,0.22170611572373145
4,estimated_witness,4.0,0.75,0.03,0.22192244332661917
4,estimated_witness,2.0,0.25,1.0,0.22335019191316538
4,estimated_witness,0.25,1.0,0.3,0.2238443623877623
4,estimated_witness,0.25,0.9,1.0,0.22613744464840427
4,estimated_witness,0.5,0.25,0.3,0.2264180664919501
4,estimated_witness,4.0,0.25,1.0,0.2276208736620283
4,estimated_witness,1.0,0.25,0.3,0.22904795805733738
4,estimated_witness,0.25,0.25,0.3,0.22922650164210112
4,estimated_witness,0.5,0.1,1.0,0.22951228205906907
4,estimated_witness,1.0,0.1,1.0,0.2302943570189481
4,estimated_witness,0.25,0.1,1.0,0.2303211145917988
4,estimated_witness,0.5,0.25,3.0,0.2303674026084228
4,estimated_witness,1.0,0.5,3.0,0.23043103450713417
4,estimated_witness,0.5,0.5,3.0,0.23045603560993633
4,estimated_witness,1.0,0.25,3.0,0.23089731902674768
4,estimated_witness,4.0,1.0,1.0,0.23128445622794527
4,estimated_witness,0.25,0.25,3.0,0.23168468544464058
4,estimated_witness,0.5,0.1,3.0,0.23226769320785115
4,estimated_witness,2.0,0.1,1.0,0.2325448661951656
4,estimated_witness,1.0,0.1,3.0,0.23264991625119466
4,estimated_witness,0.25,0.1,3.0,0.2327329764125108
4,estimated_witness,2.0,0.25,3.0,0.23297557036639358
4,estimated_witness,1.0,0.75,3.0,0.23357910735962717
4,estimated_witness,2.0,0.1,3.0,0.2336181739871961
4,estimated_witness,4.0,0.5,0.1,0.23362160761684983
4,estimated_witness,2.0,0.5,3.0,0.2338430096646995
4,estimated_witness,0.25,0.5,3.0,0.2339154181225829
4,estimated_witness,2.0,0.5,0.03,0.2341018183583837
4,estimated_witness,4.0,0.1,3.0,0.23427370078089915
4,estimated_witness,0.25,0.0,3.0,0.23457518682337966
4,estimated_witness,4.0,0.1,1.0,0.2346872890213625
4,estimated_witness,4.0,0.25,3.0,0.2348077645646285
4,estimated_witness,0.5,0.75,3.0,0.23490584238634035
4,estimated_witness,2.0,0.25,0.3,0.23732805124352666
4,estimated_witness,4.0,0.5,3.0,0.23762828438307582
4,estimated_witness,0.25,1.0,1.0,0.23779659048891313
4,estimated_witness,1.0,0.9,3.0,0.23780635616620185
4,estimated_witness,2.0,0.75,3.0,0.23816121396871168
4,estimated_witness,0.5,0.25,0.1,0.23872590263041205
4,estimated_witness,2.0,1.0,0.03,0.23894355914544915
4,estimated_witness,0.25,0.0,1.0,0.23976439067623226
4,estimated_witness,0.5,0.9,3.0,0.240240163467032
4,estimated_witness,0.25,0.25,0.1,0.24127641043080783
4,estimated_witness,0.25,0.75,3.0,0.24169264470511345
4,estimated_witness,1.0,1.0,3.0,0.2419575435394301
4,estimated_witness,2.0,0.9,3.0,0.24325617939811406
4,estimated_witness,1.0,0.25,0.1,0.2438470241380221
4,estimated_witness,4.0,0.75,3.0,0.24431441746887497
4,estimated_witness,0.5,1.0,3.0,0.24525546736337836
4,estimated_witness,4.0,0.25,0.3,0.2478098664657539
4,estimated_witness,2.0,1.0,3.0,0.24819268058578972
4,estimated_witness,0.25,0.9,3.0,0.24987406377970353
4,estimated_witness,0.5,0.25,0.03,0.2500710537596331
4,estimated_witness,0.25,0.25,0.03,0.25134126791985073
4,estimated_witness,4.0,0.9,3.0,0.2514037875742441
4,estimated_witness,4.0,0.5,0.03,0.253280213047203
4,estimated_witness,4.0,1.0,0.03,0.2540751581246472
4,estimated_witness,0.5,0.1,0.3,0.25554740589641906
4,estimated_witness,2.0,0.25,0.1,0.256151838741047
4,estimated_witness,0.25,0.1,0.3,0.25687285457730985
4,estimated_witness,0.25,1.0,3.0,0.25730405958297814
4,estimated_witness,1.0,0.1,0.3,0.25771152502558475
4,estimated_witness,4.0,1.0,3.0,0.25814996150935643
4,estimated_witness,4.0,0.1,10.0,0.2585601582546225
4,estimated_witness,0.25,0.0,10.0,0.25859995620349263
4,estimated_witness,1.0,0.25,0.03,0.25860425295064976
4,estimated_witness,0.5,0.1,10.0,0.2586986886641824
4,estimated_witness,1.0,0.1,10.0,0.25870711949225245
4,estimated_witness,2.0,0.1,10.0,0.2587760695870034
4,estimated_witness,0.25,0.1,10.0,0.2590054521570268
4,estimated_witness,0.5,0.25,10.0,0.25954403793712966
4,estimated_witness,1.0,0.25,10.0,0.25962202337097845
4,estimated_witness,2.0,0.25,10.0,0.2601535228407937
4,estimated_witness,0.25,0.25,10.0,0.2602613965559613
4,estimated_witness,4.0,0.25,10.0,0.2603701293338539
4,estimated_witness,1.0,0.5,10.0,0.26219915250151704
4,estimated_witness,0.5,0.5,10.0,0.26222112086499527
4,estimated_witness,2.0,0.1,0.3,0.2633689344873496
4,estimated_witness,2.0,0.5,10.0,0.2635593264576864
4,estimated_witness,0.25,0.5,10.0,0.2638188407460713
4,estimated_witness,4.0,0.5,10.0,0.26483522180172303
4,estimated_witness,1.0,0.75,10.0,0.2658362945968271
4,estimated_witness,0.5,0.75,10.0,0.2662373476717714
4,estimated_witness,2.0,0.75,10.0,0.26801485098203576
4,estimated_witness,1.0,0.9,10.0,0.26855368122233675
4,estimated_witness,0.25,0.75,10.0,0.2690977918291408
4,estimated_witness,0.5,0.9,10.0,0.2692985813909112
